Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-01-25T00:00:04Z,0,30.167,67.4,53,53.7,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.482421875,6,44,08:19,18:11,2025-01-25 00:00:04.257180,Centro Direzionale
2025-01-25T00:00:15Z,0,30.167,67.4,53,53.7,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.482421875,6,44,08:19,18:11,2025-01-25 00:00:14.810208,Centro Direzionale
2025-01-25T00:00:25Z,0,30.167,67.4,53,53.7,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.482421875,6,44,08:19,18:11,2025-01-25 00:00:25.358201,Centro Direzionale
2025-01-25T00:00:36Z,0,30.168,67.4,53,53.7,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.828125,6,44,08:19,18:11,2025-01-25 00:00:35.910206,Centro Direzionale
2025-01-25T00:00:46Z,0,30.168,67.4,53,53.7,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.828125,6,44,08:19,18:11,2025-01-25 00:00:46.463215,Centro Direzionale
2025-01-25T00:00:57Z,0,30.168,67.4,53,53.7,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.828125,6,44,08:19,18:11,2025-01-25 00:00:57.018202,Centro Direzionale
2025-01-25T00:01:07Z,0,30.168,67.4,53,53.7,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.828125,6,44,08:19,18:11,2025-01-25 00:01:07.571205,Centro Direzionale
2025-01-25T00:01:18Z,0,30.168,67.4,53,53.8,0,0,18,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.828125,6,44,08:19,18:11,2025-01-25 00:01:18.122199,Centro Direzionale
2025-01-25T00:01:28Z,0,30.168,67.4,53,53.8,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.828125,6,44,08:19,18:11,2025-01-25 00:01:28.677210,Centro Direzionale
2025-01-25T00:01:39Z,0,30.167,67.4,53,53.8,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.904296875,6,44,08:19,18:11,2025-01-25 00:01:39.232203,Centro Direzionale
2025-01-25T00:01:49Z,0,30.167,67.4,53,53.8,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.904296875,6,44,08:19,18:11,2025-01-25 00:01:49.786203,Centro Direzionale
2025-01-25T00:02:00Z,0,30.167,67.4,53,53.8,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.904296875,6,44,08:19,18:11,2025-01-25 00:02:00.341205,Centro Direzionale
2025-01-25T00:02:11Z,0,30.167,67.4,53,53.8,0,0,19,89,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.33,1.33,0,1.904296875,6,44,08:19,18:11,2025-01-25 00:02:10.894202,Centro Direzionale
