Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-09-07T00:00:01Z,0,30.007,76.6,65,69.8,1,0,87,81,0.0,255,32767,0.0,2127-15-31,0.0,0.56,28.09,0.0,0.0,0.0,0,0.80859375,6,42,06:38,19:38,2025-09-07 00:00:01.698761,Castel Volturno,68.4,21.217535,13.683235,20.021692,28.019556,77.4,16.811733,11.664556,18.882353,44.411766,76.1,18.12834,33.369488,19.847982,23.62497,65.0,29.441177,26.647058,67.8
2025-09-07T00:00:12Z,0,30.007,76.6,65,69.8,1,0,87,81,0.0,255,32767,0.0,2127-15-31,0.0,0.56,28.09,0.0,0.0,0.0,0,0.80859375,6,42,06:38,19:38,2025-09-07 00:00:12.286750,Castel Volturno,68.4,21.217535,13.683235,20.021692,28.019556,77.4,16.811733,11.664556,18.882353,44.411766,76.1,18.12834,33.369488,19.847982,23.62497,65.0,29.441177,26.647058,67.8
2025-09-07T00:00:23Z,0,30.008,76.7,65,69.8,2,0,32,81,0.0,255,32767,0.0,2127-15-31,0.0,0.56,28.09,0.0,0.0,0.0,0,1.236328125,6,42,06:38,19:38,2025-09-07 00:00:22.872762,Castel Volturno,68.4,21.217535,13.683235,20.021692,28.019556,77.4,16.811733,11.664556,18.882353,44.411766,76.1,18.12834,33.369488,19.847982,23.62497,65.0,29.441177,26.647058,67.8
2025-09-07T00:00:33Z,0,30.008,76.7,65,69.7,1,0,19,81,0.0,255,32767,0.0,2127-15-31,0.0,0.56,28.09,0.0,0.0,0.0,0,1.236328125,6,42,06:38,19:38,2025-09-07 00:00:33.426752,Castel Volturno,68.4,21.217535,13.683235,20.021692,28.019556,77.4,16.811733,11.664556,18.882353,44.411766,76.1,18.12834,33.369488,19.847982,23.62497,65.0,29.441177,26.647058,67.8
2025-09-07T00:00:44Z,0,30.008,76.7,65,69.7,1,0,19,81,0.0,255,32767,0.0,2127-15-31,0.0,0.56,28.09,0.0,0.0,0.0,0,1.236328125,6,42,06:38,19:38,2025-09-07 00:00:43.980714,Castel Volturno,68.4,21.217535,13.683235,20.021692,28.019556,77.4,16.811733,11.664556,18.882353,44.411766,76.1,18.12834,33.369488,19.847982,23.62497,65.0,29.441177,26.647058,67.8
2025-09-07T00:00:54Z,0,30.008,76.7,65,69.7,1,0,19,81,0.0,255,32767,0.0,2127-15-31,0.0,0.56,28.09,0.0,0.0,0.0,0,1.236328125,6,42,06:38,19:38,2025-09-07 00:00:54.534749,Castel Volturno,68.4,21.217535,13.683235,20.021692,28.019556,77.4,16.811733,11.664556,18.882353,44.411766,76.1,18.12834,33.369488,19.847982,23.62497,65.0,29.441177,26.647058,67.8
2025-09-07T00:01:05Z,0,30.008,76.7,65,69.8,0,0,19,81,0.0,255,32767,0.0,2127-15-31,0.0,0.56,28.09,0.0,0.0,0.0,0,1.236328125,6,42,06:38,19:38,2025-09-07 00:01:05.088750,Castel Volturno,68.4,21.217535,13.683235,20.021692,28.019556,77.4,16.811733,11.664556,18.882353,44.411766,76.1,18.12834,33.369488,19.847982,23.62497,65.0,29.441177,26.647058,67.8
2025-09-07T00:01:15Z,0,30.008,76.7,65,69.8,1,0,19,81,0.0,255,32767,0.0,2127-15-31,0.0,0.56,28.09,0.0,0.0,0.0,0,1.236328125,6,42,06:38,19:38,2025-09-07 00:01:15.642748,Castel Volturno,68.4,21.217535,13.683235,20.021692,28.019556,77.4,16.811733,11.664556,18.882353,44.411766,76.1,18.12834,33.369488,19.847982,23.62497,65.0,29.441177,26.647058,67.8
2025-09-07T00:01:26Z,0,30.009,76.7,65,69.7,2,0,33,81,0.0,255,32767,0.0,2127-15-31,0.0,0.56,28.09,0.0,0.0,0.0,0,0.720703125,6,42,06:38,19:38,2025-09-07 00:01:26.196750,Castel Volturno,68.4,21.217535,13.683235,20.021692,28.019556,77.4,16.811733,11.664556,18.882353,44.411766,76.1,18.12834,33.369488,19.847982,23.62497,65.0,29.441177,26.647058,67.8
2025-09-07T00:01:36Z,0,30.009,76.7,65,69.6,1,0,24,81,0.0,255,32767,0.0,2127-15-31,0.0,0.56,28.09,0.0,0.0,0.0,0,0.720703125,6,42,06:38,19:38,2025-09-07 00:01:36.750776,Castel Volturno,68.4,21.217535,13.683235,20.021692,28.019556,77.4,16.811733,11.664556,18.882353,44.411766,76.1,18.12834,33.369488,19.847982,23.62497,65.0,29.441177,26.647058,67.8
