Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,aqi_type,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,tz_offset,pm_1,pct_pm_data_nowcast,pct_pm_data_24_hour,wet_bulb,aqi_val,aqi_desc,temp,pm_2p5_3_hour,pct_pm_data_3_hour,last_report_time,aqi_nowcast_desc,aqi_1_hour_val,pm_10_nowcast,aqi_1_hour_desc,pm_10_1_hour,dew_point,pm_10,pct_pm_data_1_hour,ts,pm_2p5
2025-03-20T09:33:31Z,20,30.432,70.4,30,54.7,3,3,290,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,1.921875,6,9,07:11,19:21,2025-03-20 09:33:31.464293,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-03-20T09:33:42Z,20,30.432,70.4,30,54.7,3,3,293,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,1.921875,6,9,07:11,19:21,2025-03-20 09:33:42.594307,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-03-20T09:33:53Z,20,30.432,70.4,30,54.7,4,3,293,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,1.921875,6,9,07:11,19:21,2025-03-20 09:33:53.685319,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-03-20T09:34:04Z,20,30.432,70.4,30,54.7,4,3,291,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:34:04.771293,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-03-20T09:34:16Z,20,30.432,70.4,30,54.7,4,3,271,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:34:15.886223,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-03-20T09:34:27Z,20,30.432,70.4,30,54.7,4,3,271,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:34:26.977272,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-03-20T09:34:38Z,20,30.432,70.4,30,54.7,3,3,271,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:34:38.071268,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-03-20T09:34:49Z,20,30.432,70.4,30,54.7,3,3,271,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:34:49.206273,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-03-20T09:35:00Z,20,30.431,70.4,30,54.7,4,3,271,53,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:35:00.297273,Marina di Stabia
2025-03-20T09:35:11Z,20,30.431,70.4,30,54.7,4,3,274,53,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:35:11.455266,Marina di Stabia
2025-03-20T09:35:22Z,20,30.431,70.4,30,54.6,4,3,275,53,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:35:22.527263,Marina di Stabia
2025-03-20T09:35:33Z,20,30.431,70.4,30,54.6,3,3,290,53,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:35:33.602282,Marina di Stabia
2025-03-20T09:35:44Z,20,30.431,70.4,30,54.6,1,3,287,53,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:35:44.708269,Marina di Stabia
2025-03-20T09:35:55Z,20,30.431,70.4,30,54.7,1,3,343,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:35:55.795279,Marina di Stabia
2025-03-20T09:36:07Z,20,30.432,70.4,30,54.6,1,3,343,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.9140625,6,9,07:11,19:21,2025-03-20 09:36:06.870258,Marina di Stabia
2025-03-20T09:36:18Z,20,30.432,70.4,30,54.7,1,3,343,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.9140625,6,9,07:11,19:21,2025-03-20 09:36:17.949264,Marina di Stabia
2025-03-20T09:36:29Z,20,30.432,70.4,30,54.7,0,3,343,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.9140625,6,9,07:11,19:21,2025-03-20 09:36:29.025279,Marina di Stabia
2025-03-20T09:36:40Z,20,30.432,70.4,30,54.7,1,3,286,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.9140625,6,9,07:11,19:21,2025-03-20 09:36:40.096267,Marina di Stabia
2025-03-20T09:36:51Z,20,30.432,70.4,30,54.7,2,3,271,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.9140625,6,9,07:11,19:21,2025-03-20 09:36:51.211234,Marina di Stabia
2025-03-20T09:37:02Z,20,30.431,70.5,30,54.7,1,3,302,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:37:02.299275,Marina di Stabia
2025-03-20T09:37:13Z,20,30.431,70.5,30,54.7,1,3,302,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:37:13.363266,Marina di Stabia
2025-03-20T09:37:24Z,20,30.431,70.5,30,54.7,2,3,312,54,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:37:24.435266,Marina di Stabia
2025-03-20T09:37:35Z,20,30.431,70.5,30,54.7,3,3,355,55,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:37:35.523288,Marina di Stabia
2025-03-20T09:37:48Z,20,30.431,70.5,30,54.8,1,3,342,55,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,0.873046875,6,9,07:11,19:21,2025-03-20 09:37:48.033460,Marina di Stabia
2025-03-20T09:37:59Z,20,30.431,70.5,30,54.8,1,2,300,55,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,1.32421875,6,9,07:11,19:21,2025-03-20 09:37:59.145254,Marina di Stabia
2025-03-20T09:38:10Z,20,30.431,70.5,30,54.8,1,2,300,55,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,1.32421875,6,9,07:11,19:21,2025-03-20 09:38:10.223227,Marina di Stabia
2025-03-20T09:38:21Z,20,30.431,70.5,30,54.9,2,2,277,55,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,1.32421875,6,9,07:11,19:21,2025-03-20 09:38:21.325837,Marina di Stabia
2025-03-20T09:38:32Z,20,30.431,70.5,30,54.9,2,2,281,55,0.0,255,32767,0.0,2127-15-31,0.0,0.52,23.84,0.0,0.0,0.0,0,1.32421875,6,9,07:11,19:21,2025-03-20 09:38:32.412239,Marina di Stabia
