Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-11-29T00:00:04Z,0,29.799,63.8,57,47.1,4,2,84,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:00:03.927971,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:00:14Z,0,29.799,63.8,57,47.1,2,2,48,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:00:14.481969,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:00:25Z,0,29.799,63.8,57,47.0,2,2,44,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:00:25.068972,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:00:35Z,0,29.8,63.8,57,47.0,2,2,355,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:00:35.623986,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:00:46Z,0,29.8,63.8,57,47.1,3,2,17,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:00:46.178973,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:00:56Z,0,29.8,63.8,57,47.1,5,2,360,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:00:56.732984,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:01:07Z,0,29.8,63.8,57,47.0,3,2,32,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:01:07.287970,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:01:18Z,0,29.8,63.8,57,47.0,3,2,9,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:01:17.859976,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:01:28Z,0,29.8,63.8,57,47.1,4,2,5,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:01:28.413976,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:01:39Z,0,29.8,63.8,57,47.1,3,2,44,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:01:38.968976,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:01:49Z,0,29.8,63.8,57,47.0,3,2,355,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:01:49.523973,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
2025-11-29T00:02:00Z,0,29.8,63.8,57,47.1,3,2,51,80,0.0,255,32767,0.0,2127-15-31,0.0,13.55,47.61,0.0,0.0,0.0,0,0.703125,6,45,06:56,16:53,2025-11-29 00:02:00.061976,Castel Volturno,66.2,40.153194,19.479612,32.36657,53.48401,52.5,33.48401,16.689005,22.507246,51.942028,53.4,34.739014,52.36657,38.283558,36.31732,42.4,34.724636,31.942028,46.9
