Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,aqi_type,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,tz_offset,pm_1,pct_pm_data_nowcast,pct_pm_data_24_hour,wet_bulb,aqi_val,aqi_desc,temp,pm_2p5_3_hour,pct_pm_data_3_hour,last_report_time,aqi_nowcast_desc,aqi_1_hour_val,pm_10_nowcast,aqi_1_hour_desc,pm_10_1_hour,dew_point,pm_10,pct_pm_data_1_hour,ts,pm_2p5
2025-04-22T00:00:00Z,0,29.796,87.7,33,63.6,10,10,79,62,0.0,255,32767,0.0,2127-15-31,0.0,0.37,25.43,0.0,0.0,0.0,0,0.943359375,3,139,06:23,19:51,2025-04-22 00:00:00.413427,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-04-22T00:00:11Z,0,29.796,87.7,33,63.6,11,10,80,62,0.0,255,32767,0.0,2127-15-31,0.0,0.37,25.43,0.0,0.0,0.0,0,1.001953125,3,139,06:23,19:51,2025-04-22 00:00:11.656427,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-04-22T00:00:22Z,0,29.796,87.7,33,63.6,11,10,75,62,0.0,255,32767,0.0,2127-15-31,0.0,0.37,25.43,0.0,0.0,0.0,0,1.001953125,3,139,06:23,19:51,2025-04-22 00:00:22.788429,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-04-22T00:00:34Z,0,29.796,87.7,33,63.6,11,10,76,62,0.0,255,32767,0.0,2127-15-31,0.0,0.37,25.43,0.0,0.0,0.0,0,1.001953125,3,139,06:23,19:51,2025-04-22 00:00:33.920426,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-04-22T00:00:45Z,0,29.796,87.7,33,63.7,9,10,91,62,0.0,255,32767,0.0,2127-15-31,0.0,0.37,25.43,0.0,0.0,0.0,0,1.001953125,3,139,06:23,19:51,2025-04-22 00:00:45.006426,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-04-22T00:00:56Z,0,29.796,87.7,33,63.7,8,10,76,62,0.0,255,32767,0.0,2127-15-31,0.0,0.37,25.43,0.0,0.0,0.0,0,1.001953125,3,139,06:23,19:51,2025-04-22 00:00:56.100430,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-04-22T00:01:07Z,0,29.795,87.7,33,63.7,10,10,84,62,0.0,255,32767,0.0,2127-15-31,0.0,0.37,25.43,0.0,0.0,0.0,0,1.705078125,3,143,06:23,19:51,2025-04-22 00:01:07.204433,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-04-22T00:01:18Z,0,29.795,87.7,33,63.6,11,10,80,62,0.0,255,32767,0.0,2127-15-31,0.0,0.37,25.43,0.0,0.0,0.0,0,1.705078125,3,143,06:23,19:51,2025-04-22 00:01:18.291429,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-04-22T00:01:29Z,0,29.795,87.7,33,63.6,11,10,76,62,0.0,255,32767,0.0,2127-15-31,0.0,0.37,25.43,0.0,0.0,0.0,0,1.705078125,3,143,06:23,19:51,2025-04-22 00:01:29.396423,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
2025-04-22T00:01:40Z,0,29.795,87.7,33,63.6,11,10,82,62,0.0,255,32767,0.0,2127-15-31,0.0,0.37,25.43,0.0,0.0,0.0,0,1.705078125,3,143,06:23,19:51,2025-04-22 00:01:40.535426,Marina di Stabia,31.1,6.639279,14.05905,5.7798514,10.930394,EU EEA Common AQI,73.8,6.5582366,13.21546,3600,4.811594,100,100,51.4,8.937198,Very Low,75.5,6.355935,100,1739186100,Very Low,9.633085,6.8510075,Very Low,6.062216,42.9,5.362319,100,1739186100,5.362319
