Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-12-15T00:00:08Z,0,30.297,67.7,47,49.8,0,0,11,79,0.0,0,0,0.0,2127-15-31,0.0,2.06,20.05,0.0,0.48,12.73,0,1.728515625,6,9,08:20,17:36,2025-12-15 00:00:08.706666,Centro Direzionale,78.9,182.1805,124.53495,156.39828,85.00843,51.2,160.45529,112.70305,103.07353,83.503746,51.4,169.56894,84.12326,172.47565,167.9033,45.1,162.61765,153.55882,47.8
2025-12-15T00:00:19Z,0,30.297,67.7,47,49.8,0,0,11,79,0.0,0,0,0.0,2127-15-31,0.0,2.06,20.05,0.0,0.48,12.73,0,1.728515625,6,9,08:20,17:36,2025-12-15 00:00:19.260631,Centro Direzionale,78.9,182.1805,124.53495,156.39828,85.00843,51.2,160.45529,112.70305,103.07353,83.503746,51.4,169.56894,84.12326,172.47565,167.9033,45.1,162.61765,153.55882,47.8
2025-12-15T00:00:30Z,0,30.297,67.7,47,49.7,0,0,11,79,0.0,0,0,0.0,2127-15-31,0.0,2.06,20.05,0.0,0.48,12.73,0,1.728515625,6,9,08:20,17:36,2025-12-15 00:00:29.814673,Centro Direzionale,78.9,182.1805,124.53495,156.39828,85.00843,51.2,160.45529,112.70305,103.07353,83.503746,51.4,169.56894,84.12326,172.47565,167.9033,45.1,162.61765,153.55882,47.8
2025-12-15T00:00:40Z,0,30.296,67.7,47,49.8,1,0,355,79,0.0,0,0,0.0,2127-15-31,0.0,2.06,20.05,0.001,0.48,12.73,0,1.833984375,6,9,08:20,17:36,2025-12-15 00:00:40.367664,Centro Direzionale,78.9,182.1805,124.53495,156.39828,85.00843,51.2,160.45529,112.70305,103.07353,83.503746,51.4,169.56894,84.12326,172.47565,167.9033,45.1,162.61765,153.55882,47.8
2025-12-15T00:00:51Z,0,30.296,67.7,47,49.7,1,0,349,79,0.0,0,0,0.0,2127-15-31,0.0,2.06,20.05,0.001,0.48,12.73,0,1.833984375,6,9,08:20,17:36,2025-12-15 00:00:50.922675,Centro Direzionale,78.9,182.1805,124.53495,156.39828,85.00843,51.2,160.45529,112.70305,103.07353,83.503746,51.4,169.56894,84.12326,172.47565,167.9033,45.1,162.61765,153.55882,47.8
2025-12-15T00:01:01Z,0,30.296,67.7,47,49.8,0,0,349,79,0.0,0,0,0.0,2127-15-31,0.0,2.06,20.05,0.001,0.48,12.73,0,1.833984375,6,9,08:20,17:36,2025-12-15 00:01:01.477639,Centro Direzionale,78.9,182.1805,124.53495,156.39828,85.00843,51.2,160.45529,112.70305,103.07353,83.503746,51.4,169.56894,84.12326,172.47565,167.9033,45.1,162.61765,153.55882,47.8
2025-12-15T00:01:12Z,0,30.296,67.7,47,49.8,0,0,349,79,0.0,0,0,0.0,2127-15-31,0.0,2.06,20.05,0.001,0.48,12.73,0,1.833984375,6,9,08:20,17:36,2025-12-15 00:01:12.022671,Centro Direzionale,78.9,182.1805,124.53495,156.39828,85.00843,51.2,160.45529,112.70305,103.07353,83.503746,51.4,169.56894,84.12326,172.47565,167.9033,45.1,162.61765,153.55882,47.8
2025-12-15T00:01:22Z,0,30.296,67.7,47,49.8,0,0,349,79,0.0,0,0,0.0,2127-15-31,0.0,2.06,20.05,0.001,0.48,12.73,0,1.833984375,6,9,08:20,17:36,2025-12-15 00:01:22.575692,Centro Direzionale,78.9,182.1805,124.53495,156.39828,85.00843,51.2,160.45529,112.70305,103.07353,83.503746,51.4,169.56894,84.12326,172.47565,167.9033,45.1,162.61765,153.55882,47.8
2025-12-15T00:01:33Z,0,30.296,67.7,47,49.8,0,0,349,79,0.0,0,0,0.0,2127-15-31,0.0,2.06,20.05,0.001,0.48,12.73,0,1.833984375,6,9,08:20,17:36,2025-12-15 00:01:33.130657,Centro Direzionale,78.9,182.1805,124.53495,156.39828,85.00843,51.2,160.45529,112.70305,103.07353,83.503746,51.4,169.56894,84.12326,172.47565,167.9033,45.1,162.61765,153.55882,47.8
2025-12-15T00:01:43Z,0,30.295,67.7,47,49.8,0,0,349,79,0.0,0,0,0.0,2127-15-31,0.0,2.06,20.05,0.001,0.48,12.73,0,3.287109375,6,9,08:20,17:36,2025-12-15 00:01:43.684677,Centro Direzionale,78.9,182.1805,124.53495,156.39828,85.00843,51.2,160.45529,112.70305,103.07353,83.503746,51.4,169.56894,84.12326,172.47565,167.9033,45.1,162.61765,153.55882,47.8
