Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,aqi_type,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,tz_offset,pm_1,pct_pm_data_nowcast,pct_pm_data_24_hour,wet_bulb,aqi_val,aqi_desc,temp,pm_2p5_3_hour,pct_pm_data_3_hour,last_report_time,aqi_nowcast_desc,aqi_1_hour_val,pm_10_nowcast,aqi_1_hour_desc,pm_10_1_hour,dew_point,pm_10,pct_pm_data_1_hour,ts,pm_2p5
2025-04-16T00:00:10Z,0,29.853,73.3,54,62.7,1,0,23,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.0,1.57,7.44,0,1.423828125,6,45,06:22,19:43,2025-04-16 00:00:10.520728,Centro Direzionale,73.6,32.420742,22.689049,30.352983,21.81115,EU EEA Common AQI,63.9,27.263939,15.661585,7200,20.768116,100,100,58.3,23.988405,Very Low,64.1,26.97608,100,1744760700,Very Low,24.282385,32.95425,Very Low,36.98392,55.4,34.2029,100,1744760700,29.985508
2025-04-16T00:00:21Z,0,29.853,73.3,54,62.8,1,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.0,1.57,7.44,0,1.423828125,6,45,06:22,19:43,2025-04-16 00:00:21.538720,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:00:32Z,0,29.852,73.3,54,62.8,1,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,3.099609375,6,45,06:22,19:43,2025-04-16 00:00:32.598752,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:00:43Z,0,29.852,73.3,54,62.8,0,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,3.099609375,6,45,06:22,19:43,2025-04-16 00:00:43.729725,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:00:55Z,0,29.852,73.3,54,62.8,0,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,3.099609375,6,45,06:22,19:43,2025-04-16 00:00:54.831735,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:01:06Z,0,29.852,73.3,54,62.7,0,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,3.099609375,6,45,06:22,19:43,2025-04-16 00:01:05.931732,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:01:17Z,0,29.852,73.3,54,62.7,0,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,3.099609375,6,45,06:22,19:43,2025-04-16 00:01:17.004730,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:01:28Z,0,29.852,73.3,54,62.7,0,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,3.099609375,6,45,06:22,19:43,2025-04-16 00:01:28.086727,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:01:39Z,0,29.853,73.3,54,62.7,0,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.55859375,6,45,06:22,19:43,2025-04-16 00:01:39.180746,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:01:50Z,0,29.853,73.3,54,62.7,0,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.55859375,6,45,06:22,19:43,2025-04-16 00:01:50.223724,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:02:01Z,0,29.853,73.3,54,62.7,0,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.55859375,6,45,06:22,19:43,2025-04-16 00:02:01.306740,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:02:12Z,0,29.853,73.3,54,62.7,0,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.55859375,6,45,06:22,19:43,2025-04-16 00:02:12.415727,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:02:23Z,0,29.853,73.3,54,62.7,0,0,24,74,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.55859375,6,45,06:22,19:43,2025-04-16 00:02:23.559724,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:02:34Z,0,29.852,73.3,54,62.7,0,0,24,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.40625,6,45,06:22,19:43,2025-04-16 00:02:34.634730,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:02:45Z,0,29.852,73.3,54,62.8,0,0,24,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.40625,6,45,06:22,19:43,2025-04-16 00:02:45.707726,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:02:56Z,0,29.852,73.3,54,62.7,0,0,24,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.40625,6,45,06:22,19:43,2025-04-16 00:02:56.731718,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:03:08Z,0,29.852,73.3,54,62.7,0,0,24,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.40625,6,45,06:22,19:43,2025-04-16 00:03:07.819693,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:03:19Z,0,29.852,73.3,54,62.7,1,0,23,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.40625,6,45,06:22,19:43,2025-04-16 00:03:18.910732,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:03:30Z,0,29.852,73.3,54,62.7,2,0,23,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.40625,6,45,06:22,19:43,2025-04-16 00:03:29.977723,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:03:41Z,0,29.853,73.3,54,62.7,1,0,23,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,2.5546875,6,45,06:22,19:43,2025-04-16 00:03:41.043733,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:03:52Z,0,29.853,73.3,54,62.7,1,0,23,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,2.5546875,6,45,06:22,19:43,2025-04-16 00:03:52.071695,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:04:03Z,0,29.853,73.3,54,62.7,0,0,23,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,2.5546875,6,45,06:22,19:43,2025-04-16 00:04:03.094729,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:04:14Z,0,29.853,73.3,54,62.7,1,0,23,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,2.5546875,6,45,06:22,19:43,2025-04-16 00:04:14.166732,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:04:25Z,0,29.853,73.3,54,62.7,0,0,23,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,2.5546875,6,45,06:22,19:43,2025-04-16 00:04:25.229732,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
2025-04-16T00:04:36Z,0,29.853,73.3,54,62.7,1,1,23,75,0.0,0,0,0.56,2071-9-18,0.0,0.66,10.95,0.001,1.57,7.44,0,1.40625,6,45,06:22,19:43,2025-04-16 00:04:36.355730,Centro Direzionale,75.2,33.61849,22.892752,30.993166,22.44797,EU EEA Common AQI,63.5,28.059963,15.857161,7200,21.985294,100,100,58.3,26.105885,Low,63.7,27.872017,100,1744761600,Very Low,24.794533,34.047184,Very Low,37.94484,55.7,41.691177,100,1744761600,32.632355
