Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,aqi_type,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,tz_offset,pm_1,pct_pm_data_nowcast,pct_pm_data_24_hour,wet_bulb,aqi_val,aqi_desc,temp,pm_2p5_3_hour,pct_pm_data_3_hour,last_report_time,aqi_nowcast_desc,aqi_1_hour_val,pm_10_nowcast,aqi_1_hour_desc,pm_10_1_hour,dew_point,pm_10,pct_pm_data_1_hour,ts,pm_2p5
2025-05-03T00:00:03Z,0,30.033,78.5,61,63.1,3,2,69,91,0.0,255,32767,0.0,2127-15-31,0.0,0.0,27.19,0.0,0.0,0.0,0,0.7265625,6,42,06:10,20:01,2025-05-03 00:00:03.393818,Castel Volturno,83.6,23.539436,39.121483,18.799326,35.052357,EU EEA Common AQI,69.2,21.031414,33.228615,7200,27.367647,100,100,64.3,60.92647,Medium,67.9,21.54409,100,1746229500,Low,31.33221,23.104654,Low,20.90207,62.7,49.82353,100,1746229500,40.92647
2025-05-03T00:00:14Z,0,30.033,78.5,61,63.0,2,2,109,91,0.0,255,32767,0.0,2127-15-31,0.0,0.0,27.19,0.0,0.0,0.0,0,0.7265625,6,42,06:10,20:01,2025-05-03 00:00:14.430814,Castel Volturno,83.6,23.539436,39.121483,18.799326,35.052357,EU EEA Common AQI,69.2,21.031414,33.228615,7200,27.367647,100,100,64.3,60.92647,Medium,67.9,21.54409,100,1746229500,Low,31.33221,23.104654,Low,20.90207,62.7,49.82353,100,1746229500,40.92647
2025-05-03T00:00:25Z,0,30.033,78.5,61,63.0,2,2,92,91,0.0,255,32767,0.0,2127-15-31,0.0,0.0,27.19,0.0,0.0,0.0,0,0.7265625,6,42,06:10,20:01,2025-05-03 00:00:25.573868,Castel Volturno,81.1,25.776947,39.063602,25.602707,40.018837,EU EEA Common AQI,69.0,24.011301,33.1884,7200,31.0,100,100,63.7,65.49275,Medium,67.9,23.080563,100,1746230400,Low,42.671177,27.18261,Low,30.014257,61.8,57.173912,100,1746230400,45.492752
2025-05-03T00:00:36Z,0,30.032,78.6,61,63.1,2,2,90,91,0.0,255,32767,0.0,2127-15-31,0.0,0.0,27.19,0.0,0.0,0.0,0,0.7265625,6,42,06:10,20:01,2025-05-03 00:00:36.584851,Castel Volturno,81.1,25.776947,39.063602,25.602707,40.018837,EU EEA Common AQI,69.0,24.011301,33.1884,7200,31.0,100,100,63.7,65.49275,Medium,67.9,23.080563,100,1746230400,Low,42.671177,27.18261,Low,30.014257,61.8,57.173912,100,1746230400,45.492752
2025-05-03T00:00:47Z,0,30.032,78.6,61,63.0,4,2,67,91,0.0,255,32767,0.0,2127-15-31,0.0,0.0,27.19,0.0,0.0,0.0,0,0.7265625,6,42,06:10,20:01,2025-05-03 00:00:47.641853,Castel Volturno,81.1,25.776947,39.063602,25.602707,40.018837,EU EEA Common AQI,69.0,24.011301,33.1884,7200,31.0,100,100,63.7,65.49275,Medium,67.9,23.080563,100,1746230400,Low,42.671177,27.18261,Low,30.014257,61.8,57.173912,100,1746230400,45.492752
2025-05-03T00:00:58Z,0,30.032,78.6,61,63.0,4,2,72,91,0.0,255,32767,0.0,2127-15-31,0.0,0.0,27.19,0.0,0.0,0.0,0,0.7265625,6,42,06:10,20:01,2025-05-03 00:00:58.675860,Castel Volturno,81.1,25.776947,39.063602,25.602707,40.018837,EU EEA Common AQI,69.0,24.011301,33.1884,7200,31.0,100,100,63.7,65.49275,Medium,67.9,23.080563,100,1746230400,Low,42.671177,27.18261,Low,30.014257,61.8,57.173912,100,1746230400,45.492752
2025-05-03T00:01:09Z,0,30.032,78.6,61,63.0,3,2,116,91,0.0,255,32767,0.0,2127-15-31,0.0,0.0,27.19,0.0,0.0,0.0,0,0.7265625,6,42,06:10,20:01,2025-05-03 00:01:09.728845,Castel Volturno,81.1,25.776947,39.063602,25.602707,40.018837,EU EEA Common AQI,69.0,24.011301,33.1884,7200,31.0,100,100,63.7,65.49275,Medium,67.9,23.080563,100,1746230400,Low,42.671177,27.18261,Low,30.014257,61.8,57.173912,100,1746230400,45.492752
2025-05-03T00:01:20Z,0,30.032,78.6,61,63.0,2,2,81,91,0.0,255,32767,0.0,2127-15-31,0.0,0.0,27.19,0.0,0.0,0.0,0,0.7265625,6,42,06:10,20:01,2025-05-03 00:01:20.761864,Castel Volturno,81.1,25.776947,39.063602,25.602707,40.018837,EU EEA Common AQI,69.0,24.011301,33.1884,7200,31.0,100,100,63.7,65.49275,Medium,67.9,23.080563,100,1746230400,Low,42.671177,27.18261,Low,30.014257,61.8,57.173912,100,1746230400,45.492752
2025-05-03T00:01:32Z,0,30.034,78.6,61,63.0,2,2,113,91,0.0,255,32767,0.0,2127-15-31,0.0,0.0,27.19,0.0,0.0,0.0,0,0.99609375,6,42,06:10,20:01,2025-05-03 00:01:31.822869,Castel Volturno,81.1,25.776947,39.063602,25.602707,40.018837,EU EEA Common AQI,69.0,24.011301,33.1884,7200,31.0,100,100,63.7,65.49275,Medium,67.9,23.080563,100,1746230400,Low,42.671177,27.18261,Low,30.014257,61.8,57.173912,100,1746230400,45.492752
2025-05-03T00:01:43Z,0,30.034,78.6,61,63.0,3,2,87,91,0.0,255,32767,0.0,2127-15-31,0.0,0.0,27.19,0.0,0.0,0.0,0,0.99609375,6,42,06:10,20:01,2025-05-03 00:01:42.864847,Castel Volturno,81.1,25.776947,39.063602,25.602707,40.018837,EU EEA Common AQI,69.0,24.011301,33.1884,7200,31.0,100,100,63.7,65.49275,Medium,67.9,23.080563,100,1746230400,Low,42.671177,27.18261,Low,30.014257,61.8,57.173912,100,1746230400,45.492752
