Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-07-16T00:00:07Z,0,29.829,82.9,33,79.0,6,6,259,81,0.0,255,32767,0.0,2127-15-31,0.0,0.8,26.83,0.0,0.0,0.0,0,0.943359375,6,45,06:00,20:28,2025-07-16 00:00:07.507094,Marina di Stabia
2025-07-16T00:00:18Z,0,29.829,82.9,33,79.0,6,6,259,81,0.0,255,32767,0.0,2127-15-31,0.0,0.8,26.83,0.0,0.0,0.0,0,0.943359375,6,45,06:00,20:28,2025-07-16 00:00:18.062085,Marina di Stabia
2025-07-16T00:00:28Z,0,29.829,82.9,33,79.0,7,6,259,81,0.0,255,32767,0.0,2127-15-31,0.0,0.8,26.83,0.0,0.0,0.0,0,0.919921875,6,45,06:00,20:28,2025-07-16 00:00:28.613084,Marina di Stabia
2025-07-16T00:00:39Z,0,29.829,82.9,33,79.0,7,6,259,81,0.0,255,32767,0.0,2127-15-31,0.0,0.8,26.83,0.0,0.0,0.0,0,0.919921875,6,45,06:00,20:28,2025-07-16 00:00:39.168081,Marina di Stabia
2025-07-16T00:00:49Z,0,29.829,82.9,33,79.0,6,6,259,81,0.0,255,32767,0.0,2127-15-31,0.0,0.8,26.83,0.0,0.0,0.0,0,0.919921875,6,45,06:00,20:28,2025-07-16 00:00:49.723079,Marina di Stabia
2025-07-16T00:01:00Z,0,29.829,82.9,33,79.0,6,6,259,81,0.0,255,32767,0.0,2127-15-31,0.0,0.8,26.83,0.0,0.0,0.0,0,0.919921875,6,45,06:00,20:28,2025-07-16 00:01:00.279089,Marina di Stabia
2025-07-16T00:01:11Z,0,29.829,82.9,33,78.9,6,6,259,81,0.0,255,32767,0.0,2127-15-31,0.0,0.8,26.83,0.0,0.0,0.0,0,0.919921875,6,45,06:00,20:28,2025-07-16 00:01:10.834082,Marina di Stabia
2025-07-16T00:01:21Z,0,29.829,82.9,33,78.9,6,6,259,81,0.0,255,32767,0.0,2127-15-31,0.0,0.8,26.83,0.0,0.0,0.0,0,0.919921875,6,45,06:00,20:28,2025-07-16 00:01:21.391098,Marina di Stabia
2025-07-16T00:01:32Z,0,29.825,83.0,33,78.9,6,6,259,81,0.0,255,32767,0.0,2127-15-31,0.0,0.8,26.83,0.0,0.0,0.0,0,1.693359375,6,9,06:00,20:28,2025-07-16 00:01:31.944080,Marina di Stabia
2025-07-16T00:01:42Z,0,29.825,83.0,33,78.9,7,6,259,81,0.0,255,32767,0.0,2127-15-31,0.0,0.8,26.83,0.0,0.0,0.0,0,1.693359375,6,9,06:00,20:28,2025-07-16 00:01:42.499087,Marina di Stabia
