Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-11-11T00:00:01Z,0,29.946,75.5,42,54.4,10,9,55,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,1.1484375,6,45,06:45,17:00,2025-11-11 00:00:01.287791,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:00:12Z,0,29.946,75.5,42,54.3,10,9,61,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,1.1484375,6,45,06:45,17:00,2025-11-11 00:00:11.836789,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:00:22Z,0,29.946,75.5,42,54.3,11,9,51,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,1.1484375,6,45,06:45,17:00,2025-11-11 00:00:22.392789,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:00:33Z,0,29.946,75.5,42,54.3,10,9,40,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,1.1484375,6,45,06:45,17:00,2025-11-11 00:00:32.948788,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:00:43Z,0,29.944,75.5,42,54.3,10,9,59,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.9140625,6,45,06:45,17:00,2025-11-11 00:00:43.503790,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:00:54Z,0,29.944,75.5,42,54.3,10,9,58,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.9140625,6,45,06:45,17:00,2025-11-11 00:00:54.055785,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:01:04Z,0,29.944,75.5,42,54.3,9,9,55,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.9140625,6,45,06:45,17:00,2025-11-11 00:01:04.610803,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:01:15Z,0,29.944,75.5,42,54.3,11,9,54,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.9140625,6,45,06:45,17:00,2025-11-11 00:01:15.165752,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:01:25Z,0,29.944,75.5,42,54.2,9,9,55,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.9140625,6,45,06:45,17:00,2025-11-11 00:01:25.720793,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:01:36Z,0,29.944,75.5,42,54.2,10,9,46,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.9140625,6,45,06:45,17:00,2025-11-11 00:01:36.253311,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:01:47Z,0,29.946,75.5,43,54.2,9,9,55,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,1.833984375,6,45,06:45,17:00,2025-11-11 00:01:46.808789,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:01:57Z,0,29.946,75.5,43,54.2,10,9,44,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,1.833984375,6,45,06:45,17:00,2025-11-11 00:01:57.363801,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:02:08Z,0,29.946,75.5,43,54.2,10,9,52,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,1.833984375,6,45,06:45,17:00,2025-11-11 00:02:07.919790,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:02:18Z,0,29.946,75.5,43,54.2,11,9,59,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,1.833984375,6,45,06:45,17:00,2025-11-11 00:02:18.465780,Marina di Stabia,43.5,36.852104,7.758051,35.67814,51.66009,75.1,31.660091,7.093676,25.588236,53.191177,75.9,32.811844,55.67814,35.909847,40.96437,52.1,37.97059,33.191177,58.2
2025-11-11T00:02:29Z,0,29.946,75.5,43,54.2,11,9,57,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,1.833984375,6,45,06:45,17:00,2025-11-11 00:02:29.020791,Marina di Stabia,44.5,37.950138,8.140073,34.83898,51.969517,75.2,31.969517,7.4368153,25.492754,52.710144,75.8,33.655315,54.83898,36.1802,39.600243,52.6,36.028984,32.710144,58.6
2025-11-11T00:02:40Z,0,29.946,75.5,43,54.2,11,9,49,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,1.833984375,6,45,06:45,17:00,2025-11-11 00:02:40.293799,Marina di Stabia,44.5,37.950138,8.140073,34.83898,51.969517,75.2,31.969517,7.4368153,25.492754,52.710144,75.8,33.655315,54.83898,36.1802,39.600243,52.6,36.028984,32.710144,58.6
2025-11-11T00:02:51Z,0,29.946,75.5,42,54.1,10,10,49,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.919921875,6,45,06:45,17:00,2025-11-11 00:02:50.839796,Marina di Stabia,44.5,37.950138,8.140073,34.83898,51.969517,75.2,31.969517,7.4368153,25.492754,52.710144,75.8,33.655315,54.83898,36.1802,39.600243,52.6,36.028984,32.710144,58.6
2025-11-11T00:03:01Z,0,29.946,75.5,42,54.1,11,10,61,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.919921875,6,45,06:45,17:00,2025-11-11 00:03:01.395790,Marina di Stabia,44.5,37.950138,8.140073,34.83898,51.969517,75.2,31.969517,7.4368153,25.492754,52.710144,75.8,33.655315,54.83898,36.1802,39.600243,52.6,36.028984,32.710144,58.6
2025-11-11T00:03:12Z,0,29.946,75.5,42,54.1,11,10,62,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.919921875,6,45,06:45,17:00,2025-11-11 00:03:11.951788,Marina di Stabia,44.5,37.950138,8.140073,34.83898,51.969517,75.2,31.969517,7.4368153,25.492754,52.710144,75.8,33.655315,54.83898,36.1802,39.600243,52.6,36.028984,32.710144,58.6
2025-11-11T00:03:22Z,0,29.946,75.5,42,54.1,11,10,58,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.919921875,6,45,06:45,17:00,2025-11-11 00:03:22.506791,Marina di Stabia,44.5,37.950138,8.140073,34.83898,51.969517,75.2,31.969517,7.4368153,25.492754,52.710144,75.8,33.655315,54.83898,36.1802,39.600243,52.6,36.028984,32.710144,58.6
2025-11-11T00:03:33Z,0,29.946,75.5,42,54.1,10,10,58,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.919921875,6,45,06:45,17:00,2025-11-11 00:03:33.061785,Marina di Stabia,44.5,37.950138,8.140073,34.83898,51.969517,75.2,31.969517,7.4368153,25.492754,52.710144,75.8,33.655315,54.83898,36.1802,39.600243,52.6,36.028984,32.710144,58.6
2025-11-11T00:03:43Z,0,29.944,75.4,42,54.1,10,10,51,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.9140625,6,45,06:45,17:00,2025-11-11 00:03:43.616788,Marina di Stabia,44.5,37.950138,8.140073,34.83898,51.969517,75.2,31.969517,7.4368153,25.492754,52.710144,75.8,33.655315,54.83898,36.1802,39.600243,52.6,36.028984,32.710144,58.6
2025-11-11T00:03:54Z,0,29.944,75.4,42,54.1,10,10,53,83,0.0,255,32767,0.0,2127-15-31,0.0,1.09,38.31,0.0,0.0,0.0,0,0.9140625,6,45,06:45,17:00,2025-11-11 00:03:54.171788,Marina di Stabia,44.5,37.950138,8.140073,34.83898,51.969517,75.2,31.969517,7.4368153,25.492754,52.710144,75.8,33.655315,54.83898,36.1802,39.600243,52.6,36.028984,32.710144,58.6
