Datetime,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-11-30T00:00:03Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
2025-11-30T00:00:13Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
2025-11-30T00:00:23Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
2025-11-30T00:00:33Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
2025-11-30T00:00:44Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
2025-11-30T00:00:54Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
2025-11-30T00:01:04Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
2025-11-30T00:01:14Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
2025-11-30T00:01:25Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
2025-11-30T00:01:35Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
2025-11-30T00:01:45Z,Marina di Stabia,37.4,60.276024,13.936366,65.382065,72.933334,71.9,52.933334,12.685569,54.705883,81.08957,73.3,52.06475,79.719124,60.397697,73.176414,45.7,75.17647,68.39706,53.3
