Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-01-23T00:00:01Z,0,30.046,64.1,57,52.1,0,1,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.23,1.23,0,1.46484375,6,44,08:21,18:09,2025-01-23 00:00:01.196206,Centro Direzionale
2025-01-23T00:00:11Z,0,30.046,64.1,57,52.0,0,1,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.23,1.23,0,1.46484375,6,44,08:21,18:09,2025-01-23 00:00:11.750172,Centro Direzionale
2025-01-23T00:00:22Z,0,30.046,64.1,57,52.1,0,1,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.23,1.23,0,1.46484375,6,44,08:21,18:09,2025-01-23 00:00:22.305208,Centro Direzionale
2025-01-23T00:00:33Z,0,30.046,64.1,57,52.0,0,1,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.23,1.23,0,1.46484375,6,44,08:21,18:09,2025-01-23 00:00:32.860201,Centro Direzionale
2025-01-23T00:00:43Z,0,30.047,64.1,57,52.0,0,1,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.857421875,6,44,08:21,18:09,2025-01-23 00:00:43.414206,Centro Direzionale
2025-01-23T00:00:54Z,0,30.047,64.1,57,52.0,0,1,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.857421875,6,44,08:21,18:09,2025-01-23 00:00:53.967206,Centro Direzionale
2025-01-23T00:01:04Z,0,30.047,64.1,57,52.0,0,1,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.857421875,6,44,08:21,18:09,2025-01-23 00:01:04.522203,Centro Direzionale
2025-01-23T00:01:15Z,0,30.047,64.1,57,52.0,0,1,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.857421875,6,44,08:21,18:09,2025-01-23 00:01:15.077214,Centro Direzionale
2025-01-23T00:01:25Z,0,30.047,64.1,57,52.0,0,1,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.857421875,6,44,08:21,18:09,2025-01-23 00:01:25.632201,Centro Direzionale
2025-01-23T00:01:36Z,0,30.047,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:01:36.187202,Centro Direzionale
2025-01-23T00:01:46Z,0,30.047,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:01:46.741203,Centro Direzionale
2025-01-23T00:01:57Z,0,30.047,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:01:57.295210,Centro Direzionale
2025-01-23T00:02:08Z,0,30.047,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:02:07.848203,Centro Direzionale
2025-01-23T00:02:18Z,0,30.047,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:02:18.402205,Centro Direzionale
2025-01-23T00:02:29Z,0,30.047,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:02:28.965225,Centro Direzionale
2025-01-23T00:02:39Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:02:39.520208,Centro Direzionale
2025-01-23T00:02:50Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:02:50.073202,Centro Direzionale
2025-01-23T00:03:00Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:03:00.626206,Centro Direzionale
2025-01-23T00:03:11Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:03:11.180207,Centro Direzionale
2025-01-23T00:03:21Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:03:21.735206,Centro Direzionale
2025-01-23T00:03:32Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:03:32.290207,Centro Direzionale
2025-01-23T00:03:43Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.482421875,6,44,08:21,18:09,2025-01-23 00:03:42.842215,Centro Direzionale
2025-01-23T00:03:53Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.482421875,6,44,08:21,18:09,2025-01-23 00:03:53.397205,Centro Direzionale
2025-01-23T00:04:04Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.482421875,6,44,08:21,18:09,2025-01-23 00:04:03.950213,Centro Direzionale
2025-01-23T00:04:14Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.482421875,6,44,08:21,18:09,2025-01-23 00:04:14.505206,Centro Direzionale
2025-01-23T00:04:25Z,0,30.046,64.1,57,52.0,0,0,21,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.482421875,6,44,08:21,18:09,2025-01-23 00:04:25.060202,Centro Direzionale
2025-01-23T00:04:35Z,0,30.045,64.1,57,52.0,1,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:04:35.614204,Centro Direzionale
2025-01-23T00:04:46Z,0,30.045,64.1,57,52.0,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:04:46.167200,Centro Direzionale
2025-01-23T00:04:56Z,0,30.045,64.1,57,52.0,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:04:56.720208,Centro Direzionale
2025-01-23T00:05:07Z,0,30.045,64.1,57,52.0,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:05:07.273219,Centro Direzionale
2025-01-23T00:05:18Z,0,30.045,64.1,57,52.0,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:05:17.826208,Centro Direzionale
2025-01-23T00:05:28Z,0,30.045,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:05:28.379205,Centro Direzionale
2025-01-23T00:05:39Z,0,30.044,64.1,57,52.0,0,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.646484375,6,44,08:21,18:09,2025-01-23 00:05:38.933209,Centro Direzionale
2025-01-23T00:05:49Z,0,30.044,64.1,57,52.0,0,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.646484375,6,44,08:21,18:09,2025-01-23 00:05:49.488205,Centro Direzionale
2025-01-23T00:06:00Z,0,30.044,64.1,57,52.0,0,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.646484375,6,44,08:21,18:09,2025-01-23 00:06:00.041212,Centro Direzionale
2025-01-23T00:06:10Z,0,30.044,64.1,57,51.9,0,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.646484375,6,44,08:21,18:09,2025-01-23 00:06:10.594205,Centro Direzionale
2025-01-23T00:06:21Z,0,30.044,64.1,57,51.9,0,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.646484375,6,44,08:21,18:09,2025-01-23 00:06:21.148206,Centro Direzionale
2025-01-23T00:06:31Z,0,30.044,64.1,57,52.0,0,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.646484375,6,44,08:21,18:09,2025-01-23 00:06:31.701211,Centro Direzionale
2025-01-23T00:06:42Z,0,30.045,64.1,57,51.9,0,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.46484375,6,44,08:21,18:09,2025-01-23 00:06:42.254211,Centro Direzionale
2025-01-23T00:06:52Z,0,30.045,64.1,57,51.9,0,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.46484375,6,44,08:21,18:09,2025-01-23 00:06:52.794213,Centro Direzionale
2025-01-23T00:07:03Z,0,30.045,64.1,57,51.9,0,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.46484375,6,44,08:21,18:09,2025-01-23 00:07:03.342209,Centro Direzionale
2025-01-23T00:07:14Z,0,30.045,64.1,57,51.9,0,0,19,80,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.46484375,6,44,08:21,18:09,2025-01-23 00:07:13.895203,Centro Direzionale
2025-01-23T00:07:24Z,0,30.045,64.1,57,52.0,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.46484375,6,44,08:21,18:09,2025-01-23 00:07:24.448212,Centro Direzionale
2025-01-23T00:07:35Z,0,30.045,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,2.701171875,6,44,08:21,18:09,2025-01-23 00:07:35.003205,Centro Direzionale
2025-01-23T00:07:45Z,0,30.045,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,2.701171875,6,44,08:21,18:09,2025-01-23 00:07:45.556207,Centro Direzionale
2025-01-23T00:07:56Z,0,30.045,64.1,57,52.0,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,2.701171875,6,44,08:21,18:09,2025-01-23 00:07:56.111193,Centro Direzionale
2025-01-23T00:08:06Z,0,30.045,64.1,57,52.0,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,2.701171875,6,44,08:21,18:09,2025-01-23 00:08:06.666212,Centro Direzionale
2025-01-23T00:08:17Z,0,30.045,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,2.701171875,6,44,08:21,18:09,2025-01-23 00:08:17.220205,Centro Direzionale
2025-01-23T00:08:27Z,0,30.045,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,2.701171875,6,44,08:21,18:09,2025-01-23 00:08:27.774208,Centro Direzionale
2025-01-23T00:08:38Z,0,30.046,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.470703125,6,44,08:21,18:09,2025-01-23 00:08:38.329208,Centro Direzionale
2025-01-23T00:08:49Z,0,30.046,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.470703125,6,44,08:21,18:09,2025-01-23 00:08:48.883197,Centro Direzionale
2025-01-23T00:08:59Z,0,30.046,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.470703125,6,44,08:21,18:09,2025-01-23 00:08:59.469213,Centro Direzionale
2025-01-23T00:09:10Z,0,30.046,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.470703125,6,44,08:21,18:09,2025-01-23 00:09:10.022270,Centro Direzionale
2025-01-23T00:09:20Z,0,30.046,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.470703125,6,44,08:21,18:09,2025-01-23 00:09:20.576207,Centro Direzionale
2025-01-23T00:09:31Z,0,30.046,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.470703125,6,44,08:21,18:09,2025-01-23 00:09:31.130209,Centro Direzionale
2025-01-23T00:09:41Z,0,30.044,64.1,57,51.9,0,0,19,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:09:41.684201,Centro Direzionale
2025-01-23T00:09:52Z,0,30.044,64.1,57,51.8,1,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:09:52.243206,Centro Direzionale
2025-01-23T00:10:02Z,0,30.044,64.1,57,51.9,1,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:10:02.796222,Centro Direzionale
2025-01-23T00:10:13Z,0,30.044,64.1,57,51.9,1,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:10:13.349207,Centro Direzionale
2025-01-23T00:10:24Z,0,30.044,64.1,57,51.9,0,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:10:23.902214,Centro Direzionale
2025-01-23T00:10:34Z,0,30.044,64.1,57,51.8,0,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.564453125,6,44,08:21,18:09,2025-01-23 00:10:34.455235,Centro Direzionale
2025-01-23T00:10:45Z,0,30.044,64.1,57,51.9,0,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.564453125,6,44,08:21,18:09,2025-01-23 00:10:45.010265,Centro Direzionale
2025-01-23T00:10:55Z,0,30.044,64.1,57,51.9,1,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.564453125,6,44,08:21,18:09,2025-01-23 00:10:55.563233,Centro Direzionale
2025-01-23T00:11:06Z,0,30.044,64.1,57,51.9,0,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.564453125,6,44,08:21,18:09,2025-01-23 00:11:06.116224,Centro Direzionale
2025-01-23T00:11:16Z,0,30.044,64.1,57,51.9,0,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.564453125,6,44,08:21,18:09,2025-01-23 00:11:16.670220,Centro Direzionale
2025-01-23T00:11:27Z,0,30.044,64.1,57,51.9,2,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.564453125,6,44,08:21,18:09,2025-01-23 00:11:27.224205,Centro Direzionale
2025-01-23T00:11:37Z,0,30.045,64.1,57,51.9,1,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:11:37.778212,Centro Direzionale
2025-01-23T00:11:48Z,0,30.045,64.1,57,51.9,0,0,21,81,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.23,1.23,0,1.458984375,6,44,08:21,18:09,2025-01-23 00:11:48.331208,Centro Direzionale
