Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-10-01T00:00:04Z,236,29.979,78.1,51,67.6,0,1,28,73,0.0,0,0,0.0,2127-15-31,0.0,0.0,4.94,0.0,0.0,7.79,0,1.51171875,6,45,06:59,18:45,2025-10-01 00:00:03.874853,Centro Direzionale
2025-10-01T00:00:14Z,236,29.979,78.1,51,67.5,0,1,28,73,0.0,0,0,0.0,2127-15-31,0.0,0.0,4.94,0.0,0.0,7.79,0,1.51171875,6,45,06:59,18:45,2025-10-01 00:00:14.427857,Centro Direzionale
2025-10-01T00:00:25Z,236,29.979,78.1,51,67.6,0,1,28,73,0.0,0,0,0.0,2127-15-31,0.0,0.0,4.94,0.0,0.0,7.79,0,1.51171875,6,45,06:59,18:45,2025-10-01 00:00:24.980813,Centro Direzionale
2025-10-01T00:00:35Z,236,29.979,78.1,51,67.6,1,1,28,73,0.0,0,0,0.0,2127-15-31,0.0,0.0,4.94,0.0,0.0,7.79,0,1.51171875,6,45,06:59,18:45,2025-10-01 00:00:35.533875,Centro Direzionale
2025-10-01T00:00:46Z,236,29.976,78.1,51,67.5,0,1,28,73,0.0,0,0,0.0,2127-15-31,0.0,0.0,4.94,0.001,0.0,7.79,0,1.875,6,45,06:59,18:45,2025-10-01 00:00:46.087861,Centro Direzionale
2025-10-01T00:00:56Z,236,29.976,78.1,51,67.6,1,1,28,73,0.0,0,0,0.0,2127-15-31,0.0,0.0,4.94,0.001,0.0,7.79,0,1.875,6,45,06:59,18:45,2025-10-01 00:00:56.642856,Centro Direzionale
2025-10-01T00:01:07Z,236,29.976,78.1,51,67.6,1,1,28,73,0.0,0,0,0.0,2127-15-31,0.0,0.0,4.94,0.001,0.0,7.79,0,1.875,6,45,06:59,18:45,2025-10-01 00:01:07.194854,Centro Direzionale
2025-10-01T00:01:17Z,236,29.976,78.1,51,67.6,0,1,28,73,0.0,0,0,0.0,2127-15-31,0.0,0.0,4.94,0.001,0.0,7.79,0,1.875,6,45,06:59,18:45,2025-10-01 00:01:17.747861,Centro Direzionale
2025-10-01T00:01:28Z,236,29.976,78.1,51,67.5,0,1,28,73,0.0,0,0,0.0,2127-15-31,0.0,0.0,4.94,0.001,0.0,7.79,0,1.875,6,45,06:59,18:45,2025-10-01 00:01:28.302854,Centro Direzionale
2025-10-01T00:01:39Z,236,29.977,78.1,51,67.6,1,1,28,73,0.0,0,0,0.0,2127-15-31,0.0,0.0,4.94,0.001,0.0,7.79,0,1.986328125,6,45,06:59,18:45,2025-10-01 00:01:38.851859,Centro Direzionale
