Datetime,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-07-25T00:00:07Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:00:18Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:00:28Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:00:38Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:00:48Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:00:58Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:01:09Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:01:19Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:01:29Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:01:39Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:01:50Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:02:00Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:02:10Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:02:20Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:02:30Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:02:41Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:02:51Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:03:01Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:03:11Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:03:21Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:03:32Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:03:42Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:03:52Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:04:02Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:04:12Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:04:23Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:04:33Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:04:43Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:04:53Z,Centro Direzionale,67.2,9.159213,7.675136,13.383726,7.5493174,86.4,9.436647,6.583403,11.884058,13.866666,82.3,8.167454,10.706981,10.594988,15.047665,70.3,18.594202,17.333334,73.0
2025-07-25T00:05:04Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:05:14Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:05:25Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:05:35Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:05:45Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:05:55Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:06:05Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:06:16Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:06:26Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:06:36Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:06:46Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:06:56Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:07:07Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:07:17Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:07:27Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:07:37Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:07:48Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:07:58Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
2025-07-25T00:08:08Z,Centro Direzionale,65.7,10.480221,7.810316,15.537626,8.589092,86.1,10.736365,6.708774,12.42029,14.817391,82.3,9.367953,12.4301,12.02489,17.374578,69.6,19.89855,18.52174,72.5
