Datetime,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-07-21T00:00:08Z,Centro Direzionale,79.9,18.271889,19.408096,18.158998,13.999019,87.5,17.498774,17.811554,13.072464,12.649275,81.2,17.444988,14.527198,18.339468,18.983137,74.4,17.072464,15.811594,75.9
2025-07-21T00:00:18Z,Centro Direzionale,79.9,18.271889,19.408096,18.158998,13.999019,87.5,17.498774,17.811554,13.072464,12.649275,81.2,17.444988,14.527198,18.339468,18.983137,74.4,17.072464,15.811594,75.9
2025-07-21T00:00:28Z,Centro Direzionale,79.9,18.271889,19.408096,18.158998,13.999019,87.5,17.498774,17.811554,13.072464,12.649275,81.2,17.444988,14.527198,18.339468,18.983137,74.4,17.072464,15.811594,75.9
2025-07-21T00:00:39Z,Centro Direzionale,79.9,18.271889,19.408096,18.158998,13.999019,87.5,17.498774,17.811554,13.072464,12.649275,81.2,17.444988,14.527198,18.339468,18.983137,74.4,17.072464,15.811594,75.9
2025-07-21T00:00:49Z,Centro Direzionale,79.9,18.271889,19.408096,18.158998,13.999019,87.5,17.498774,17.811554,13.072464,12.649275,81.2,17.444988,14.527198,18.339468,18.983137,74.4,17.072464,15.811594,75.9
2025-07-21T00:00:59Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:01:10Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:01:20Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:01:30Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:01:40Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:01:51Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:02:01Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:02:11Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:02:21Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:02:31Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:02:42Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
2025-07-21T00:02:52Z,Centro Direzionale,80.9,18.34433,19.364843,17.768305,13.969124,87.1,17.461405,17.769142,14.884058,14.481159,80.9,17.48776,14.214643,18.34947,18.710983,74.5,20.637682,18.10145,76.0
