Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-10-20T00:00:05Z,0,30.011,77.2,46,60.0,1,1,22,77,0.0,0,0,0.0,2127-15-31,0.0,0.78,5.72,0.0,2.05,9.84,0,1.39453125,6,44,07:20,18:15,2025-10-20 00:00:05.057955,Centro Direzionale,75.3,49.009792,28.12831,45.861706,32.61914,62.0,40.77393,25.583517,30.32353,35.447056,62.2,40.110405,36.68936,50.02774,57.367233,54.3,54.117645,44.308823,57.0
2025-10-20T00:00:15Z,0,30.011,77.2,46,60.0,1,1,22,77,0.0,0,0,0.0,2127-15-31,0.0,0.78,5.72,0.0,2.05,9.84,0,1.39453125,6,44,07:20,18:15,2025-10-20 00:00:15.609962,Centro Direzionale,75.3,49.009792,28.12831,45.861706,32.61914,62.0,40.77393,25.583517,30.32353,35.447056,62.2,40.110405,36.68936,50.02774,57.367233,54.3,54.117645,44.308823,57.0
2025-10-20T00:00:26Z,0,30.011,77.2,46,60.0,1,1,22,77,0.0,0,0,0.0,2127-15-31,0.0,0.78,5.72,0.0,2.05,9.84,0,1.39453125,6,44,07:20,18:15,2025-10-20 00:00:26.162962,Centro Direzionale,75.3,49.009792,28.12831,45.861706,32.61914,62.0,40.77393,25.583517,30.32353,35.447056,62.2,40.110405,36.68936,50.02774,57.367233,54.3,54.117645,44.308823,57.0
2025-10-20T00:00:37Z,0,30.011,77.2,46,60.0,2,1,22,77,0.0,0,0,0.0,2127-15-31,0.0,0.78,5.72,0.001,2.05,9.84,0,1.39453125,6,44,07:20,18:15,2025-10-20 00:00:37.004959,Centro Direzionale,75.3,49.009792,28.12831,45.861706,32.61914,62.0,40.77393,25.583517,30.32353,35.447056,62.2,40.110405,36.68936,50.02774,57.367233,54.3,54.117645,44.308823,57.0
2025-10-20T00:00:47Z,0,30.011,77.2,46,60.0,1,1,22,77,0.0,0,0,0.0,2127-15-31,0.0,0.78,5.72,0.001,2.05,9.84,0,1.7578125,6,44,07:20,18:15,2025-10-20 00:00:47.559955,Centro Direzionale,75.3,49.009792,28.12831,45.861706,32.61914,62.0,40.77393,25.583517,30.32353,35.447056,62.2,40.110405,36.68936,50.02774,57.367233,54.3,54.117645,44.308823,57.0
2025-10-20T00:00:58Z,0,30.011,77.2,46,60.0,2,1,21,77,0.0,0,0,0.0,2127-15-31,0.0,0.78,5.72,0.001,2.05,9.84,0,1.7578125,6,44,07:20,18:15,2025-10-20 00:00:58.104956,Centro Direzionale,75.3,49.009792,28.12831,45.861706,32.61914,62.0,40.77393,25.583517,30.32353,35.447056,62.2,40.110405,36.68936,50.02774,57.367233,54.3,54.117645,44.308823,57.0
2025-10-20T00:01:08Z,0,30.011,77.2,46,60.0,2,1,21,77,0.0,0,0,0.0,2127-15-31,0.0,0.78,5.72,0.001,2.05,9.84,0,1.7578125,6,44,07:20,18:15,2025-10-20 00:01:08.657973,Centro Direzionale,75.3,50.537857,28.454792,46.14984,33.175144,62.2,41.46893,25.807201,30.42647,35.24706,62.4,41.13003,36.919872,50.96579,57.616066,54.5,53.117645,44.058823,57.2
2025-10-20T00:01:19Z,0,30.011,77.2,46,60.0,1,1,21,77,0.0,0,0,0.0,2127-15-31,0.0,0.78,5.72,0.001,2.05,9.84,0,1.7578125,6,44,07:20,18:15,2025-10-20 00:01:19.739964,Centro Direzionale,75.3,50.537857,28.454792,46.14984,33.175144,62.2,41.46893,25.807201,30.42647,35.24706,62.4,41.13003,36.919872,50.96579,57.616066,54.5,53.117645,44.058823,57.2
2025-10-20T00:01:30Z,0,30.011,77.2,46,60.0,2,1,21,77,0.0,0,0,0.0,2127-15-31,0.0,0.78,5.72,0.001,2.05,9.84,0,1.7578125,6,44,07:20,18:15,2025-10-20 00:01:30.286925,Centro Direzionale,75.3,50.537857,28.454792,46.14984,33.175144,62.2,41.46893,25.807201,30.42647,35.24706,62.4,41.13003,36.919872,50.96579,57.616066,54.5,53.117645,44.058823,57.2
2025-10-20T00:01:41Z,0,30.01,77.2,46,60.0,3,1,22,77,0.0,0,0,0.0,2127-15-31,0.0,0.78,5.72,0.001,2.05,9.84,0,1.400390625,6,44,07:20,18:15,2025-10-20 00:01:40.841960,Centro Direzionale,75.3,50.537857,28.454792,46.14984,33.175144,62.2,41.46893,25.807201,30.42647,35.24706,62.4,41.13003,36.919872,50.96579,57.616066,54.5,53.117645,44.058823,57.2
