Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,aqi_type,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,tz_offset,pm_1,pct_pm_data_nowcast,pct_pm_data_24_hour,wet_bulb,aqi_val,aqi_desc,temp,pm_2p5_3_hour,pct_pm_data_3_hour,last_report_time,aqi_nowcast_desc,aqi_1_hour_val,pm_10_nowcast,aqi_1_hour_desc,pm_10_1_hour,dew_point,pm_10,pct_pm_data_1_hour,ts,pm_2p5
2025-03-24T00:00:09Z,0,29.848,72.5,49,59.4,2,0,21,87,0.0,0,0,0.0,2127-15-31,0.0,1.06,8.41,0.0,1.93,5.34,0,1.3359375,6,45,06:59,19:19,2025-03-24 00:00:09.354248,Centro Direzionale,84.4,45.496407,30.717815,35.352364,26.09676,EU EEA Common AQI,61.2,32.62095,22.843946,3600,22.705883,100,100,58.0,28.941177,Low,61.1,32.94138,100,1742773500,Low,28.281889,45.19302,Low,48.661846,56.4,49.058823,100,1742773500,36.17647
2025-03-24T00:00:20Z,0,29.848,72.5,49,59.5,2,0,21,87,0.0,0,0,0.0,2127-15-31,0.0,1.06,8.41,0.0,1.93,5.34,0,1.3359375,6,45,06:59,19:19,2025-03-24 00:00:20.395238,Centro Direzionale,84.4,45.496407,30.717815,35.352364,26.09676,EU EEA Common AQI,61.2,32.62095,22.843946,3600,22.705883,100,100,58.0,28.941177,Low,61.1,32.94138,100,1742773500,Low,28.281889,45.19302,Low,48.661846,56.4,49.058823,100,1742773500,36.17647
2025-03-24T00:00:32Z,0,29.848,72.5,49,59.4,1,1,21,87,0.0,0,0,0.0,2127-15-31,0.0,1.06,8.41,0.001,1.93,5.34,0,1.3359375,6,45,06:59,19:19,2025-03-24 00:00:32.059236,Centro Direzionale,84.2,46.028164,30.909985,35.59613,26.451649,EU EEA Common AQI,61.3,33.064564,22.942995,3600,22.869566,100,100,58.1,28.6029,Low,61.2,33.320488,100,1742774400,Low,28.476902,45.714714,Low,48.77198,56.4,49.95652,100,1742774400,35.753624
2025-03-24T00:00:43Z,0,29.847,72.5,49,59.4,2,1,20,87,0.0,0,0,0.0,2127-15-31,0.0,1.06,8.41,0.001,1.93,5.34,0,1.669921875,6,45,06:59,19:19,2025-03-24 00:00:43.152245,Centro Direzionale,84.2,46.028164,30.909985,35.59613,26.451649,EU EEA Common AQI,61.3,33.064564,22.942995,3600,22.869566,100,100,58.1,28.6029,Low,61.2,33.320488,100,1742774400,Low,28.476902,45.714714,Low,48.77198,56.4,49.95652,100,1742774400,35.753624
2025-03-24T00:00:54Z,0,29.847,72.5,49,59.4,1,1,20,87,0.0,0,0,0.0,2127-15-31,0.0,1.06,8.41,0.001,1.93,5.34,0,1.669921875,6,45,06:59,19:19,2025-03-24 00:00:54.264259,Centro Direzionale,84.2,46.028164,30.909985,35.59613,26.451649,EU EEA Common AQI,61.3,33.064564,22.942995,3600,22.869566,100,100,58.1,28.6029,Low,61.2,33.320488,100,1742774400,Low,28.476902,45.714714,Low,48.77198,56.4,49.95652,100,1742774400,35.753624
2025-03-24T00:01:05Z,0,29.847,72.5,49,59.5,1,1,21,87,0.0,0,0,0.0,2127-15-31,0.0,1.06,8.41,0.001,1.93,5.34,0,1.669921875,6,45,06:59,19:19,2025-03-24 00:01:05.292240,Centro Direzionale,84.2,46.028164,30.909985,35.59613,26.451649,EU EEA Common AQI,61.3,33.064564,22.942995,3600,22.869566,100,100,58.1,28.6029,Low,61.2,33.320488,100,1742774400,Low,28.476902,45.714714,Low,48.77198,56.4,49.95652,100,1742774400,35.753624
2025-03-24T00:01:16Z,0,29.847,72.5,49,59.4,2,1,21,87,0.0,0,0,0.0,2127-15-31,0.0,1.06,8.41,0.001,1.93,5.34,0,1.669921875,6,45,06:59,19:19,2025-03-24 00:01:16.310237,Centro Direzionale,84.2,46.028164,30.909985,35.59613,26.451649,EU EEA Common AQI,61.3,33.064564,22.942995,3600,22.869566,100,100,58.1,28.6029,Low,61.2,33.320488,100,1742774400,Low,28.476902,45.714714,Low,48.77198,56.4,49.95652,100,1742774400,35.753624
2025-03-24T00:01:27Z,0,29.847,72.5,49,59.5,3,1,20,87,0.0,0,0,0.0,2127-15-31,0.0,1.06,8.41,0.001,1.93,5.34,0,1.669921875,6,45,06:59,19:19,2025-03-24 00:01:27.343246,Centro Direzionale,84.2,46.028164,30.909985,35.59613,26.451649,EU EEA Common AQI,61.3,33.064564,22.942995,3600,22.869566,100,100,58.1,28.6029,Low,61.2,33.320488,100,1742774400,Low,28.476902,45.714714,Low,48.77198,56.4,49.95652,100,1742774400,35.753624
2025-03-24T00:01:38Z,0,29.846,72.5,49,59.4,3,1,20,87,0.0,0,0,0.0,2127-15-31,0.0,1.06,8.41,0.001,1.93,5.34,0,1.341796875,6,45,06:59,19:19,2025-03-24 00:01:38.431241,Centro Direzionale,84.2,46.028164,30.909985,35.59613,26.451649,EU EEA Common AQI,61.3,33.064564,22.942995,3600,22.869566,100,100,58.1,28.6029,Low,61.2,33.320488,100,1742774400,Low,28.476902,45.714714,Low,48.77198,56.4,49.95652,100,1742774400,35.753624
2025-03-24T00:01:49Z,0,29.846,72.5,49,59.4,1,1,21,87,0.0,0,0,0.0,2127-15-31,0.0,1.06,8.41,0.001,1.93,5.34,0,1.341796875,6,45,06:59,19:19,2025-03-24 00:01:49.552244,Centro Direzionale,84.2,46.028164,30.909985,35.59613,26.451649,EU EEA Common AQI,61.3,33.064564,22.942995,3600,22.869566,100,100,58.1,28.6029,Low,61.2,33.320488,100,1742774400,Low,28.476902,45.714714,Low,48.77198,56.4,49.95652,100,1742774400,35.753624
