Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,aqi_type,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,tz_offset,pm_1,pct_pm_data_nowcast,pct_pm_data_24_hour,wet_bulb,aqi_val,aqi_desc,temp,pm_2p5_3_hour,pct_pm_data_3_hour,last_report_time,aqi_nowcast_desc,aqi_1_hour_val,pm_10_nowcast,aqi_1_hour_desc,pm_10_1_hour,dew_point,pm_10,pct_pm_data_1_hour,ts,pm_2p5
2025-03-07T00:00:05Z,236,30.182,74.2,37,54.2,0,0,12,62,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.0,0.61,4.02,0,1.458984375,6,44,07:28,19:01,2025-03-07 00:00:04.935779,Centro Direzionale,64.8,65.00148,52.644333,59.045845,42.34265,EU EEA Common AQI,53.3,52.928314,46.330982,3600,48.132355,100,100,47.4,53.71294,Medium,54.4,53.0989,100,1741304700,Low,47.23667,64.29118,Low,71.12078,42.8,77.367645,100,1741304700,70.23529
2025-03-07T00:00:16Z,236,30.182,74.2,37,54.2,0,0,12,62,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.0,0.61,4.02,0,1.458984375,6,44,07:28,19:01,2025-03-07 00:00:15.932770,Centro Direzionale,64.8,65.00148,52.644333,59.045845,42.34265,EU EEA Common AQI,53.3,52.928314,46.330982,3600,48.132355,100,100,47.4,53.71294,Medium,54.4,53.0989,100,1741304700,Low,47.23667,64.29118,Low,71.12078,42.8,77.367645,100,1741304700,70.23529
2025-03-07T00:00:27Z,236,30.182,74.2,37,54.2,0,0,12,62,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.0,0.61,4.02,0,1.458984375,6,44,07:28,19:01,2025-03-07 00:00:26.941771,Centro Direzionale,65.6,67.138,52.525253,63.68933,44.739815,EU EEA Common AQI,53.0,55.92477,46.204845,3600,50.455883,100,100,47.2,55.195293,Medium,54.0,55.539036,100,1741305600,Low,50.570877,66.70673,Medium,74.26411,42.7,81.98529,100,1741305600,73.32353
2025-03-07T00:00:38Z,236,30.181,74.2,37,54.2,0,0,12,62,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.61,4.02,0,1.72265625,6,44,07:28,19:01,2025-03-07 00:00:37.992769,Centro Direzionale,65.6,67.138,52.525253,63.68933,44.739815,EU EEA Common AQI,53.0,55.92477,46.204845,3600,50.455883,100,100,47.2,55.195293,Medium,54.0,55.539036,100,1741305600,Low,50.570877,66.70673,Medium,74.26411,42.7,81.98529,100,1741305600,73.32353
2025-03-07T00:00:49Z,236,30.181,74.2,37,54.2,0,0,12,62,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.61,4.02,0,1.72265625,6,44,07:28,19:01,2025-03-07 00:00:49.032774,Centro Direzionale,65.6,67.138,52.525253,63.68933,44.739815,EU EEA Common AQI,53.0,55.92477,46.204845,3600,50.455883,100,100,47.2,55.195293,Medium,54.0,55.539036,100,1741305600,Low,50.570877,66.70673,Medium,74.26411,42.7,81.98529,100,1741305600,73.32353
2025-03-07T00:01:00Z,236,30.181,74.2,37,54.2,0,0,12,62,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.61,4.02,0,1.72265625,6,44,07:28,19:01,2025-03-07 00:01:00.081776,Centro Direzionale,65.6,67.138,52.525253,63.68933,44.739815,EU EEA Common AQI,53.0,55.92477,46.204845,3600,50.455883,100,100,47.2,55.195293,Medium,54.0,55.539036,100,1741305600,Low,50.570877,66.70673,Medium,74.26411,42.7,81.98529,100,1741305600,73.32353
2025-03-07T00:01:11Z,236,30.181,74.2,37,54.2,0,0,12,62,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.61,4.02,0,1.72265625,6,44,07:28,19:01,2025-03-07 00:01:11.148784,Centro Direzionale,65.6,67.138,52.525253,63.68933,44.739815,EU EEA Common AQI,53.0,55.92477,46.204845,3600,50.455883,100,100,47.2,55.195293,Medium,54.0,55.539036,100,1741305600,Low,50.570877,66.70673,Medium,74.26411,42.7,81.98529,100,1741305600,73.32353
2025-03-07T00:01:22Z,236,30.181,74.2,37,54.2,0,0,12,62,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.61,4.02,0,1.72265625,6,44,07:28,19:01,2025-03-07 00:01:22.178785,Centro Direzionale,65.6,67.138,52.525253,63.68933,44.739815,EU EEA Common AQI,53.0,55.92477,46.204845,3600,50.455883,100,100,47.2,55.195293,Medium,54.0,55.539036,100,1741305600,Low,50.570877,66.70673,Medium,74.26411,42.7,81.98529,100,1741305600,73.32353
2025-03-07T00:01:33Z,236,30.181,74.2,37,54.2,0,0,12,62,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.61,4.02,0,2.34375,6,44,07:28,19:01,2025-03-07 00:01:33.230776,Centro Direzionale,65.6,67.138,52.525253,63.68933,44.739815,EU EEA Common AQI,53.0,55.92477,46.204845,3600,50.455883,100,100,47.2,55.195293,Medium,54.0,55.539036,100,1741305600,Low,50.570877,66.70673,Medium,74.26411,42.7,81.98529,100,1741305600,73.32353
2025-03-07T00:01:44Z,236,30.181,74.2,37,54.1,0,0,12,62,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.61,4.02,0,2.34375,6,44,07:28,19:01,2025-03-07 00:01:44.301796,Centro Direzionale,65.6,67.138,52.525253,63.68933,44.739815,EU EEA Common AQI,53.0,55.92477,46.204845,3600,50.455883,100,100,47.2,55.195293,Medium,54.0,55.539036,100,1741305600,Low,50.570877,66.70673,Medium,74.26411,42.7,81.98529,100,1741305600,73.32353
