Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,aqi_type,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,tz_offset,pm_1,pct_pm_data_nowcast,pct_pm_data_24_hour,wet_bulb,aqi_val,aqi_desc,temp,pm_2p5_3_hour,pct_pm_data_3_hour,last_report_time,aqi_nowcast_desc,aqi_1_hour_val,pm_10_nowcast,aqi_1_hour_desc,pm_10_1_hour,dew_point,pm_10,pct_pm_data_1_hour,ts,pm_2p5
2025-03-05T00:00:04Z,0,30.219,72.3,33,51.9,5,3,20,61,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.0,0.43,3.84,0,1.318359375,6,44,07:31,18:59,2025-03-05 00:00:04.228769,Centro Direzionale,61.1,43.86941,20.390348,34.072872,28.276924,EU EEA Common AQI,51.6,35.346153,18.156237,3600,22.205883,100,100,45.0,26.141176,Low,52.6,37.0057,100,1741131900,Low,27.258297,41.452976,Low,39.369728,39.6,38.92647,100,1741131900,32.67647
2025-03-05T00:00:15Z,0,30.219,72.3,33,51.9,6,3,34,61,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.0,0.43,3.84,0,1.318359375,6,44,07:31,18:59,2025-03-05 00:00:15.261774,Centro Direzionale,61.1,43.86941,20.390348,34.072872,28.276924,EU EEA Common AQI,51.6,35.346153,18.156237,3600,22.205883,100,100,45.0,26.141176,Low,52.6,37.0057,100,1741131900,Low,27.258297,41.452976,Low,39.369728,39.6,38.92647,100,1741131900,32.67647
2025-03-05T00:00:26Z,0,30.219,72.3,33,51.9,5,3,18,61,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.0,0.43,3.84,0,1.318359375,6,44,07:31,18:59,2025-03-05 00:00:26.298790,Centro Direzionale,61.3,43.021076,20.611408,34.772305,28.266096,EU EEA Common AQI,51.4,35.332623,18.332964,3600,23.507246,100,100,44.9,27.95362,Low,52.5,36.453533,100,1741132800,Low,27.817844,41.439064,Low,40.577034,39.6,40.376812,100,1741132800,34.942028
2025-03-05T00:00:37Z,0,30.22,72.3,33,51.9,4,3,5,61,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.002,0.43,3.84,0,1.7109375,8,4,07:31,18:59,2025-03-05 00:00:37.389775,Centro Direzionale,61.3,43.021076,20.611408,34.772305,28.266096,EU EEA Common AQI,51.4,35.332623,18.332964,3600,23.507246,100,100,44.9,27.95362,Low,52.5,36.453533,100,1741132800,Low,27.817844,41.439064,Low,40.577034,39.6,40.376812,100,1741132800,34.942028
2025-03-05T00:00:48Z,0,30.22,72.3,33,51.9,4,3,50,61,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.002,0.43,3.84,0,1.7109375,8,4,07:31,18:59,2025-03-05 00:00:48.444768,Centro Direzionale,61.3,43.021076,20.611408,34.772305,28.266096,EU EEA Common AQI,51.4,35.332623,18.332964,3600,23.507246,100,100,44.9,27.95362,Low,52.5,36.453533,100,1741132800,Low,27.817844,41.439064,Low,40.577034,39.6,40.376812,100,1741132800,34.942028
2025-03-05T00:00:59Z,0,30.22,72.3,33,51.9,8,3,18,61,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.002,0.43,3.84,0,1.7109375,8,4,07:31,18:59,2025-03-05 00:00:59.574764,Centro Direzionale,61.3,43.021076,20.611408,34.772305,28.266096,EU EEA Common AQI,51.4,35.332623,18.332964,3600,23.507246,100,100,44.9,27.95362,Low,52.5,36.453533,100,1741132800,Low,27.817844,41.439064,Low,40.577034,39.6,40.376812,100,1741132800,34.942028
2025-03-05T00:01:10Z,0,30.22,72.3,33,51.9,7,3,21,61,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.002,0.43,3.84,0,1.7109375,8,4,07:31,18:59,2025-03-05 00:01:10.660764,Centro Direzionale,61.3,43.021076,20.611408,34.772305,28.266096,EU EEA Common AQI,51.4,35.332623,18.332964,3600,23.507246,100,100,44.9,27.95362,Low,52.5,36.453533,100,1741132800,Low,27.817844,41.439064,Low,40.577034,39.6,40.376812,100,1741132800,34.942028
2025-03-05T00:01:21Z,0,30.22,72.3,33,51.9,9,3,43,61,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.002,0.43,3.84,0,1.7109375,8,4,07:31,18:59,2025-03-05 00:01:21.695774,Centro Direzionale,61.3,43.021076,20.611408,34.772305,28.266096,EU EEA Common AQI,51.4,35.332623,18.332964,3600,23.507246,100,100,44.9,27.95362,Low,52.5,36.453533,100,1741132800,Low,27.817844,41.439064,Low,40.577034,39.6,40.376812,100,1741132800,34.942028
2025-03-05T00:01:33Z,0,30.22,72.3,33,51.9,8,4,26,61,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.002,0.43,3.84,0,1.32421875,8,4,07:31,18:59,2025-03-05 00:01:33.005777,Centro Direzionale,61.3,43.021076,20.611408,34.772305,28.266096,EU EEA Common AQI,51.4,35.332623,18.332964,3600,23.507246,100,100,44.9,27.95362,Low,52.5,36.453533,100,1741132800,Low,27.817844,41.439064,Low,40.577034,39.6,40.376812,100,1741132800,34.942028
2025-03-05T00:01:44Z,0,30.22,72.3,33,51.9,7,4,44,61,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.002,0.43,3.84,0,1.32421875,8,4,07:31,18:59,2025-03-05 00:01:44.029773,Centro Direzionale,61.3,43.021076,20.611408,34.772305,28.266096,EU EEA Common AQI,51.4,35.332623,18.332964,3600,23.507246,100,100,44.9,27.95362,Low,52.5,36.453533,100,1741132800,Low,27.817844,41.439064,Low,40.577034,39.6,40.376812,100,1741132800,34.942028
