Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-02-11T00:00:01Z,0,30.261,69.8,39,48.3,2,1,28,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.0,0.72,2.33,0,1.48828125,6,9,08:02,18:33,2025-02-11 00:00:01.550656,Centro Direzionale
2025-02-11T00:00:12Z,0,30.261,69.8,39,48.3,2,1,28,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.0,0.72,2.33,0,1.48828125,6,9,08:02,18:33,2025-02-11 00:00:12.105650,Centro Direzionale
2025-02-11T00:00:22Z,0,30.261,69.8,39,48.2,2,1,30,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.0,0.72,2.33,0,1.48828125,6,9,08:02,18:33,2025-02-11 00:00:22.660655,Centro Direzionale
2025-02-11T00:00:34Z,0,30.261,69.8,39,48.2,3,1,30,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,1.48828125,6,9,08:02,18:33,2025-02-11 00:00:33.807660,Centro Direzionale
2025-02-11T00:00:44Z,0,30.261,69.8,39,48.2,2,1,30,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,1.72265625,6,9,08:02,18:33,2025-02-11 00:00:44.360656,Centro Direzionale
2025-02-11T00:00:55Z,0,30.261,69.8,39,48.3,2,1,30,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,1.72265625,6,9,08:02,18:33,2025-02-11 00:00:54.913656,Centro Direzionale
2025-02-11T00:01:05Z,0,30.261,69.8,39,48.2,2,1,29,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,1.72265625,6,9,08:02,18:33,2025-02-11 00:01:05.479651,Centro Direzionale
2025-02-11T00:01:16Z,0,30.261,69.8,39,48.2,3,1,30,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,1.72265625,6,9,08:02,18:33,2025-02-11 00:01:16.032664,Centro Direzionale
2025-02-11T00:01:26Z,0,30.261,69.8,39,48.2,2,1,30,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,1.72265625,6,9,08:02,18:33,2025-02-11 00:01:26.585623,Centro Direzionale
2025-02-11T00:01:37Z,0,30.259,69.8,39,48.2,2,1,31,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,2.390625,6,9,08:02,18:33,2025-02-11 00:01:37.139669,Centro Direzionale
2025-02-11T00:01:47Z,0,30.259,69.8,39,48.2,2,1,30,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,2.390625,6,9,08:02,18:33,2025-02-11 00:01:47.694649,Centro Direzionale
2025-02-11T00:01:58Z,0,30.259,69.8,39,48.2,3,1,28,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,2.390625,6,9,08:02,18:33,2025-02-11 00:01:58.244660,Centro Direzionale
2025-02-11T00:02:08Z,0,30.259,69.8,39,48.2,3,1,28,69,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,2.390625,6,9,08:02,18:33,2025-02-11 00:02:08.794651,Centro Direzionale
2025-02-11T00:02:19Z,0,30.259,69.8,39,48.2,2,1,26,68,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,2.390625,6,9,08:02,18:33,2025-02-11 00:02:19.348652,Centro Direzionale
2025-02-11T00:02:30Z,0,30.259,69.8,39,48.2,2,1,29,68,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,2.390625,6,9,08:02,18:33,2025-02-11 00:02:29.902653,Centro Direzionale
2025-02-11T00:02:40Z,0,30.26,69.8,39,48.2,2,2,28,68,0.0,0,0,0.0,2127-15-31,0.0,0.07,3.78,0.001,0.72,2.33,0,1.3359375,6,9,08:02,18:33,2025-02-11 00:02:40.456655,Centro Direzionale
