Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-02-07T00:00:00Z,0,30.304,70.5,37,49.9,0,2,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.0,0.48,2.09,0,1.564453125,6,9,08:07,18:28,2025-02-07 00:00:00.673576,Centro Direzionale
2025-02-07T00:00:11Z,0,30.304,70.5,37,49.9,0,2,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.0,0.48,2.09,0,1.564453125,6,9,08:07,18:28,2025-02-07 00:00:11.226558,Centro Direzionale
2025-02-07T00:00:21Z,0,30.304,70.5,37,50.0,0,2,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.0,0.48,2.09,0,1.564453125,6,9,08:07,18:28,2025-02-07 00:00:21.780571,Centro Direzionale
2025-02-07T00:00:32Z,0,30.304,70.5,37,49.9,0,2,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.0,0.48,2.09,0,1.564453125,6,9,08:07,18:28,2025-02-07 00:00:32.347560,Centro Direzionale
2025-02-07T00:00:43Z,0,30.305,70.5,37,49.9,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.740234375,6,9,08:07,18:28,2025-02-07 00:00:42.890565,Centro Direzionale
2025-02-07T00:00:53Z,0,30.305,70.5,37,49.9,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.740234375,6,9,08:07,18:28,2025-02-07 00:00:53.443572,Centro Direzionale
2025-02-07T00:01:04Z,0,30.305,70.5,37,49.9,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.740234375,6,9,08:07,18:28,2025-02-07 00:01:03.998559,Centro Direzionale
2025-02-07T00:01:14Z,0,30.305,70.5,37,49.9,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.740234375,6,9,08:07,18:28,2025-02-07 00:01:14.553554,Centro Direzionale
2025-02-07T00:01:25Z,0,30.305,70.5,37,49.9,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.740234375,6,9,08:07,18:28,2025-02-07 00:01:25.108557,Centro Direzionale
2025-02-07T00:01:35Z,0,30.305,70.5,37,50.0,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,2.818359375,6,9,08:07,18:28,2025-02-07 00:01:35.663571,Centro Direzionale
2025-02-07T00:01:46Z,0,30.305,70.5,37,50.0,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,2.818359375,6,9,08:07,18:28,2025-02-07 00:01:46.218548,Centro Direzionale
2025-02-07T00:01:56Z,0,30.305,70.5,37,49.9,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,2.818359375,6,9,08:07,18:28,2025-02-07 00:01:56.771559,Centro Direzionale
2025-02-07T00:02:07Z,0,30.305,70.5,37,50.0,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,2.818359375,6,9,08:07,18:28,2025-02-07 00:02:07.320560,Centro Direzionale
2025-02-07T00:02:18Z,0,30.305,70.5,37,49.9,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,2.818359375,6,9,08:07,18:28,2025-02-07 00:02:17.873563,Centro Direzionale
2025-02-07T00:02:28Z,0,30.305,70.5,37,49.9,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,2.818359375,6,9,08:07,18:28,2025-02-07 00:02:28.426563,Centro Direzionale
2025-02-07T00:02:39Z,0,30.305,70.5,37,49.9,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.341796875,6,9,08:07,18:28,2025-02-07 00:02:38.981562,Centro Direzionale
2025-02-07T00:02:49Z,0,30.305,70.5,37,50.0,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.341796875,6,9,08:07,18:28,2025-02-07 00:02:49.534535,Centro Direzionale
2025-02-07T00:03:00Z,0,30.305,70.5,37,49.9,0,1,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.341796875,6,9,08:07,18:28,2025-02-07 00:03:00.086567,Centro Direzionale
2025-02-07T00:03:10Z,0,30.305,70.5,37,49.9,0,1,13,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.341796875,6,9,08:07,18:28,2025-02-07 00:03:10.640561,Centro Direzionale
2025-02-07T00:03:21Z,0,30.305,70.5,37,49.9,0,1,13,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.341796875,6,9,08:07,18:28,2025-02-07 00:03:21.193554,Centro Direzionale
2025-02-07T00:03:31Z,0,30.305,70.5,37,49.9,0,1,13,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.341796875,6,9,08:07,18:28,2025-02-07 00:03:31.748562,Centro Direzionale
2025-02-07T00:03:42Z,0,30.305,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.330078125,6,9,08:07,18:28,2025-02-07 00:03:42.303562,Centro Direzionale
2025-02-07T00:03:53Z,0,30.305,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.330078125,6,9,08:07,18:28,2025-02-07 00:03:52.857559,Centro Direzionale
2025-02-07T00:04:03Z,0,30.305,70.5,37,50.0,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.330078125,6,9,08:07,18:28,2025-02-07 00:04:03.412559,Centro Direzionale
2025-02-07T00:04:14Z,0,30.305,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.330078125,6,9,08:07,18:28,2025-02-07 00:04:13.965524,Centro Direzionale
2025-02-07T00:04:24Z,0,30.305,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.330078125,6,9,08:07,18:28,2025-02-07 00:04:24.518560,Centro Direzionale
2025-02-07T00:04:35Z,0,30.304,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.40625,6,9,08:07,18:28,2025-02-07 00:04:35.073559,Centro Direzionale
2025-02-07T00:04:45Z,0,30.304,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.40625,6,9,08:07,18:28,2025-02-07 00:04:45.626577,Centro Direzionale
2025-02-07T00:04:56Z,0,30.304,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.40625,6,9,08:07,18:28,2025-02-07 00:04:56.179564,Centro Direzionale
2025-02-07T00:05:06Z,0,30.304,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.40625,6,9,08:07,18:28,2025-02-07 00:05:06.732557,Centro Direzionale
2025-02-07T00:05:17Z,0,30.304,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.40625,6,9,08:07,18:28,2025-02-07 00:05:17.285519,Centro Direzionale
2025-02-07T00:05:28Z,0,30.304,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.40625,6,9,08:07,18:28,2025-02-07 00:05:27.838568,Centro Direzionale
2025-02-07T00:05:38Z,0,30.305,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.3359375,6,9,08:07,18:28,2025-02-07 00:05:38.393559,Centro Direzionale
2025-02-07T00:05:49Z,0,30.305,70.5,37,49.9,0,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.0,3.71,0.001,0.48,2.09,0,1.3359375,6,9,08:07,18:28,2025-02-07 00:05:48.948571,Centro Direzionale
