Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-01-28T00:00:10Z,236,29.986,67.8,57,56.1,0,1,360,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.44,1.44,0,1.5,6,44,08:17,18:15,2025-01-28 00:00:10.107497,Centro Direzionale
2025-01-28T00:00:20Z,236,29.986,67.8,57,56.1,0,1,360,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.44,1.44,0,1.5,6,44,08:17,18:15,2025-01-28 00:00:20.662538,Centro Direzionale
2025-01-28T00:00:31Z,236,29.986,67.8,57,56.1,0,1,24,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.0,1.44,1.44,0,1.5,6,44,08:17,18:15,2025-01-28 00:00:31.215545,Centro Direzionale
2025-01-28T00:00:41Z,236,29.985,67.8,57,56.1,0,1,24,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.91015625,6,45,08:17,18:15,2025-01-28 00:00:41.768534,Centro Direzionale
2025-01-28T00:00:52Z,236,29.985,67.8,57,56.1,0,1,24,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.91015625,6,45,08:17,18:15,2025-01-28 00:00:52.323546,Centro Direzionale
2025-01-28T00:01:03Z,236,29.985,67.8,57,56.1,2,1,41,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.91015625,6,45,08:17,18:15,2025-01-28 00:01:02.876534,Centro Direzionale
2025-01-28T00:01:13Z,236,29.985,67.8,57,56.2,1,1,41,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.91015625,6,45,08:17,18:15,2025-01-28 00:01:13.429534,Centro Direzionale
2025-01-28T00:01:24Z,236,29.985,67.8,57,56.2,1,1,41,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.91015625,6,45,08:17,18:15,2025-01-28 00:01:23.984539,Centro Direzionale
2025-01-28T00:01:34Z,236,29.985,67.8,57,56.1,1,1,41,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:01:34.539538,Centro Direzionale
2025-01-28T00:01:45Z,236,29.986,67.8,57,56.2,1,1,41,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:01:45.093543,Centro Direzionale
2025-01-28T00:01:55Z,236,29.986,67.8,57,56.2,1,1,41,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:01:55.632536,Centro Direzionale
2025-01-28T00:02:06Z,236,29.986,67.8,57,56.2,1,1,41,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:02:06.185538,Centro Direzionale
2025-01-28T00:02:16Z,236,29.986,67.8,57,56.3,1,1,40,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:02:16.738536,Centro Direzionale
2025-01-28T00:02:27Z,236,29.986,67.8,57,56.3,1,1,40,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:02:27.293493,Centro Direzionale
2025-01-28T00:02:38Z,236,29.985,67.8,57,56.3,0,1,40,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:02:37.838539,Centro Direzionale
2025-01-28T00:02:48Z,236,29.985,67.8,57,56.3,1,1,40,70,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:02:48.393533,Centro Direzionale
2025-01-28T00:02:59Z,236,29.985,67.8,57,56.3,0,1,40,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:02:58.948541,Centro Direzionale
2025-01-28T00:03:09Z,236,29.985,67.8,57,56.3,0,1,40,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:03:09.502534,Centro Direzionale
2025-01-28T00:03:20Z,236,29.985,67.8,57,56.4,0,1,40,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:03:20.057532,Centro Direzionale
2025-01-28T00:03:30Z,236,29.985,67.8,57,56.4,1,1,40,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:03:30.611551,Centro Direzionale
2025-01-28T00:03:41Z,236,29.986,67.8,57,56.4,1,1,40,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.529296875,6,45,08:17,18:15,2025-01-28 00:03:41.165544,Centro Direzionale
2025-01-28T00:03:51Z,236,29.986,67.8,57,56.4,1,1,40,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.529296875,6,45,08:17,18:15,2025-01-28 00:03:51.718540,Centro Direzionale
2025-01-28T00:04:02Z,236,29.986,67.8,57,56.4,0,1,40,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.529296875,6,45,08:17,18:15,2025-01-28 00:04:02.269538,Centro Direzionale
2025-01-28T00:04:13Z,236,29.986,67.8,57,56.4,0,1,40,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.529296875,6,45,08:17,18:15,2025-01-28 00:04:12.824540,Centro Direzionale
2025-01-28T00:04:23Z,236,29.986,67.8,57,56.5,0,1,40,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.529296875,6,45,08:17,18:15,2025-01-28 00:04:23.378532,Centro Direzionale
2025-01-28T00:04:34Z,236,29.986,67.7,57,56.4,1,1,41,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:04:34.143543,Centro Direzionale
2025-01-28T00:04:44Z,236,29.986,67.7,57,56.5,4,1,107,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:04:44.689500,Centro Direzionale
2025-01-28T00:04:55Z,236,29.986,67.7,57,56.5,2,1,107,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:04:55.242535,Centro Direzionale
2025-01-28T00:05:05Z,236,29.986,67.7,57,56.5,2,1,107,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:05:05.795534,Centro Direzionale
2025-01-28T00:05:16Z,236,29.986,67.7,57,56.5,1,1,107,69,0.0,0,0,0.0,2127-15-31,0.0,3.21,3.21,0.001,1.44,1.44,0,1.5,6,45,08:17,18:15,2025-01-28 00:05:16.350535,Centro Direzionale
