Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-09-19T00:00:06Z,0,30.187,79.1,43,73.9,5,4,42,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.0,1.88,6.58,0,1.546875,6,44,06:47,19:05,2025-09-19 00:00:06.152274,Centro Direzionale
2025-09-19T00:00:16Z,0,30.187,79.1,43,73.8,2,4,45,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.0,1.88,6.58,0,1.546875,6,44,06:47,19:05,2025-09-19 00:00:16.707283,Centro Direzionale
2025-09-19T00:00:27Z,0,30.187,79.1,43,73.9,4,4,36,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.0,1.88,6.58,0,1.546875,6,44,06:47,19:05,2025-09-19 00:00:27.262272,Centro Direzionale
2025-09-19T00:00:38Z,0,30.187,79.1,43,73.8,2,4,24,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.546875,6,44,06:47,19:05,2025-09-19 00:00:38.030271,Centro Direzionale
2025-09-19T00:00:48Z,0,30.187,79.1,43,73.8,4,4,9,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.775390625,6,44,06:47,19:05,2025-09-19 00:00:48.585269,Centro Direzionale
2025-09-19T00:00:59Z,0,30.187,79.1,43,73.8,5,4,33,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.775390625,6,44,06:47,19:05,2025-09-19 00:00:59.139267,Centro Direzionale
2025-09-19T00:01:09Z,0,30.187,79.1,43,73.7,4,4,42,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.775390625,6,44,06:47,19:05,2025-09-19 00:01:09.694269,Centro Direzionale
2025-09-19T00:01:20Z,0,30.187,79.1,43,73.8,4,4,33,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.775390625,6,44,06:47,19:05,2025-09-19 00:01:20.247281,Centro Direzionale
2025-09-19T00:01:31Z,0,30.187,79.1,43,73.8,5,4,43,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.775390625,6,44,06:47,19:05,2025-09-19 00:01:30.802269,Centro Direzionale
2025-09-19T00:01:41Z,0,30.187,79.1,43,73.7,3,4,32,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,2.44921875,6,44,06:47,19:05,2025-09-19 00:01:41.348279,Centro Direzionale
2025-09-19T00:01:52Z,0,30.187,79.1,43,73.7,2,4,26,39,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,2.44921875,6,44,06:47,19:05,2025-09-19 00:01:51.902230,Centro Direzionale
2025-09-19T00:02:02Z,0,30.187,79.1,43,73.7,2,4,47,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,2.44921875,6,44,06:47,19:05,2025-09-19 00:02:02.457226,Centro Direzionale
2025-09-19T00:02:13Z,0,30.187,79.1,43,73.7,2,4,50,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,2.44921875,6,44,06:47,19:05,2025-09-19 00:02:13.011258,Centro Direzionale
2025-09-19T00:02:23Z,0,30.187,79.1,43,73.7,3,4,42,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,2.44921875,6,44,06:47,19:05,2025-09-19 00:02:23.566276,Centro Direzionale
2025-09-19T00:02:34Z,0,30.187,79.1,43,73.7,4,4,59,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,2.44921875,6,44,06:47,19:05,2025-09-19 00:02:34.102268,Centro Direzionale
2025-09-19T00:02:44Z,0,30.186,79.1,43,73.7,6,4,48,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.40625,6,44,06:47,19:05,2025-09-19 00:02:44.656270,Centro Direzionale
2025-09-19T00:02:55Z,0,30.186,79.1,43,73.6,5,4,43,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.40625,6,44,06:47,19:05,2025-09-19 00:02:55.211267,Centro Direzionale
2025-09-19T00:03:05Z,0,30.186,79.1,43,73.6,5,4,32,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.40625,6,44,06:47,19:05,2025-09-19 00:03:05.765282,Centro Direzionale
2025-09-19T00:03:16Z,0,30.186,79.1,43,73.7,6,4,35,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.40625,6,44,06:47,19:05,2025-09-19 00:03:16.318266,Centro Direzionale
2025-09-19T00:03:27Z,0,30.186,79.1,43,73.6,6,4,36,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.40625,6,44,06:47,19:05,2025-09-19 00:03:26.873272,Centro Direzionale
2025-09-19T00:03:37Z,0,30.186,79.1,43,73.6,5,4,43,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.40625,6,44,06:47,19:05,2025-09-19 00:03:37.445268,Centro Direzionale
2025-09-19T00:03:48Z,0,30.186,79.0,43,73.5,5,4,57,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.423828125,6,44,06:47,19:05,2025-09-19 00:03:48.000270,Centro Direzionale
2025-09-19T00:03:58Z,0,30.186,79.0,43,73.5,6,4,46,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.423828125,6,44,06:47,19:05,2025-09-19 00:03:58.555269,Centro Direzionale
2025-09-19T00:04:09Z,0,30.186,79.0,43,73.5,6,4,46,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.423828125,6,44,06:47,19:05,2025-09-19 00:04:09.110266,Centro Direzionale
2025-09-19T00:04:19Z,0,30.186,79.0,43,73.5,7,4,35,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.423828125,6,44,06:47,19:05,2025-09-19 00:04:19.665227,Centro Direzionale
2025-09-19T00:04:30Z,0,30.186,79.0,43,73.5,5,4,22,40,0.0,0,0,0.0,2127-15-31,0.0,1.35,3.96,0.003,1.88,6.58,0,1.423828125,6,44,06:47,19:05,2025-09-19 00:04:30.220277,Centro Direzionale
