Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-11-13T00:00:07Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.0,0.89,11.49,0,2.80078125,6,9,07:48,17:46,2025-11-13 00:00:07.752767,Centro Direzionale,81.1,74.01751,53.176655,62.356033,48.46058,55.0,60.575726,44.118427,44.02941,50.868233,55.3,62.930122,49.884827,71.73185,73.550705,49.6,73.5,64.30882,51.8
2025-11-13T00:00:18Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.0,0.89,11.49,0,2.80078125,6,9,07:48,17:46,2025-11-13 00:00:18.302768,Centro Direzionale,81.1,74.01751,53.176655,62.356033,48.46058,55.0,60.575726,44.118427,44.02941,50.868233,55.3,62.930122,49.884827,71.73185,73.550705,49.6,73.5,64.30882,51.8
2025-11-13T00:00:29Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.0,0.89,11.49,0,2.80078125,6,9,07:48,17:46,2025-11-13 00:00:28.856760,Centro Direzionale,81.1,74.01751,53.176655,62.356033,48.46058,55.0,60.575726,44.118427,44.02941,50.868233,55.3,62.930122,49.884827,71.73185,73.550705,49.6,73.5,64.30882,51.8
2025-11-13T00:00:39Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.81640625,6,9,07:48,17:46,2025-11-13 00:00:39.411754,Centro Direzionale,81.1,74.01751,53.176655,62.356033,48.46058,55.0,60.575726,44.118427,44.02941,50.868233,55.3,62.930122,49.884827,71.73185,73.550705,49.6,73.5,64.30882,51.8
2025-11-13T00:00:50Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.81640625,6,9,07:48,17:46,2025-11-13 00:00:49.964774,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
2025-11-13T00:01:01Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.81640625,6,9,07:48,17:46,2025-11-13 00:01:01.006758,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
2025-11-13T00:01:11Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.81640625,6,9,07:48,17:46,2025-11-13 00:01:11.560754,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
2025-11-13T00:01:22Z,0,30.215,72.2,48,54.9,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.81640625,6,9,07:48,17:46,2025-11-13 00:01:22.115756,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
2025-11-13T00:01:32Z,0,30.215,72.2,48,54.9,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.81640625,6,9,07:48,17:46,2025-11-13 00:01:32.670767,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
2025-11-13T00:01:43Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.412109375,6,9,07:48,17:46,2025-11-13 00:01:43.223754,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
2025-11-13T00:01:53Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.412109375,6,9,07:48,17:46,2025-11-13 00:01:53.773769,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
2025-11-13T00:02:04Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.412109375,6,9,07:48,17:46,2025-11-13 00:02:04.327762,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
2025-11-13T00:02:15Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.412109375,6,9,07:48,17:46,2025-11-13 00:02:14.880751,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
2025-11-13T00:02:25Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.412109375,6,9,07:48,17:46,2025-11-13 00:02:25.434756,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
2025-11-13T00:02:36Z,0,30.215,72.2,48,55.0,0,0,27,83,0.0,0,0,0.0,2127-15-31,0.0,2.05,8.67,0.001,0.89,11.49,0,1.482421875,6,9,07:48,17:46,2025-11-13 00:02:35.989761,Centro Direzionale,82.6,74.36071,53.15883,63.00321,48.939888,54.7,61.174862,44.095757,43.088234,48.81176,55.0,63.517056,50.24154,72.17756,73.865074,49.8,72.5,61.014706,51.8
