Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-07-17T00:00:07Z,0,29.784,79.8,67,78.7,0,0,242,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.0,2.26,11.74,0,1.541015625,3,192,05:45,20:32,2025-07-17 00:00:07.438962,Centro Direzionale
2025-07-17T00:00:18Z,0,29.784,79.8,67,78.8,0,0,242,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.0,2.26,11.74,0,1.541015625,3,192,05:45,20:32,2025-07-17 00:00:17.991981,Centro Direzionale
2025-07-17T00:00:28Z,0,29.785,79.9,67,78.6,0,0,242,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.72265625,3,192,05:45,20:32,2025-07-17 00:00:28.544961,Centro Direzionale
2025-07-17T00:00:39Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.72265625,3,192,05:45,20:32,2025-07-17 00:00:39.097982,Centro Direzionale
2025-07-17T00:00:49Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.72265625,3,192,05:45,20:32,2025-07-17 00:00:49.652954,Centro Direzionale
2025-07-17T00:01:00Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.72265625,3,192,05:45,20:32,2025-07-17 00:01:00.205963,Centro Direzionale
2025-07-17T00:01:10Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.72265625,3,192,05:45,20:32,2025-07-17 00:01:10.759964,Centro Direzionale
2025-07-17T00:01:21Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.72265625,3,192,05:45,20:32,2025-07-17 00:01:21.302963,Centro Direzionale
2025-07-17T00:01:32Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,2.947265625,3,192,05:45,20:32,2025-07-17 00:01:31.857952,Centro Direzionale
2025-07-17T00:01:42Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,2.947265625,3,192,05:45,20:32,2025-07-17 00:01:42.412967,Centro Direzionale
2025-07-17T00:01:53Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,2.947265625,3,192,05:45,20:32,2025-07-17 00:01:52.967965,Centro Direzionale
2025-07-17T00:02:03Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,2.947265625,3,192,05:45,20:32,2025-07-17 00:02:03.522960,Centro Direzionale
2025-07-17T00:02:14Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,2.947265625,3,192,05:45,20:32,2025-07-17 00:02:14.077970,Centro Direzionale
2025-07-17T00:02:24Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,2.947265625,3,192,05:45,20:32,2025-07-17 00:02:24.643957,Centro Direzionale
2025-07-17T00:02:35Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.3359375,3,192,05:45,20:32,2025-07-17 00:02:35.444963,Centro Direzionale
2025-07-17T00:02:46Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.3359375,3,192,05:45,20:32,2025-07-17 00:02:45.994962,Centro Direzionale
2025-07-17T00:02:56Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.3359375,3,192,05:45,20:32,2025-07-17 00:02:56.540960,Centro Direzionale
2025-07-17T00:03:07Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.3359375,3,192,05:45,20:32,2025-07-17 00:03:07.093979,Centro Direzionale
2025-07-17T00:03:17Z,0,29.784,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.3359375,3,192,05:45,20:32,2025-07-17 00:03:17.648971,Centro Direzionale
2025-07-17T00:03:28Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.32421875,3,192,05:45,20:32,2025-07-17 00:03:28.203961,Centro Direzionale
2025-07-17T00:03:38Z,0,29.785,79.9,67,78.8,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.32421875,3,192,05:45,20:32,2025-07-17 00:03:38.757955,Centro Direzionale
2025-07-17T00:03:49Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.32421875,3,192,05:45,20:32,2025-07-17 00:03:49.307957,Centro Direzionale
2025-07-17T00:04:00Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.32421875,3,192,05:45,20:32,2025-07-17 00:03:59.861960,Centro Direzionale
2025-07-17T00:04:10Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.32421875,3,192,05:45,20:32,2025-07-17 00:04:10.416966,Centro Direzionale
2025-07-17T00:04:21Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.32421875,3,192,05:45,20:32,2025-07-17 00:04:20.970963,Centro Direzionale
2025-07-17T00:04:31Z,0,29.785,79.9,67,78.7,1,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.40625,3,192,05:45,20:32,2025-07-17 00:04:31.525962,Centro Direzionale
2025-07-17T00:04:42Z,0,29.785,79.9,67,78.7,2,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.40625,3,192,05:45,20:32,2025-07-17 00:04:42.070962,Centro Direzionale
2025-07-17T00:04:52Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.40625,3,192,05:45,20:32,2025-07-17 00:04:52.624963,Centro Direzionale
2025-07-17T00:05:03Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.40625,3,192,05:45,20:32,2025-07-17 00:05:03.177964,Centro Direzionale
2025-07-17T00:05:13Z,0,29.785,79.9,67,78.8,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.40625,3,192,05:45,20:32,2025-07-17 00:05:13.770957,Centro Direzionale
2025-07-17T00:05:24Z,0,29.785,79.9,67,78.7,0,0,236,78,0.0,0,0,0.0,2127-15-31,0.0,2.3,29.0,0.001,2.26,11.74,0,1.40625,3,192,05:45,20:32,2025-07-17 00:05:24.325961,Centro Direzionale
