,datetime,station_id,temperature,humidity,wind_speed,wind_sin,wind_cos
0,2025-06-04 12:49:56.070000+00:00,1,0.12475,0.81,1.65227,0.08003,0.99679
1,2025-06-04 12:51:02.418000+00:00,1,0.12475,0.81,1.78443,0.07942,0.99684
2,2025-06-04 12:52:52.767000+00:00,1,0.12475,0.81,2.00468,0.0779,0.99696
3,2025-06-04 12:54:43.158000+00:00,1,0.12475,0.81,2.26898,0.07912,0.99687
4,2025-06-04 12:56:44.660000+00:00,1,0.13528,0.82,2.35708,0.07851,0.99691
5,2025-06-04 12:58:24.283000+00:00,1,0.13528,0.82,2.35708,0.08003,0.99679
6,2025-06-04 13:00:25.631000+00:00,1,0.12264,0.82,2.18088,0.08215,0.99662
7,2025-06-04 13:02:16.103000+00:00,1,0.12264,0.82,2.09278,0.07821,0.99694
8,2025-06-04 13:03:55.631000+00:00,1,0.14581,0.82,2.00468,0.08549,0.99634
9,2025-06-04 13:05:46.327000+00:00,1,0.19214,0.82,2.09278,0.08367,0.99649
10,2025-06-04 13:07:48.069000+00:00,1,0.20477,0.81,2.18088,0.0779,0.99696
11,2025-06-04 13:09:27.824000+00:00,1,0.2153,0.81,2.18088,0.08124,0.99669
12,2025-06-04 13:11:18.323000+00:00,1,0.2153,0.81,2.09278,0.08064,0.99674
13,2025-06-04 13:13:08.694000+00:00,1,0.2153,0.81,2.00468,0.08367,0.99649
14,2025-06-04 13:14:59.090000+00:00,1,0.22794,0.82,2.00468,0.07881,0.99689
15,2025-06-04 13:16:49.415000+00:00,1,0.22794,0.81,2.00468,0.08215,0.99662
16,2025-06-04 13:18:50.761000+00:00,1,0.23847,0.81,2.00468,0.08185,0.99664
17,2025-06-04 13:20:52.147000+00:00,1,0.2153,0.81,1.91658,0.08003,0.99679
18,2025-06-04 13:22:31.768000+00:00,1,0.2153,0.81,1.82848,0.07881,0.99689
19,2025-06-04 13:24:22.119000+00:00,1,0.2153,0.81,1.74037,0.07821,0.99694
20,2025-06-04 13:26:12.565000+00:00,1,0.2153,0.82,1.74037,0.07821,0.99694
21,2025-06-04 13:28:02.993000+00:00,1,0.20477,0.81,1.74037,0.0779,0.99696
22,2025-06-04 13:29:53.425000+00:00,1,0.18161,0.81,1.82848,0.08064,0.99674
23,2025-06-04 13:31:54.820000+00:00,1,0.18161,0.81,1.74037,0.08064,0.99674
24,2025-06-04 13:33:45.266000+00:00,1,0.19214,0.81,1.74037,0.08094,0.99672
25,2025-06-04 13:35:35.781000+00:00,1,0.20477,0.81,1.65227,0.08033,0.99677
26,2025-06-04 13:37:26.199000+00:00,1,0.20477,0.82,1.56417,0.07912,0.99687
27,2025-06-04 13:39:05.684000+00:00,1,0.20477,0.82,1.47607,0.07973,0.99682
28,2025-06-04 13:40:56.058000+00:00,1,0.2153,0.82,1.47607,0.07942,0.99684
29,2025-06-04 13:42:46.464000+00:00,1,0.23847,0.82,1.38797,0.08094,0.99672
30,2025-06-04 13:44:36.833000+00:00,1,0.2511,0.83,1.47607,0.07881,0.99689
31,2025-06-04 13:46:38.280000+00:00,1,0.2511,0.82,1.38797,0.0779,0.99696
32,2025-06-04 13:48:17.829000+00:00,1,0.2511,0.83,1.56417,0.07699,0.99703
33,2025-06-04 13:50:08.244000+00:00,1,0.23847,0.82,1.38797,0.08003,0.99679
34,2025-06-04 13:51:59.114000+00:00,1,0.23847,0.82,1.21177,0.07669,0.99706
35,2025-06-04 13:53:28.843000+00:00,1,0.2153,0.82,1.12367,0.08003,0.99679
36,2025-06-04 13:55:19.295000+00:00,1,0.20477,0.82,1.21177,0.08094,0.99672
37,2025-06-04 13:57:09.600000+00:00,1,0.20477,0.83,1.38797,0.08276,0.99657
38,2025-06-04 13:59:10.931000+00:00,1,0.2153,0.83,1.47607,0.08124,0.99669
39,2025-06-04 14:01:12.433000+00:00,1,0.22583,0.83,1.38797,0.08276,0.99657
40,2025-06-04 14:03:02.892000+00:00,1,0.249,0.83,1.29987,0.08185,0.99664
41,2025-06-04 14:04:53.340000+00:00,1,0.27216,0.83,1.03557,0.07973,0.99682
42,2025-06-04 14:06:43.821000+00:00,1,0.29533,0.83,1.03557,0.08064,0.99674
43,2025-06-04 14:08:34.231000+00:00,1,0.29533,0.82,1.03557,0.08033,0.99677
44,2025-06-04 14:10:24.700000+00:00,1,0.2848,0.82,1.12367,0.08064,0.99674
45,2025-06-04 14:12:15.122000+00:00,1,0.27427,0.81,1.03557,0.08549,0.99634
46,2025-06-04 14:15:13.103000+00:00,1,0.27427,0.81,0.94746,0.08762,0.99615
47,2025-06-04 14:16:52.523000+00:00,1,0.31007,0.81,0.77126,0.07881,0.99689
48,2025-06-04 14:18:53.967000+00:00,1,0.34587,0.81,0.85936,0.08094,0.99672
49,2025-06-04 14:20:33.827000+00:00,1,0.37114,0.81,0.77126,0.0779,0.99696
50,2025-06-04 14:22:24.595000+00:00,1,0.38167,0.81,0.94746,0.08003,0.99679
51,2025-06-04 14:24:14.978000+00:00,1,0.40483,0.81,0.85936,0.08306,0.99654
52,2025-06-04 14:26:05.349000+00:00,1,0.42799,0.81,0.94746,0.08337,0.99652
53,2025-06-04 14:28:50.921000+00:00,1,0.45116,0.81,0.94746,0.08428,0.99644
54,2025-06-04 14:30:52.489000+00:00,1,0.45116,0.81,1.03557,0.08731,0.99618
55,2025-06-04 14:32:42.797000+00:00,1,0.47432,0.81,1.21177,0.08337,0.99652
56,2025-06-04 14:34:44.394000+00:00,1,0.46379,0.8,1.29987,0.08731,0.99618
57,2025-06-04 14:36:34.836000+00:00,1,0.46379,0.8,1.29987,0.09035,0.99591
58,2025-06-04 14:38:25.355000+00:00,1,0.45116,0.8,1.12367,0.08306,0.99654
59,2025-06-04 14:39:42.648000+00:00,1,0.45116,0.8,1.03557,0.08064,0.99674
60,2025-06-04 14:53:08.930000+00:00,1,0.48485,0.8,1.03557,0.0861,0.99629
61,2025-06-04 14:54:59.416000+00:00,1,0.50802,0.8,1.21177,0.08458,0.99642
62,2025-06-04 14:55:32.575000+00:00,1,0.53118,0.8,1.12367,0.08398,0.99647
63,2025-06-04 14:58:51.509000+00:00,1,0.52065,0.8,1.12367,0.08428,0.99644
64,2025-06-04 15:00:41.892000+00:00,1,0.49749,0.8,1.03557,0.08367,0.99649
65,2025-06-04 15:02:43.321000+00:00,1,0.47432,0.8,1.12367,0.08124,0.99669
66,2025-06-04 15:03:27.482000+00:00,1,0.45116,0.8,1.21177,0.08428,0.99644
67,2025-06-04 15:04:03.064000+00:00,1,0.44063,0.8,1.38797,0.08549,0.99634
68,2025-06-04 15:05:53.355000+00:00,1,0.41747,0.8,1.29987,0.08428,0.99644
69,2025-06-04 15:07:43.728000+00:00,1,0.41747,0.8,1.21177,0.08094,0.99672
70,2025-06-04 15:09:24.071000+00:00,1,0.42799,0.8,1.03557,0.07942,0.99684
71,2025-06-04 15:11:14.628000+00:00,1,0.45116,0.8,1.12367,0.08306,0.99654
72,2025-06-04 15:12:55.126000+00:00,1,0.43852,0.79,1.12367,0.08124,0.99669
73,2025-06-04 15:14:45.483000+00:00,1,0.41536,0.8,1.03557,0.08276,0.99657
74,2025-06-04 15:16:35.965000+00:00,1,0.40272,0.8,1.03557,0.08064,0.99674
75,2025-06-04 15:18:26.350000+00:00,1,0.39219,0.8,1.03557,0.07942,0.99684
76,2025-06-04 15:20:17.240000+00:00,1,0.39219,0.8,1.12367,0.0773,0.99701
77,2025-06-04 15:22:07.679000+00:00,1,0.39219,0.8,1.21177,0.08428,0.99644
78,2025-06-04 15:23:47.421000+00:00,1,0.41536,0.8,1.29987,0.08428,0.99644
79,2025-06-04 15:25:38.439000+00:00,1,0.42799,0.8,1.29987,0.08367,0.99649
80,2025-06-04 15:27:28.947000+00:00,1,0.45116,0.81,1.29987,0.0864,0.99626
81,2025-06-04 15:29:19.447000+00:00,1,0.45116,0.8,1.12367,0.08215,0.99662
82,2025-06-04 15:31:09.853000+00:00,1,0.42799,0.8,1.12367,0.08306,0.99654
83,2025-06-04 15:33:00.255000+00:00,1,0.40483,0.8,1.03557,0.08246,0.99659
84,2025-06-04 15:34:06.551000+00:00,1,0.38167,0.8,1.03557,0.0858,0.99631
85,2025-06-04 15:34:31.113000+00:00,1,0.38167,0.8,1.03557,0.08306,0.99654
86,2025-06-04 15:36:10.605000+00:00,1,0.34587,0.79,0.94746,0.08124,0.99669
87,2025-06-04 15:38:12.005000+00:00,1,0.3564,0.8,0.94746,0.08519,0.99636
88,2025-06-04 15:39:51.588000+00:00,1,0.3564,0.8,0.85936,0.08458,0.99642
89,2025-06-04 15:41:42.067000+00:00,1,0.36903,0.8,0.85936,0.08094,0.99672
90,2025-06-04 15:43:32.763000+00:00,1,0.36903,0.8,0.85936,0.08822,0.9961
91,2025-06-04 15:44:50.003000+00:00,1,0.37956,0.8,1.03557,0.08428,0.99644
92,2025-06-04 15:46:51.735000+00:00,1,0.39219,0.79,1.12367,0.08671,0.99623
93,2025-06-04 15:48:42.963000+00:00,1,0.39219,0.79,1.29987,0.08489,0.99639
94,2025-06-04 15:50:22.851000+00:00,1,0.38167,0.79,1.29987,0.08246,0.99659
95,2025-06-04 15:52:13.326000+00:00,1,0.36903,0.79,1.29987,0.08549,0.99634
96,2025-06-04 15:54:03.760000+00:00,1,0.34587,0.79,1.12367,0.08124,0.99669
97,2025-06-04 15:55:54.166000+00:00,1,0.3564,0.79,0.85936,0.08489,0.99639
98,2025-06-04 15:57:44.592000+00:00,1,0.39219,0.79,0.68316,0.08215,0.99662
99,2025-06-04 15:59:35.128000+00:00,1,0.40483,0.79,0.59506,0.08428,0.99644
100,2025-06-04 16:01:25.537000+00:00,1,0.3943,0.79,0.50696,0.08489,0.99639
101,2025-06-04 16:03:15.923000+00:00,1,0.3943,0.79,0.50696,0.08185,0.99664
102,2025-06-04 16:05:06.362000+00:00,1,0.40483,0.78,0.41886,0.07942,0.99684
103,2025-06-04 16:06:56.760000+00:00,1,0.41536,0.78,0.59506,0.08185,0.99664
104,2025-06-04 16:08:47.125000+00:00,1,0.40272,0.78,0.68316,0.08671,0.99623
105,2025-06-04 16:10:37.519000+00:00,1,0.39219,0.77,0.77126,0.08185,0.99664
106,2025-06-04 16:12:27.900000+00:00,1,0.39219,0.78,0.85936,0.08064,0.99674
107,2025-06-04 16:14:18.507000+00:00,1,0.38167,0.78,0.85936,0.08428,0.99644
108,2025-06-04 16:16:09.100000+00:00,1,0.38167,0.78,0.85936,0.08489,0.99639
109,2025-06-04 16:16:20.152000+00:00,1,0.37114,0.78,0.77126,0.08428,0.99644
110,2025-06-04 16:17:28.953000+00:00,1,0.38167,0.78,0.77126,0.07942,0.99684
111,2025-06-04 16:19:19.276000+00:00,1,0.38167,0.78,0.85936,0.08124,0.99669
112,2025-06-04 16:21:09.650000+00:00,1,0.38167,0.78,0.94746,0.08215,0.99662
113,2025-06-04 16:23:00.054000+00:00,1,0.38167,0.78,0.94746,0.08185,0.99664
114,2025-06-04 16:24:50.539000+00:00,1,0.38167,0.78,0.85936,0.08064,0.99674
115,2025-06-04 16:26:40.997000+00:00,1,0.38167,0.78,0.68316,0.08822,0.9961
116,2025-06-04 16:28:31.342000+00:00,1,0.3585,0.78,0.50696,0.08124,0.99669
117,2025-06-04 16:30:21.860000+00:00,1,0.34587,0.78,0.33076,0.0779,0.99696
118,2025-06-04 16:32:12.443000+00:00,1,0.34587,0.79,0.24266,0.08246,0.99659
119,2025-06-04 16:34:02.928000+00:00,1,0.34587,0.78,0.24266,0.07942,0.99684
120,2025-06-04 16:35:53.428000+00:00,1,0.3585,0.79,0.33076,0.08185,0.99664
121,2025-06-04 16:37:43.808000+00:00,1,0.36903,0.79,0.24266,0.07821,0.99694
122,2025-06-04 16:39:34.319000+00:00,1,0.39219,0.79,0.33076,0.08064,0.99674
123,2025-06-04 16:41:24.796000+00:00,1,0.40272,0.79,0.24266,0.07821,0.99694
124,2025-06-04 16:43:15.307000+00:00,1,0.40272,0.79,0.24266,0.08064,0.99674
125,2025-06-04 16:45:05.750000+00:00,1,0.41536,0.79,0.24266,0.08155,0.99667
126,2025-06-04 16:46:56.272000+00:00,1,0.42799,0.79,0.33076,0.08124,0.99669
127,2025-06-04 16:48:35.842000+00:00,1,0.42799,0.79,0.50696,0.0779,0.99696
128,2025-06-04 16:50:26.185000+00:00,1,0.40483,0.79,0.50696,0.08003,0.99679
129,2025-06-04 16:52:16.657000+00:00,1,0.36903,0.79,0.50696,0.08549,0.99634
130,2025-06-04 16:54:07.152000+00:00,1,0.34587,0.8,0.24266,0.08215,0.99662
131,2025-06-04 16:55:57.549000+00:00,1,0.34587,0.8,0.15455,0.08185,0.99664
132,2025-06-04 16:57:48.011000+00:00,1,0.3585,0.8,0.24266,0.08003,0.99679
133,2025-06-04 16:59:38.417000+00:00,1,0.3585,0.8,0.50696,0.08003,0.99679
134,2025-06-04 17:01:29.184000+00:00,1,0.34587,0.8,0.59506,0.08124,0.99669
135,2025-06-04 17:03:19.600000+00:00,1,0.3206,0.8,0.50696,0.08367,0.99649
136,2025-06-04 17:05:10.042000+00:00,1,0.30796,0.8,0.50696,0.08549,0.99634
137,2025-06-04 17:07:00.422000+00:00,1,0.29533,0.8,0.50696,0.08489,0.99639
138,2025-06-04 17:08:50.885000+00:00,1,0.29533,0.8,0.59506,0.08367,0.99649
139,2025-06-04 17:10:41.243000+00:00,1,0.29533,0.81,0.59506,0.08246,0.99659
140,2025-06-04 17:12:31.830000+00:00,1,0.30796,0.81,0.59506,0.08519,0.99636
141,2025-06-04 17:14:22.131000+00:00,1,0.30796,0.81,0.59506,0.08215,0.99662
142,2025-06-04 17:16:12.571000+00:00,1,0.30796,0.81,0.68316,0.08974,0.99597
143,2025-06-04 17:18:03.030000+00:00,1,0.29533,0.81,0.59506,0.08519,0.99636
144,2025-06-04 17:19:53.483000+00:00,1,0.29533,0.81,0.59506,0.0864,0.99626
145,2025-06-04 17:21:43.890000+00:00,1,0.27216,0.81,0.59506,0.08822,0.9961
146,2025-06-04 17:23:34.370000+00:00,1,0.249,0.81,0.68316,0.08701,0.99621
147,2025-06-04 17:25:02.815000+00:00,1,0.22583,0.81,0.50696,0.09186,0.99577
148,2025-06-04 17:25:02.815000+00:00,1,0.22583,0.81,0.24266,0.09186,0.99577
149,2025-06-04 17:26:44.773000+00:00,1,0.249,0.82,0.33076,0.08276,0.99657
150,2025-06-04 17:28:35.233000+00:00,1,0.27216,0.81,0.50696,0.08489,0.99639
151,2025-06-04 17:30:25.466000+00:00,1,0.29533,0.81,0.50696,0.08853,0.99607
152,2025-06-04 17:32:15.895000+00:00,1,0.29533,0.82,0.41886,0.08519,0.99636
153,2025-06-04 17:34:06.341000+00:00,1,0.29533,0.82,0.50696,0.08519,0.99636
154,2025-06-04 17:35:56.804000+00:00,1,0.2848,0.81,0.77126,0.08549,0.99634
155,2025-06-04 17:37:47.251000+00:00,1,0.26163,0.82,0.85936,0.08519,0.99636
156,2025-06-04 17:39:37.750000+00:00,1,0.22794,0.82,0.50696,0.08428,0.99644
157,2025-06-04 17:41:28.250000+00:00,1,0.2153,0.83,0.50696,0.08792,0.99613
158,2025-06-04 17:43:08.092000+00:00,1,0.20477,0.82,0.41886,0.08792,0.99613
159,2025-06-04 17:44:58.539000+00:00,1,0.20477,0.82,0.77126,0.08701,0.99621
160,2025-06-04 17:46:49.025000+00:00,1,0.19424,0.83,0.50696,0.10035,0.99495
161,2025-06-04 17:48:39.482000+00:00,1,0.21741,0.82,0.59506,0.09247,0.99572
162,2025-06-04 17:50:29.974000+00:00,1,0.22794,0.82,0.50696,0.09247,0.99572
163,2025-06-04 17:52:20.309000+00:00,1,0.22794,0.82,0.41886,0.09126,0.99583
164,2025-06-04 17:54:10.758000+00:00,1,0.2153,0.83,0.33076,0.09065,0.99588
165,2025-06-04 17:56:01.211000+00:00,1,0.22794,0.82,0.15455,0.08731,0.99618
166,2025-06-04 17:57:51.886000+00:00,1,0.23847,0.83,0.15455,0.08306,0.99654
167,2025-06-04 17:59:42.376000+00:00,1,0.22794,0.83,0.15455,0.0864,0.99626
168,2025-06-04 18:01:32.804000+00:00,1,0.20477,0.83,-0.02165,0.0955,0.99543
169,2025-06-04 18:03:23.381000+00:00,1,0.19424,0.83,-0.10975,0.08974,0.99597
170,2025-06-04 18:05:02.896000+00:00,1,0.19424,0.83,-0.10975,0.09186,0.99577
171,2025-06-04 18:06:53.350000+00:00,1,0.18161,0.83,0.06645,0.08792,0.99613
172,2025-06-04 18:08:43.707000+00:00,1,0.16897,0.83,0.15455,0.08853,0.99607
173,2025-06-04 18:10:34.072000+00:00,1,0.15634,0.83,-0.02165,0.09156,0.9958
174,2025-06-04 18:12:24.530000+00:00,1,0.14581,0.83,0.15455,0.09004,0.99594
175,2025-06-04 18:14:14.969000+00:00,1,0.12264,0.83,0.50696,0.09004,0.99594
176,2025-06-04 18:16:05.377000+00:00,1,0.09948,0.83,0.77126,0.08883,0.99605
177,2025-06-04 18:17:55.774000+00:00,1,0.07632,0.83,0.85936,0.08489,0.99639
178,2025-06-04 18:19:46.240000+00:00,1,0.05315,0.83,0.85936,0.09004,0.99594
179,2025-06-04 18:21:36.793000+00:00,1,0.02999,0.83,0.50696,0.08671,0.99623
180,2025-06-04 18:23:27.418000+00:00,1,0.01735,0.84,0.41886,0.09126,0.99583
181,2025-06-04 18:25:17.819000+00:00,1,0.00472,0.83,-0.02165,0.0864,0.99626
182,2025-06-04 18:27:08.187000+00:00,1,-0.03108,0.83,0.24266,0.09156,0.9958
183,2025-06-04 18:28:58.693000+00:00,1,-0.07741,0.83,0.24266,0.09186,0.99577
184,2025-06-04 18:30:48.994000+00:00,1,-0.11111,0.83,0.33076,0.08822,0.9961
185,2025-06-04 18:32:39.363000+00:00,1,-0.11111,0.83,-0.02165,0.09065,0.99588
186,2025-06-04 18:34:29.904000+00:00,1,-0.10058,0.83,-0.28595,0.09004,0.99594
187,2025-06-04 18:36:20.400000+00:00,1,-0.09005,0.83,-0.19785,0.08974,0.99597
188,2025-06-04 18:38:10.755000+00:00,1,-0.09005,0.82,-0.02165,0.08762,0.99615
189,2025-06-04 18:40:01.180000+00:00,1,-0.09005,0.82,-0.02165,0.08883,0.99605
190,2025-06-04 18:41:51.640000+00:00,1,-0.09005,0.82,-0.19785,0.08944,0.99599
191,2025-06-04 18:43:42.055000+00:00,1,-0.09005,0.83,-0.46215,0.0949,0.99549
192,2025-06-04 18:45:32.481000+00:00,1,-0.09005,0.83,-0.63835,0.09065,0.99588
193,2025-06-04 18:47:23.006000+00:00,1,-0.09005,0.82,-0.55025,0.08944,0.99599
194,2025-06-04 18:49:13.375000+00:00,1,-0.09005,0.82,-0.46215,0.08944,0.99599
195,2025-06-04 18:51:03.836000+00:00,1,-0.10058,0.82,-0.19785,0.08944,0.99599
196,2025-06-04 18:52:54.284000+00:00,1,-0.10058,0.82,-0.10975,0.08762,0.99615
197,2025-06-04 18:55:29.014000+00:00,1,-0.10058,0.83,-0.10975,0.08731,0.99618
198,2025-06-04 18:57:19.424000+00:00,1,-0.09005,0.83,-0.28595,0.0955,0.99543
199,2025-06-04 18:59:09.834000+00:00,1,-0.09005,0.83,-0.63835,0.08124,0.99669
200,2025-06-04 19:01:00.298000+00:00,1,-0.09005,0.83,-0.72646,0.08853,0.99607
201,2025-06-04 19:02:50.669000+00:00,1,-0.09005,0.83,-0.81456,0.08276,0.99657
202,2025-06-04 19:04:41.165000+00:00,1,-0.09005,0.83,-0.72646,0.09277,0.99569
203,2025-06-04 19:06:31.713000+00:00,1,-0.07741,0.83,-0.63835,0.0949,0.99549
204,2025-06-04 19:08:22.241000+00:00,1,-0.07741,0.83,-0.63835,0.08762,0.99615
205,2025-06-04 19:10:12.826000+00:00,1,-0.07741,0.83,-0.46215,0.08489,0.99639
206,2025-06-04 19:12:03.302000+00:00,1,-0.10058,0.83,-0.63835,0.08762,0.99615
207,2025-06-04 19:13:53.691000+00:00,1,-0.11111,0.83,-0.55025,0.08762,0.99615
208,2025-06-04 19:15:44.126000+00:00,1,-0.12164,0.83,-0.72646,0.08762,0.99615
209,2025-06-04 19:17:34.466000+00:00,1,-0.13427,0.83,-0.63835,0.08762,0.99615
210,2025-06-04 19:19:24.953000+00:00,1,-0.15744,0.83,-0.72646,0.08762,0.99615
211,2025-06-04 19:21:15.480000+00:00,1,-0.1806,0.83,-0.72646,0.08762,0.99615
212,2025-06-04 19:23:05.812000+00:00,1,-0.19113,0.83,-0.72646,0.08762,0.99615
213,2025-06-04 19:24:56.138000+00:00,1,-0.1806,0.83,-0.72646,0.08762,0.99615
214,2025-06-04 19:26:46.517000+00:00,1,-0.17007,0.83,-0.72646,0.08762,0.99615
215,2025-06-04 19:28:36.969000+00:00,1,-0.15954,0.83,-0.72646,0.08762,0.99615
216,2025-06-04 19:30:27.348000+00:00,1,-0.15954,0.82,-0.63835,0.08731,0.99618
217,2025-06-04 19:32:17.817000+00:00,1,-0.14691,0.82,-0.55025,0.08762,0.99615
218,2025-06-04 19:34:08.395000+00:00,1,-0.15744,0.82,-0.46215,0.08762,0.99615
219,2025-06-04 19:35:47.876000+00:00,1,-0.16796,0.82,-0.46215,0.08762,0.99615
220,2025-06-04 19:37:38.477000+00:00,1,-0.1806,0.82,-0.46215,0.08762,0.99615
221,2025-06-04 19:39:28.923000+00:00,1,-0.17007,0.82,-0.46215,0.08124,0.99669
222,2025-06-04 19:41:19.394000+00:00,1,-0.14691,0.82,-0.37405,0.08124,0.99669
223,2025-06-04 19:43:09.802000+00:00,1,-0.12374,0.83,-0.28595,0.08124,0.99669
224,2025-06-04 19:45:00.188000+00:00,1,-0.11111,0.83,-0.02165,0.08124,0.99669
225,2025-06-04 19:46:50.623000+00:00,1,-0.11111,0.83,0.15455,0.07942,0.99684
226,2025-06-04 19:48:41.076000+00:00,1,-0.12164,0.83,0.33076,0.08003,0.99679
227,2025-06-04 19:50:31.720000+00:00,1,-0.12164,0.83,0.33076,0.07912,0.99687
228,2025-06-04 19:52:22.245000+00:00,1,-0.12164,0.83,0.15455,0.07973,0.99682
229,2025-06-04 19:54:12.655000+00:00,1,-0.12164,0.83,-0.02165,0.07973,0.99682
230,2025-06-04 19:56:03.142000+00:00,1,-0.12164,0.84,-0.28595,0.07973,0.99682
231,2025-06-04 19:57:53.639000+00:00,1,-0.12164,0.84,-0.37405,0.07973,0.99682
232,2025-06-04 19:59:33.283000+00:00,1,-0.1448,0.84,-0.46215,0.07973,0.99682
233,2025-06-04 20:01:23.764000+00:00,1,-0.16796,0.84,-0.46215,0.07942,0.99684
234,2025-06-04 20:03:14.361000+00:00,1,-0.19113,0.84,-0.37405,0.07942,0.99684
235,2025-06-04 20:05:04.835000+00:00,1,-0.20376,0.84,-0.28595,0.08094,0.99672
236,2025-06-04 20:06:55.392000+00:00,1,-0.20376,0.84,-0.28595,0.08185,0.99664
237,2025-06-04 20:08:45.806000+00:00,1,-0.20376,0.84,-0.28595,0.08064,0.99674
238,2025-06-04 20:10:36.404000+00:00,1,-0.21429,0.84,-0.37405,0.08306,0.99654
239,2025-06-04 20:12:26.776000+00:00,1,-0.22693,0.84,-0.28595,0.08246,0.99659
240,2025-06-04 20:14:17.039000+00:00,1,-0.23956,0.84,-0.28595,0.08246,0.99659
241,2025-06-04 20:16:07.449000+00:00,1,-0.23956,0.84,-0.19785,0.08246,0.99659
242,2025-06-04 20:17:57.998000+00:00,1,-0.25009,0.84,-0.19785,0.08246,0.99659
243,2025-06-04 20:19:48.366000+00:00,1,-0.26062,0.84,-0.19785,0.08064,0.99674
244,2025-06-04 20:21:38.776000+00:00,1,-0.26062,0.84,-0.19785,0.08185,0.99664
245,2025-06-04 20:23:29.273000+00:00,1,-0.26062,0.84,-0.19785,0.07942,0.99684
246,2025-06-04 20:25:19.766000+00:00,1,-0.27326,0.84,-0.19785,0.08124,0.99669
247,2025-06-04 20:27:10.227000+00:00,1,-0.29853,0.84,-0.28595,0.08124,0.99669
248,2025-06-04 20:29:00.653000+00:00,1,-0.31116,0.84,-0.37405,0.08124,0.99669
249,2025-06-04 20:30:51.073000+00:00,1,-0.31116,0.84,-0.46215,0.08124,0.99669
250,2025-06-04 20:32:30.546000+00:00,1,-0.29853,0.84,-0.46215,0.08124,0.99669
251,2025-06-04 20:34:20.958000+00:00,1,-0.29853,0.84,-0.46215,0.08124,0.99669
252,2025-06-04 20:36:11.411000+00:00,1,-0.29853,0.84,-0.55025,0.08124,0.99669
253,2025-06-04 20:38:01.930000+00:00,1,-0.29853,0.84,-0.63835,0.08124,0.99669
254,2025-06-04 20:39:52.580000+00:00,1,-0.29853,0.85,-0.72646,0.08124,0.99669
255,2025-06-04 20:41:42.997000+00:00,1,-0.31116,0.85,-0.63835,0.08124,0.99669
256,2025-06-04 20:43:33.330000+00:00,1,-0.3238,0.84,-0.55025,0.08124,0.99669
257,2025-06-04 20:45:23.888000+00:00,1,-0.33643,0.85,-0.55025,0.08124,0.99669
258,2025-06-04 20:47:14.618000+00:00,1,-0.33643,0.85,-0.55025,0.08124,0.99669
259,2025-06-04 20:49:04.995000+00:00,1,-0.33643,0.85,-0.55025,0.08124,0.99669
260,2025-06-04 20:50:55.498000+00:00,1,-0.33643,0.85,-0.46215,0.07183,0.99742
261,2025-06-04 20:52:45.831000+00:00,1,-0.34696,0.85,-0.46215,0.07183,0.99742
262,2025-06-04 20:54:25.433000+00:00,1,-0.34696,0.85,-0.46215,0.07183,0.99742
263,2025-06-04 20:56:15.958000+00:00,1,-0.35749,0.85,-0.46215,0.07183,0.99742
264,2025-06-04 20:58:06.359000+00:00,1,-0.34696,0.85,-0.46215,0.07183,0.99742
265,2025-06-04 20:59:56.878000+00:00,1,-0.34696,0.85,-0.55025,0.07183,0.99742
266,2025-06-04 21:01:47.576000+00:00,1,-0.34696,0.85,-0.55025,0.07183,0.99742
267,2025-06-04 21:03:37.983000+00:00,1,-0.35749,0.85,-0.55025,0.07183,0.99742
268,2025-06-04 21:05:28.394000+00:00,1,-0.36802,0.85,-0.46215,0.07183,0.99742
269,2025-06-04 21:07:18.910000+00:00,1,-0.38066,0.85,-0.46215,0.07183,0.99742
270,2025-06-04 21:08:58.891000+00:00,1,-0.39329,0.85,-0.46215,0.07183,0.99742
271,2025-06-04 21:10:49.311000+00:00,1,-0.40593,0.85,-0.46215,0.07183,0.99742
272,2025-06-04 21:12:39.734000+00:00,1,-0.40593,0.85,-0.46215,0.07183,0.99742
273,2025-06-04 21:14:30.245000+00:00,1,-0.40593,0.85,-0.55025,0.07183,0.99742
274,2025-06-04 21:16:21.065000+00:00,1,-0.40593,0.85,-0.63835,0.07183,0.99742
275,2025-06-04 21:18:11.468000+00:00,1,-0.40593,0.85,-0.63835,0.07183,0.99742
276,2025-06-04 21:20:01.881000+00:00,1,-0.40593,0.85,-0.55025,0.07183,0.99742
277,2025-06-04 21:21:52.345000+00:00,1,-0.40593,0.85,-0.55025,0.07183,0.99742
278,2025-06-04 21:23:42.707000+00:00,1,-0.40593,0.85,-0.63835,0.07183,0.99742
279,2025-06-04 21:25:33.119000+00:00,1,-0.40593,0.85,-0.72646,0.07183,0.99742
280,2025-06-04 21:27:23.747000+00:00,1,-0.41646,0.85,-0.72646,0.07183,0.99742
281,2025-06-04 21:29:03.505000+00:00,1,-0.42699,0.85,-0.72646,0.07183,0.99742
282,2025-06-04 21:30:53.917000+00:00,1,-0.43751,0.85,-0.72646,0.07183,0.99742
283,2025-06-04 21:32:44.326000+00:00,1,-0.43751,0.85,-0.63835,0.07183,0.99742
284,2025-06-04 21:34:34.799000+00:00,1,-0.43751,0.85,-0.55025,0.07183,0.99742
285,2025-06-04 21:36:25.166000+00:00,1,-0.43751,0.86,-0.46215,0.07183,0.99742
