Datetime,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-12-30T00:00:03Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:00:13Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:00:23Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:00:33Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:00:44Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:00:54Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:01:04Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:01:14Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:01:24Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:01:35Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:01:45Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:01:55Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:02:05Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:02:16Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:02:26Z,Marina di Stabia,33.6,88.75317,29.916433,86.68733,86.9086,71.4,81.19891,28.519993,69.44927,89.85507,73.2,86.240715,89.403336,83.99775,89.228134,42.9,89.46377,87.68116,51.2
2025-12-30T00:02:36Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:02:47Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:02:57Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:03:07Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:03:17Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:03:28Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:03:38Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:03:48Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:03:58Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:04:08Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:04:19Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:04:29Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
2025-12-30T00:04:39Z,Marina di Stabia,33.6,89.65622,30.379314,87.19633,87.436935,71.4,82.36125,29.02962,71.30882,91.3369,73.2,87.16157,89.6347,85.12852,89.70784,42.9,93.882355,90.94118,51.2
