Datetime,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-12-02T00:00:00Z,Marina di Stabia,39.8,73.85283,45.93121,65.88439,78.77194,71.8,63.298275,41.40732,51.77941,79.679146,73.1,66.454926,79.94745,70.70227,73.48478,47.2,72.94118,65.29412,54.3
2025-12-02T00:00:11Z,Marina di Stabia,39.8,73.85283,45.93121,65.88439,78.77194,71.8,63.298275,41.40732,51.77941,79.679146,73.1,66.454926,79.94745,70.70227,73.48478,47.2,72.94118,65.29412,54.3
2025-12-02T00:00:21Z,Marina di Stabia,39.8,73.85283,45.93121,65.88439,78.77194,71.8,63.298275,41.40732,51.77941,79.679146,73.1,66.454926,79.94745,70.70227,73.48478,47.2,72.94118,65.29412,54.3
2025-12-02T00:00:31Z,Marina di Stabia,39.8,73.85283,45.93121,65.88439,78.77194,71.8,63.298275,41.40732,51.77941,79.679146,73.1,66.454926,79.94745,70.70227,73.48478,47.2,72.94118,65.29412,54.3
2025-12-02T00:00:41Z,Marina di Stabia,39.8,73.85283,45.93121,65.88439,78.77194,71.8,63.298275,41.40732,51.77941,79.679146,73.1,66.454926,79.94745,70.70227,73.48478,47.2,72.94118,65.29412,54.3
2025-12-02T00:00:51Z,Marina di Stabia,39.8,73.85283,45.93121,65.88439,78.77194,71.8,63.298275,41.40732,51.77941,79.679146,73.1,66.454926,79.94745,70.70227,73.48478,47.2,72.94118,65.29412,54.3
2025-12-02T00:01:02Z,Marina di Stabia,39.8,73.85283,45.93121,65.88439,78.77194,71.8,63.298275,41.40732,51.77941,79.679146,73.1,66.454926,79.94745,70.70227,73.48478,47.2,72.94118,65.29412,54.3
2025-12-02T00:01:12Z,Marina di Stabia,39.8,73.85283,45.93121,65.88439,78.77194,71.8,63.298275,41.40732,51.77941,79.679146,73.1,66.454926,79.94745,70.70227,73.48478,47.2,72.94118,65.29412,54.3
2025-12-02T00:01:22Z,Marina di Stabia,39.8,73.85283,45.93121,65.88439,78.77194,71.8,63.298275,41.40732,51.77941,79.679146,73.1,66.454926,79.94745,70.70227,73.48478,47.2,72.94118,65.29412,54.3
2025-12-02T00:01:32Z,Marina di Stabia,39.8,73.85283,45.93121,65.88439,78.77194,71.8,63.298275,41.40732,51.77941,79.679146,73.1,66.454926,79.94745,70.70227,73.48478,47.2,72.94118,65.29412,54.3
