Datetime,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-12-05T00:00:03Z,Marina di Stabia,41.1,69.57507,32.064434,58.114326,75.65561,73.3,56.442337,27.661705,43.820896,74.77612,74.3,59.41463,76.4156,66.27121,68.750984,49.2,66.64179,54.77612,55.9
2025-12-05T00:00:13Z,Marina di Stabia,41.1,69.57507,32.064434,58.114326,75.65561,73.3,56.442337,27.661705,43.820896,74.77612,74.3,59.41463,76.4156,66.27121,68.750984,49.2,66.64179,54.77612,55.9
2025-12-05T00:00:23Z,Marina di Stabia,41.1,69.57507,32.064434,58.114326,75.65561,73.3,56.442337,27.661705,43.820896,74.77612,74.3,59.41463,76.4156,66.27121,68.750984,49.2,66.64179,54.77612,55.9
2025-12-05T00:00:34Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:00:44Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:00:55Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:01:05Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:01:15Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:01:25Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:01:36Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:01:46Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:01:56Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:02:06Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:02:16Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:02:27Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:02:37Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:02:47Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:02:57Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:03:07Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:03:18Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:03:28Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:03:38Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:03:48Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:03:58Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:04:09Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:04:19Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:04:29Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:04:39Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:04:50Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:05:00Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:05:10Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:05:20Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:05:30Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:05:41Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:05:51Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:06:02Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:06:12Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:06:22Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:06:32Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:06:42Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:06:53Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:07:03Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:07:13Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:07:23Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:07:34Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:07:44Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:07:54Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:08:04Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:08:14Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:08:25Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:08:35Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:08:45Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:08:55Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:09:05Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:09:16Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:09:26Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:09:36Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:09:46Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:09:57Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:10:07Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:10:17Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:10:27Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:10:37Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:10:48Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:10:58Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:11:09Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
2025-12-05T00:11:19Z,Marina di Stabia,42.4,69.43332,32.103825,56.274822,75.465775,73.1,56.024696,27.69424,42.32353,72.75,74.1,59.254208,75.57947,66.17564,67.46237,49.8,64.94118,52.75,56.3
