Datetime,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-12-04T00:00:03Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:00:13Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:00:23Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:00:33Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:00:43Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:00:54Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:01:04Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:01:14Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:01:24Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:01:34Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:01:45Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
2025-12-04T00:01:55Z,Marina di Stabia,39.6,54.746464,20.443813,49.58016,64.00218,71.8,44.002186,18.864176,39.507248,70.347824,73.1,45.46253,69.580154,52.931705,60.521015,47.1,61.884056,50.347828,54.2
