Datetime,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-12-01T00:00:01Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:00:12Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:00:22Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:00:33Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:00:43Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:00:53Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:01:03Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:01:14Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:01:24Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:01:34Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:01:44Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:01:54Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:02:05Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:02:15Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:02:25Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:02:35Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:02:45Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:02:56Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:03:06Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:03:16Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:03:26Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:03:36Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:03:47Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:03:57Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:04:07Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:04:17Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:04:28Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:04:38Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:04:48Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:04:58Z,Marina di Stabia,35.6,68.15973,44.64752,58.008583,74.62639,71.8,54.62639,38.579937,55.333332,81.34387,73.4,57.40124,76.36754,64.48996,68.65915,44.5,75.159424,68.95652,52.4
2025-12-01T00:05:08Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
2025-12-01T00:05:19Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
2025-12-01T00:05:29Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
2025-12-01T00:05:40Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
2025-12-01T00:05:50Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
2025-12-01T00:06:00Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
2025-12-01T00:06:10Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
2025-12-01T00:06:20Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
2025-12-01T00:06:31Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
2025-12-01T00:06:41Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
2025-12-01T00:06:51Z,Marina di Stabia,36.0,69.19855,44.65535,61.187637,75.74652,71.6,56.64235,38.59537,56.25,81.6377,73.2,58.87909,77.81256,66.02696,70.53495,44.6,75.911766,69.60294,52.4
