Datetime,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-12-03T00:00:09Z,Marina di Stabia,43.0,12.271668,28.909351,11.643865,21.039486,72.0,12.623692,26.138664,11.857142,22.285713,73.1,11.988507,19.40644,12.927767,11.910787,49.2,13.571428,13.3714285,55.8
2025-12-03T00:00:19Z,Marina di Stabia,43.0,12.271668,28.909351,11.643865,21.039486,72.0,12.623692,26.138664,11.857142,22.285713,73.1,11.988507,19.40644,12.927767,11.910787,49.2,13.571428,13.3714285,55.8
2025-12-03T00:00:30Z,Marina di Stabia,43.0,12.271668,28.909351,11.643865,21.039486,72.0,12.623692,26.138664,11.857142,22.285713,73.1,11.988507,19.40644,12.927767,11.910787,49.2,13.571428,13.3714285,55.8
2025-12-03T00:00:40Z,Marina di Stabia,43.0,12.271668,28.909351,11.643865,21.039486,72.0,12.623692,26.138664,11.857142,22.285713,73.1,11.988507,19.40644,12.927767,11.910787,49.2,13.571428,13.3714285,55.8
2025-12-03T00:00:50Z,Marina di Stabia,43.0,12.271668,28.909351,11.643865,21.039486,72.0,12.623692,26.138664,11.857142,22.285713,73.1,11.988507,19.40644,12.927767,11.910787,49.2,13.571428,13.3714285,55.8
2025-12-03T00:01:00Z,Marina di Stabia,43.0,12.271668,28.909351,11.643865,21.039486,72.0,12.623692,26.138664,11.857142,22.285713,73.1,11.988507,19.40644,12.927767,11.910787,49.2,13.571428,13.3714285,55.8
2025-12-03T00:01:11Z,Marina di Stabia,43.0,12.271668,28.909351,11.643865,21.039486,72.0,12.623692,26.138664,11.857142,22.285713,73.1,11.988507,19.40644,12.927767,11.910787,49.2,13.571428,13.3714285,55.8
2025-12-03T00:01:21Z,Marina di Stabia,43.0,12.271668,28.909351,11.643865,21.039486,72.0,12.623692,26.138664,11.857142,22.285713,73.1,11.988507,19.40644,12.927767,11.910787,49.2,13.571428,13.3714285,55.8
2025-12-03T00:01:31Z,Marina di Stabia,43.0,12.271668,28.909351,11.643865,21.039486,72.0,12.623692,26.138664,11.857142,22.285713,73.1,11.988507,19.40644,12.927767,11.910787,49.2,13.571428,13.3714285,55.8
2025-12-03T00:01:41Z,Marina di Stabia,43.0,12.271668,28.909351,11.643865,21.039486,72.0,12.623692,26.138664,11.857142,22.285713,73.1,11.988507,19.40644,12.927767,11.910787,49.2,13.571428,13.3714285,55.8
