Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-08-29T00:00:03Z,0,29.755,87.8,50,82.5,1,1,161,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.0,3.52,4.41,0,1.46484375,3,192,06:27,19:40,2025-08-29 00:00:02.882033,Centro Direzionale,72.5,23.114092,27.630775,19.076069,16.195852,88.6,20.244816,24.506348,15.855072,16.85797,82.6,21.365885,15.260855,21.846462,20.497948,72.8,21.956522,21.072464,75.0
2025-08-29T00:00:13Z,0,29.755,87.8,50,82.5,1,1,161,72,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.0,3.52,4.41,0,1.46484375,3,192,06:27,19:40,2025-08-29 00:00:13.437027,Centro Direzionale,72.5,23.114092,27.630775,19.076069,16.195852,88.6,20.244816,24.506348,15.855072,16.85797,82.6,21.365885,15.260855,21.846462,20.497948,72.8,21.956522,21.072464,75.0
2025-08-29T00:00:24Z,0,29.755,87.8,50,82.5,1,1,161,72,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.0,3.52,4.41,0,1.46484375,3,192,06:27,19:40,2025-08-29 00:00:23.992037,Centro Direzionale,72.5,23.114092,27.630775,19.076069,16.195852,88.6,20.244816,24.506348,15.855072,16.85797,82.6,21.365885,15.260855,21.846462,20.497948,72.8,21.956522,21.072464,75.0
2025-08-29T00:00:34Z,0,29.755,87.8,50,82.5,0,1,161,72,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.0,3.52,4.41,0,1.46484375,3,192,06:27,19:40,2025-08-29 00:00:34.545036,Centro Direzionale,72.5,23.114092,27.630775,19.076069,16.195852,88.6,20.244816,24.506348,15.855072,16.85797,82.6,21.365885,15.260855,21.846462,20.497948,72.8,21.956522,21.072464,75.0
2025-08-29T00:00:45Z,236,29.755,87.8,50,82.5,0,1,161,72,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.002,3.52,4.41,0,2.05078125,3,192,06:27,19:40,2025-08-29 00:00:45.098044,Centro Direzionale,72.5,23.114092,27.630775,19.076069,16.195852,88.6,20.244816,24.506348,15.855072,16.85797,82.6,21.365885,15.260855,21.846462,20.497948,72.8,21.956522,21.072464,75.0
2025-08-29T00:00:55Z,236,29.755,87.8,50,82.5,0,1,161,72,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.002,3.52,4.41,0,2.05078125,3,192,06:27,19:40,2025-08-29 00:00:55.641033,Centro Direzionale,72.5,23.114092,27.630775,19.076069,16.195852,88.6,20.244816,24.506348,15.855072,16.85797,82.6,21.365885,15.260855,21.846462,20.497948,72.8,21.956522,21.072464,75.0
2025-08-29T00:01:06Z,236,29.755,87.8,50,82.5,0,1,161,72,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.002,3.52,4.41,0,2.05078125,3,192,06:27,19:40,2025-08-29 00:01:06.195037,Centro Direzionale,72.5,23.114092,27.630775,19.076069,16.195852,88.6,20.244816,24.506348,15.855072,16.85797,82.6,21.365885,15.260855,21.846462,20.497948,72.8,21.956522,21.072464,75.0
2025-08-29T00:01:16Z,236,29.755,87.8,50,82.5,1,1,161,72,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.002,3.52,4.41,0,2.05078125,3,192,06:27,19:40,2025-08-29 00:01:16.727541,Centro Direzionale,72.5,23.114092,27.630775,19.076069,16.195852,88.6,20.244816,24.506348,15.855072,16.85797,82.6,21.365885,15.260855,21.846462,20.497948,72.8,21.956522,21.072464,75.0
2025-08-29T00:01:27Z,236,29.755,87.8,50,82.5,1,1,161,72,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.002,3.52,4.41,0,2.05078125,3,192,06:27,19:40,2025-08-29 00:01:27.281037,Centro Direzionale,72.5,23.114092,27.630775,19.076069,16.195852,88.6,20.244816,24.506348,15.855072,16.85797,82.6,21.365885,15.260855,21.846462,20.497948,72.8,21.956522,21.072464,75.0
2025-08-29T00:01:38Z,236,29.755,87.8,50,82.5,1,1,161,72,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.002,3.52,4.41,0,2.05078125,3,192,06:27,19:40,2025-08-29 00:01:37.835027,Centro Direzionale,72.5,23.114092,27.630775,19.076069,16.195852,88.6,20.244816,24.506348,15.855072,16.85797,82.6,21.365885,15.260855,21.846462,20.497948,72.8,21.956522,21.072464,75.0
