Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-08-22T00:00:08Z,0,29.769,91.2,49,78.5,1,1,206,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.0,2.73,3.62,0,1.517578125,3,192,06:20,19:51,2025-08-22 00:00:08.624688,Centro Direzionale
2025-08-22T00:00:19Z,0,29.769,91.2,49,78.5,1,1,206,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.0,2.73,3.62,0,1.517578125,3,192,06:20,19:51,2025-08-22 00:00:19.177731,Centro Direzionale
2025-08-22T00:00:29Z,0,29.769,91.2,49,78.5,2,1,206,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.0,2.73,3.62,0,1.517578125,3,192,06:20,19:51,2025-08-22 00:00:29.729726,Centro Direzionale
2025-08-22T00:00:40Z,0,29.768,91.3,49,78.5,4,1,207,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,3.052734375,3,192,06:20,19:51,2025-08-22 00:00:40.284723,Centro Direzionale
2025-08-22T00:00:51Z,0,29.768,91.3,49,78.5,2,1,207,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,3.052734375,3,192,06:20,19:51,2025-08-22 00:00:50.835722,Centro Direzionale
2025-08-22T00:01:01Z,0,29.768,91.3,49,78.5,1,1,207,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,3.052734375,3,192,06:20,19:51,2025-08-22 00:01:01.389784,Centro Direzionale
2025-08-22T00:01:12Z,0,29.768,91.3,49,78.5,0,1,207,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,3.052734375,3,192,06:20,19:51,2025-08-22 00:01:11.946722,Centro Direzionale
2025-08-22T00:01:22Z,0,29.768,91.3,49,78.5,0,1,207,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,3.052734375,3,192,06:20,19:51,2025-08-22 00:01:22.499731,Centro Direzionale
2025-08-22T00:01:33Z,0,29.768,91.3,49,78.5,0,1,207,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,3.052734375,3,192,06:20,19:51,2025-08-22 00:01:33.052708,Centro Direzionale
2025-08-22T00:01:43Z,0,29.767,91.3,49,78.5,0,1,207,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,1.646484375,3,192,06:20,19:51,2025-08-22 00:01:43.606718,Centro Direzionale
2025-08-22T00:01:54Z,0,29.767,91.3,49,78.5,0,1,206,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,1.646484375,3,192,06:20,19:51,2025-08-22 00:01:54.155721,Centro Direzionale
2025-08-22T00:02:04Z,0,29.767,91.3,49,78.5,2,1,206,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,1.646484375,3,192,06:20,19:51,2025-08-22 00:02:04.708716,Centro Direzionale
2025-08-22T00:02:15Z,0,29.767,91.3,49,78.5,1,1,206,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,1.646484375,3,192,06:20,19:51,2025-08-22 00:02:15.253726,Centro Direzionale
2025-08-22T00:02:26Z,0,29.767,91.3,49,78.5,4,1,236,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,1.646484375,3,192,06:20,19:51,2025-08-22 00:02:25.806716,Centro Direzionale
2025-08-22T00:02:36Z,0,29.767,91.3,49,78.5,1,1,236,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,1.646484375,3,192,06:20,19:51,2025-08-22 00:02:36.373736,Centro Direzionale
2025-08-22T00:02:47Z,0,29.767,91.3,49,78.5,2,1,236,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,1.517578125,3,192,06:20,19:51,2025-08-22 00:02:46.926718,Centro Direzionale
2025-08-22T00:02:57Z,0,29.767,91.3,49,78.5,1,1,236,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,1.517578125,3,192,06:20,19:51,2025-08-22 00:02:57.479719,Centro Direzionale
2025-08-22T00:03:08Z,0,29.767,91.3,49,78.5,0,1,236,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,1.517578125,3,192,06:20,19:51,2025-08-22 00:03:08.034717,Centro Direzionale
2025-08-22T00:03:18Z,0,29.767,91.3,49,78.5,1,1,236,70,0.0,0,0,0.0,2127-15-31,0.0,0.9,0.92,0.001,2.73,3.62,0,1.517578125,3,192,06:20,19:51,2025-08-22 00:03:18.587732,Centro Direzionale
