Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,pm_10,pm_2p5
2025-12-22T00:08:35Z,0,29.781,66.3,56,54.3,5,4,25,77,0.0,255,32767,0.0,2127-15-31,0.0,0.49,50.37,0.0,0.0,0.0,0,0.84375,3,192,07:17,16:51,2025-12-22 00:08:35.795195,Castel Volturno,18.915344,20.24093,17.102736,29.636198,17.78172,17.946806,14.2,30.142857,17.292328,28.504559,19.513294,18.677628,19.6,18.085714
2025-12-22T00:08:46Z,0,29.781,66.3,56,54.3,5,4,28,77,0.0,255,32767,0.0,2127-15-31,0.0,0.49,50.37,0.0,0.0,0.0,0,0.84375,3,192,07:17,16:51,2025-12-22 00:08:46.349210,Castel Volturno,18.915344,20.24093,17.102736,29.636198,17.78172,17.946806,14.2,30.142857,17.292328,28.504559,19.513294,18.677628,19.6,18.085714
2025-12-22T00:08:57Z,0,29.781,66.3,56,54.2,3,4,44,77,0.0,255,32767,0.0,2127-15-31,0.0,0.49,50.37,0.0,0.0,0.0,0,0.84375,3,192,07:17,16:51,2025-12-22 00:08:56.880758,Castel Volturno,18.915344,20.24093,17.102736,29.636198,17.78172,17.946806,14.2,30.142857,17.292328,28.504559,19.513294,18.677628,19.6,18.085714
2025-12-22T00:09:07Z,0,29.783,66.3,56,54.2,6,4,64,77,0.0,255,32767,0.0,2127-15-31,0.0,0.49,50.37,0.0,0.0,0.0,0,1.21875,3,192,07:17,16:51,2025-12-22 00:09:07.472197,Castel Volturno,18.915344,20.24093,17.102736,29.636198,17.78172,17.946806,14.2,30.142857,17.292328,28.504559,19.513294,18.677628,19.6,18.085714
2025-12-22T00:09:18Z,0,29.783,66.3,56,54.2,4,4,24,77,0.0,255,32767,0.0,2127-15-31,0.0,0.49,50.37,0.0,0.0,0.0,0,1.21875,3,192,07:17,16:51,2025-12-22 00:09:18.059198,Castel Volturno,18.915344,20.24093,17.102736,29.636198,17.78172,17.946806,14.2,30.142857,17.292328,28.504559,19.513294,18.677628,19.6,18.085714
2025-12-22T00:09:28Z,0,29.783,66.3,56,54.2,9,4,69,77,0.0,255,32767,0.0,2127-15-31,0.0,0.49,50.37,0.0,0.0,0.0,0,1.21875,3,192,07:17,16:51,2025-12-22 00:09:28.613194,Castel Volturno,18.915344,20.24093,17.102736,29.636198,17.78172,17.946806,14.2,30.142857,17.292328,28.504559,19.513294,18.677628,19.6,18.085714
2025-12-22T00:09:39Z,0,29.783,66.3,56,54.2,6,4,49,77,0.0,255,32767,0.0,2127-15-31,0.0,0.49,50.37,0.0,0.0,0.0,0,1.21875,3,192,07:17,16:51,2025-12-22 00:09:39.200160,Castel Volturno,18.915344,20.24093,17.102736,29.636198,17.78172,17.946806,14.2,30.142857,17.292328,28.504559,19.513294,18.677628,19.6,18.085714
2025-12-22T00:09:50Z,0,29.783,66.3,56,54.2,3,4,54,77,0.0,255,32767,0.0,2127-15-31,0.0,0.49,50.37,0.0,0.0,0.0,0,1.21875,3,192,07:17,16:51,2025-12-22 00:09:50.281158,Castel Volturno,18.915344,20.24093,17.102736,29.636198,17.78172,17.946806,14.2,30.142857,17.292328,28.504559,19.513294,18.677628,19.6,18.085714
2025-12-22T00:10:01Z,0,29.781,66.3,56,54.2,5,5,78,77,0.0,255,32767,0.0,2127-15-31,0.0,0.49,50.37,0.0,0.0,0.0,0,0.732421875,3,192,07:17,16:51,2025-12-22 00:10:00.835194,Castel Volturno,18.915344,20.24093,17.102736,29.636198,17.78172,17.946806,14.2,30.142857,17.292328,28.504559,19.513294,18.677628,19.6,18.085714
2025-12-22T00:10:11Z,0,29.781,66.3,56,54.2,5,5,27,77,0.0,255,32767,0.0,2127-15-31,0.0,0.49,50.37,0.0,0.0,0.0,0,0.732421875,3,192,07:17,16:51,2025-12-22 00:10:11.384200,Castel Volturno,18.915344,20.24093,17.102736,29.636198,17.78172,17.946806,14.2,30.142857,17.292328,28.504559,19.513294,18.677628,19.6,18.085714
