Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,pm_1,aqi_val,temp,pm_2p5_3_hour,aqi_1_hour_val,pm_10_nowcast,pm_10_1_hour,dew_point,pm_10,pm_2p5,wet_bulb
2025-08-26T00:00:04Z,0,29.957,89.9,47,76.7,0,0,89,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.0,3.17,4.06,0,1.44140625,6,45,06:24,19:45,2025-08-26 00:00:04.314034,Centro Direzionale,69.6,13.863144,10.9353285,14.329805,10.49518,81.8,13.118976,10.080468,14.666667,15.037681,79.2,12.746172,11.463843,14.232551,15.398604,68.4,19.405798,18.797102,71.0
2025-08-26T00:00:15Z,0,29.957,89.9,47,76.8,0,0,89,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.0,3.17,4.06,0,1.44140625,6,45,06:24,19:45,2025-08-26 00:00:14.878021,Centro Direzionale,69.6,13.863144,10.9353285,14.329805,10.49518,81.8,13.118976,10.080468,14.666667,15.037681,79.2,12.746172,11.463843,14.232551,15.398604,68.4,19.405798,18.797102,71.0
2025-08-26T00:00:25Z,0,29.957,89.9,47,76.7,1,0,89,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.0,3.17,4.06,0,1.44140625,6,45,06:24,19:45,2025-08-26 00:00:25.432031,Centro Direzionale,69.6,13.863144,10.9353285,14.329805,10.49518,81.8,13.118976,10.080468,14.666667,15.037681,79.2,12.746172,11.463843,14.232551,15.398604,68.4,19.405798,18.797102,71.0
2025-08-26T00:00:36Z,0,29.957,89.9,47,76.7,1,0,89,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.0,3.17,4.06,0,1.44140625,6,45,06:24,19:45,2025-08-26 00:00:35.986030,Centro Direzionale,69.6,13.863144,10.9353285,14.329805,10.49518,81.8,13.118976,10.080468,14.666667,15.037681,79.2,12.746172,11.463843,14.232551,15.398604,68.4,19.405798,18.797102,71.0
2025-08-26T00:00:46Z,0,29.958,89.9,47,76.7,0,0,89,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.001,3.17,4.06,0,2.091796875,6,45,06:24,19:45,2025-08-26 00:00:46.539053,Centro Direzionale,69.6,13.863144,10.9353285,14.329805,10.49518,81.8,13.118976,10.080468,14.666667,15.037681,79.2,12.746172,11.463843,14.232551,15.398604,68.4,19.405798,18.797102,71.0
2025-08-26T00:00:57Z,0,29.958,89.9,47,76.7,1,0,89,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.001,3.17,4.06,0,2.091796875,6,45,06:24,19:45,2025-08-26 00:00:57.094040,Centro Direzionale,69.6,13.863144,10.9353285,14.329805,10.49518,81.8,13.118976,10.080468,14.666667,15.037681,79.2,12.746172,11.463843,14.232551,15.398604,68.4,19.405798,18.797102,71.0
2025-08-26T00:01:07Z,0,29.958,89.9,47,76.7,0,0,89,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.001,3.17,4.06,0,2.091796875,6,45,06:24,19:45,2025-08-26 00:01:07.649036,Centro Direzionale,69.6,13.863144,10.9353285,14.329805,10.49518,81.8,13.118976,10.080468,14.666667,15.037681,79.2,12.746172,11.463843,14.232551,15.398604,68.4,19.405798,18.797102,71.0
2025-08-26T00:01:18Z,0,29.958,89.9,47,76.7,0,0,89,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.001,3.17,4.06,0,2.091796875,6,45,06:24,19:45,2025-08-26 00:01:18.204026,Centro Direzionale,69.6,13.863144,10.9353285,14.329805,10.49518,81.8,13.118976,10.080468,14.666667,15.037681,79.2,12.746172,11.463843,14.232551,15.398604,68.4,19.405798,18.797102,71.0
2025-08-26T00:01:28Z,0,29.958,89.9,47,76.7,0,0,89,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.001,3.17,4.06,0,2.091796875,6,45,06:24,19:45,2025-08-26 00:01:28.759041,Centro Direzionale,69.6,13.863144,10.9353285,14.329805,10.49518,81.8,13.118976,10.080468,14.666667,15.037681,79.2,12.746172,11.463843,14.232551,15.398604,68.4,19.405798,18.797102,71.0
2025-08-26T00:01:39Z,0,29.957,89.9,47,76.7,0,0,89,73,0.0,0,0,0.0,2127-15-31,0.0,1.0,1.02,0.001,3.17,4.06,0,1.46484375,6,45,06:24,19:45,2025-08-26 00:01:39.314035,Centro Direzionale,69.6,13.863144,10.9353285,14.329805,10.49518,81.8,13.118976,10.080468,14.666667,15.037681,79.2,12.746172,11.463843,14.232551,15.398604,68.4,19.405798,18.797102,71.0
