Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place
2025-08-17T00:00:09Z,0,29.806,84.7,31,72.1,6,5,109,79,0.0,255,32767,0.02,2008-1-19,0.0,0.98,28.39,0.0,0.0,0.0,0,1.01953125,6,45,06:26,19:58,2025-08-17 00:00:09.460629,Marina di Stabia
2025-08-17T00:00:20Z,0,29.806,84.7,31,72.1,6,5,107,79,0.0,255,32767,0.02,2008-1-19,0.0,0.98,28.39,0.0,0.0,0.0,0,1.01953125,6,45,06:26,19:58,2025-08-17 00:00:20.011608,Marina di Stabia
2025-08-17T00:00:30Z,0,29.805,84.8,32,72.1,6,5,107,79,0.0,255,32767,0.02,2008-1-19,0.0,0.98,28.39,0.0,0.0,0.0,0,0.92578125,6,45,06:26,19:58,2025-08-17 00:00:30.599620,Marina di Stabia
2025-08-17T00:00:41Z,0,29.805,84.8,32,72.1,7,5,106,79,0.0,255,32767,0.02,2008-1-19,0.0,0.98,28.39,0.0,0.0,0.0,0,0.92578125,6,45,06:26,19:58,2025-08-17 00:00:41.154624,Marina di Stabia
2025-08-17T00:00:51Z,0,29.805,84.8,32,72.1,7,5,103,79,0.0,255,32767,0.02,2008-1-19,0.0,0.98,28.39,0.0,0.0,0.0,0,0.92578125,6,45,06:26,19:58,2025-08-17 00:00:51.709614,Marina di Stabia
2025-08-17T00:01:02Z,0,29.805,84.8,32,72.1,7,5,107,79,0.0,255,32767,0.02,2008-1-19,0.0,0.98,28.39,0.0,0.0,0.0,0,0.92578125,6,45,06:26,19:58,2025-08-17 00:01:02.264618,Marina di Stabia
2025-08-17T00:01:13Z,0,29.805,84.8,32,72.1,6,5,109,79,0.0,255,32767,0.02,2008-1-19,0.0,0.98,28.39,0.0,0.0,0.0,0,0.92578125,6,45,06:26,19:58,2025-08-17 00:01:12.819621,Marina di Stabia
2025-08-17T00:01:23Z,0,29.805,84.8,32,72.1,4,5,111,79,0.0,255,32767,0.02,2008-1-19,0.0,0.98,28.39,0.0,0.0,0.0,0,0.92578125,6,45,06:26,19:58,2025-08-17 00:01:23.376594,Marina di Stabia
2025-08-17T00:01:34Z,0,29.804,84.7,31,72.1,6,5,95,79,0.0,255,32767,0.02,2008-1-19,0.0,0.98,28.39,0.0,0.0,0.0,0,1.681640625,6,45,06:26,19:58,2025-08-17 00:01:33.931612,Marina di Stabia
2025-08-17T00:01:44Z,0,29.804,84.7,31,72.1,5,5,126,79,0.0,255,32767,0.02,2008-1-19,0.0,0.98,28.39,0.0,0.0,0.0,0,1.681640625,6,45,06:26,19:58,2025-08-17 00:01:44.486617,Marina di Stabia
