Date;Time;barometer;temperature;wind_speed;rain_rate;datetime;station_id
23-12-2025;10:50:00;1006.1;16.6;1.7;0;23-12-2025 10:50:00;1
23-12-2025;11:00:00;1006; 16.6;2;0;23-12-2025 11:00:00;1
23-12-2025;11:10:00;1005.7;16.4;2.3;0;23-12-2025 11:10:00;1
23-12-2025;11:20:00;1005.6;16.3;2.4;0;23-12-2025 11:20:00;1
23-12-2025;11:30:00;1005.6;16.4;1.9;0;23-12-2025 11:30:00;1
23-12-2025;11:40:00;1005.5;16.4;2.1;0;23-12-2025 11:40:00;1
23-12-2025;11:50:00;1005.4;16.8;1.7;0;23-12-2025 11:50:00;1
23-12-2025;12:00:00;1005.1;17.2;1.8;0;23-12-2025 12:00:00;1
23-12-2025;12:10:00;1005;17.4;2.1;0;23-12-2025 12:10:00;1
23-12-2025;12:20:00;1005;17.3;2.1;0;23-12-2025 12:20:00;1
23-12-2025;12:30:00;1004.9;17.2;3.2;0;23-12-2025 12:30:00;1
23-12-2025;12:40:00;1004.8;17.1;2.3;0;23-12-2025 12:40:00;1
23-12-2025;12:50:00;1004.8;16.9;2.5;0;23-12-2025 12:50:00;1
23-12-2025;13:00:00;1004.9;15.5;3.5;0;23-12-2025 13:00:00;1
23-12-2025;13:10:00;1004.8;14.4;3.9;0;23-12-2025 13:10:00;1
23-12-2025;13:20:00;1004.9;14.1;4.3;0;23-12-2025 13:20:00;1
23-12-2025;13:30:00;1005;13.7;4.1;0;23-12-2025 13:30:00;1
23-12-2025;13:40:00;1005.1;13.6;3.5;0;23-12-2025 13:40:00;1
23-12-2025;13:50:00;1005.1;13.4;2.3;0;23-12-2025 13:50:00;1
23-12-2025;14:00:00;1004.9;13.1;2.2;0.2;23-12-2025 14:00:00;1
23-12-2025;14:10:00;1004.8;13;2.1;0;23-12-2025 14:10:00;1
23-12-2025;14:20:00;1004.9;12.9;2.1;0;23-12-2025 14:20:00;1
23-12-2025;14:30:00;1004.6;12.8;1.6;0;23-12-2025 14:30:00;1
23-12-2025;14:40:00;1004.4;12.5;1.9;1.4;23-12-2025 14:40:00;1
23-12-2025;14:50:00;1004.3;12.4;2.2;1.6;23-12-2025 14:50:00;1
23-12-2025;15:00:00;1004.2;12.3;3;0.6;23-12-2025 15:00:00;1
23-12-2025;15:10:00;1004;12.4;2.6;0;23-12-2025 15:10:00;1
23-12-2025;15:20:00;1003.9;12.3;2.3;0;23-12-2025 15:20:00;1
23-12-2025;15:30:00;1003.8;12.4;2.3;0;23-12-2025 15:30:00;1
23-12-2025;15:40:00;1003.8;12.4;2;0;23-12-2025 15:40:00;1
23-12-2025;15:50:00;1003.8;12.4;1.1;0;23-12-2025 15:50:00;1
23-12-2025;16:00:00;1004.3;12.4;2.1;0.2;23-12-2025 16:00:00;1
23-12-2025;16:10:00;1004.3;12.3;1;1.6;23-12-2025 16:10:00;1
23-12-2025;16:20:00;1004.5;12.2;1.3;1.2;23-12-2025 16:20:00;1
23-12-2025;16:30:00;1004.4;12.1;1.3;1;23-12-2025 16:30:00;1
23-12-2025;16:40:00;1004;12;1.9;0.8;23-12-2025 16:40:00;1
23-12-2025;16:50:00;1004;11.9;1.9;0.8;23-12-2025 16:50:00;1
23-12-2025;17:00:00;1003.9;11.9;1.5;0.4;23-12-2025 17:00:00;1
23-12-2025;17:10:00;1003.5;11.9;2.2;0.8;23-12-2025 17:10:00;1
23-12-2025;17:20:00;1003.2;11.8;2.6;0.6;23-12-2025 17:20:00;1
23-12-2025;17:30:00;1003.1;11.7;2.1;0;23-12-2025 17:30:00;1
23-12-2025;17:40:00;1003.1;11.7;1.6;0.2;23-12-2025 17:40:00;1
23-12-2025;17:50:00;1003.2;11.7;1.2;0;23-12-2025 17:50:00;1
23-12-2025;18:00:00;1003.5;11.8;1.2;0;23-12-2025 18:00:00;1
23-12-2025;18:10:00;1003.8;11.6;1.3;0.2;23-12-2025 18:10:00;1
23-12-2025;18:20:00;1004;11.6;1.6;0.2;23-12-2025 18:20:00;1
23-12-2025;18:30:00;1004.2;11.6;2.7;0.4;23-12-2025 18:30:00;1
23-12-2025;18:40:00;1004.2;11.6;2.8;0.8;23-12-2025 18:40:00;1
23-12-2025;18:50:00;1004.2;11.4;4.5;0.4;23-12-2025 18:50:00;1
23-12-2025;19:00:00;1004.2;11.5;4.1;0.4;23-12-2025 19:00:00;1
23-12-2025;19:10:00;1004;11.2;4.4;1;23-12-2025 19:10:00;1
23-12-2025;19:20:00;1004.2;11.1;4.5;0.4;23-12-2025 19:20:00;1
23-12-2025;19:30:00;1003.9;11;3.3;0.6;23-12-2025 19:30:00;1
23-12-2025;19:40:00;1003.4;10.9;2.7;0.2;23-12-2025 19:40:00;1
23-12-2025;19:50:00;1002.9;10.9;2.4;0.2;23-12-2025 19:50:00;1
23-12-2025;20:00:00;1003.2;11.1;2.8;0;23-12-2025 20:00:00;1
23-12-2025;20:10:00;1003.2;10.9;2.1;0;23-12-2025 20:10:00;1
23-12-2025;20:20:00;1003.2;11.1;1.7;0;23-12-2025 20:20:00;1
23-12-2025;20:30:00;1002.9;11.3;1.6;0;23-12-2025 20:30:00;1
23-12-2025;20:40:00;1002.9;11.6;3;0;23-12-2025 20:40:00;1
23-12-2025;20:50:00;1002.9;11.6;3;0;23-12-2025 20:50:00;1
23-12-2025;21:00:00;1002.8;11.4;2;0;23-12-2025 21:00:00;1
23-12-2025;21:10:00;1002.8;11.2;0.6;0;23-12-2025 21:10:00;1
23-12-2025;21:20:00;1002.8;11.2;1;0;23-12-2025 21:20:00;1
23-12-2025;21:30:00;1002.7;11.2;1.3;0;23-12-2025 21:30:00;1
23-12-2025;21:40:00;1002.6;11.1;1;0;23-12-2025 21:40:00;1
23-12-2025;21:50:00;1002.4;11.1;0.9;0;23-12-2025 21:50:00;1
23-12-2025;22:00:00;1002.7;10.9;1.5;0;23-12-2025 22:00:00;1
23-12-2025;22:10:00;1002.7;10.7;2;0;23-12-2025 22:10:00;1
23-12-2025;22:20:00;1003.3;10.3;2.7;0;23-12-2025 22:20:00;1
23-12-2025;22:30:00;1003.5;10.2;4.1;0.6;23-12-2025 22:30:00;1
23-12-2025;22:40:00;1003.4;10.3;5.3;1.2;23-12-2025 22:40:00;1
23-12-2025;22:50:00;1003.4;10.2;4.4;0.8;23-12-2025 22:50:00;1
23-12-2025;23:00:00;1003.1;10;3.6;0.2;23-12-2025 23:00:00;1
23-12-2025;23:10:00;1003.1;9.9;3.9;0;23-12-2025 23:10:00;1
23-12-2025;23:20:00;1002.9;9.9;3.7;0;23-12-2025 23:20:00;1
23-12-2025;23:30:00;1002.8;9.8;4.1;0;23-12-2025 23:30:00;1
23-12-2025;23:40:00;1002.7;9.8;3.9;0;23-12-2025 23:40:00;1
23-12-2025;23:50:00;1002.6;10;3.9;0;23-12-2025 23:50:00;1
23-12-2025;00:00:00;1011.4;13;2.7;0;23-12-2025 00:00:00;2
23-12-2025;00:10:00;1011.4;13.1;3.2;0;23-12-2025 00:10:00;2
23-12-2025;00:20:00;1011.4;13.3;3.2;0;23-12-2025 00:20:00;2
23-12-2025;00:30:00;1011.2;13.1;2.4;0;23-12-2025 00:30:00;2
23-12-2025;00:40:00;1011.4;13;2.2;0;23-12-2025 00:40:00;2
23-12-2025;00:50:00;1011.2;13.2;2.5;0.2;23-12-2025 00:50:00;2
23-12-2025;01:00:00;1011.1;12.9;2.9;0;23-12-2025 01:00:00;2
23-12-2025;01:10:00;1011.1;12.7;2.5;0;23-12-2025 01:10:00;2
23-12-2025;01:20:00;1011.2;12.5;2.1;0;23-12-2025 01:20:00;2
23-12-2025;01:30:00;1011.1;12.5;2.1;0;23-12-2025 01:30:00;2
23-12-2025;01:40:00;1011.1;12.5;1.1;0;23-12-2025 01:40:00;2
23-12-2025;01:50:00;1011.2;12.4;1.3;0;23-12-2025 01:50:00;2
23-12-2025;02:00:00;1011.4;12.3;1.8;0;23-12-2025 02:00:00;2
23-12-2025;02:10:00;1011.2;12.3;2.4;0;23-12-2025 02:10:00;2
23-12-2025;02:20:00;1011.1;12.4;3;0;23-12-2025 02:20:00;2
23-12-2025;02:30:00;1011;12.4;2.8;0;23-12-2025 02:30:00;2
23-12-2025;02:40:00;1011;12.2;2.9;0;23-12-2025 02:40:00;2
23-12-2025;02:50:00;1011;12.4;2.6;0;23-12-2025 02:50:00;2
23-12-2025;03:00:00;1011;12.4;1.5;0;23-12-2025 03:00:00;2
23-12-2025;03:10:00;1010.9;12.4;1.2;0;23-12-2025 03:10:00;2
23-12-2025;03:20:00;1010.9;12.3;1.7;0;23-12-2025 03:20:00;2
23-12-2025;03:30:00;1010.7;12.2;0.9;0;23-12-2025 03:30:00;2
23-12-2025;03:40:00;1010.7;12.3;1.2;0;23-12-2025 03:40:00;2
23-12-2025;03:50:00;1010.6;12.4;2.1;0;23-12-2025 03:50:00;2
23-12-2025;04:00:00;1010.5;12.4;1.6;0;23-12-2025 04:00:00;2
23-12-2025;04:10:00;1010.4;12.2;1.7;0;23-12-2025 04:10:00;2
23-12-2025;04:20:00;1010.4;12.2;2;0;23-12-2025 04:20:00;2
23-12-2025;04:30:00;1010.1;12;2.3;0;23-12-2025 04:30:00;2
23-12-2025;04:40:00;1010;11.9;2.5;0;23-12-2025 04:40:00;2
23-12-2025;04:50:00;1009.9;11.8;2.5;0;23-12-2025 04:50:00;2
23-12-2025;05:00:00;1009.9;11.9;2.9;0;23-12-2025 05:00:00;2
23-12-2025;05:10:00;1009.9;12;3;0;23-12-2025 05:10:00;2
23-12-2025;05:20:00;1009.9;12.1;2.4;0;23-12-2025 05:20:00;2
23-12-2025;05:30:00;1009.8;12.1;1.7;0;23-12-2025 05:30:00;2
23-12-2025;05:40:00;1009.6;12.1;2;0;23-12-2025 05:40:00;2
23-12-2025;05:50:00;1009.6;12.1;2.5;0;23-12-2025 05:50:00;2
23-12-2025;06:00:00;1009.5;11.9;2.4;0;23-12-2025 06:00:00;2
23-12-2025;06:10:00;1009.4;11.6;2.5;0;23-12-2025 06:10:00;2
23-12-2025;06:20:00;1009.3;11.3;2.7;0;23-12-2025 06:20:00;2
23-12-2025;06:30:00;1009.3;11.1;2.5;0;23-12-2025 06:30:00;2
23-12-2025;06:40:00;1009.3;11.1;1.4;0;23-12-2025 06:40:00;2
23-12-2025;06:50:00;1009.4;11;1.5;0;23-12-2025 06:50:00;2
23-12-2025;07:00:00;1009.4;10.8;1.7;0;23-12-2025 07:00:00;2
23-12-2025;07:10:00;1009.5;10.6;2.2;0;23-12-2025 07:10:00;2
23-12-2025;07:20:00;1009.5;10.3;2.3;0;23-12-2025 07:20:00;2
23-12-2025;07:30:00;1009.5;10.2;1.3;0;23-12-2025 07:30:00;2
23-12-2025;07:40:00;1009.6;10.3;1.2;0;23-12-2025 07:40:00;2
23-12-2025;07:50:00;1009.5;10.5;1.5;0;23-12-2025 07:50:00;2
23-12-2025;08:00:00;1009.5;10.4;1.8;0;23-12-2025 08:00:00;2
23-12-2025;08:10:00;1009.5;10.5;1.5;0;23-12-2025 08:10:00;2
23-12-2025;08:20:00;1009.5;10.7;1;0;23-12-2025 08:20:00;2
23-12-2025;08:30:00;1009.4;11.1;0.7;0;23-12-2025 08:30:00;2
23-12-2025;08:40:00;1009.5;11.6;1.2;0;23-12-2025 08:40:00;2
23-12-2025;08:50:00;1009.5;12.3;2.1;0;23-12-2025 08:50:00;2
23-12-2025;09:00:00;1009.6;13.1;2.9;0;23-12-2025 09:00:00;2
23-12-2025;09:10:00;1009.6;13.4;2.3;0;23-12-2025 09:10:00;2
23-12-2025;09:20:00;1009.6;13.6;1.7;0;23-12-2025 09:20:00;2
23-12-2025;09:30:00;1009.6;13.6;1.9;0.2;23-12-2025 09:30:00;2
23-12-2025;09:40:00;1009.5;13.6;1.7;0;23-12-2025 09:40:00;2
23-12-2025;09:50:00;1009.6;13.6;2.3;0.2;23-12-2025 09:50:00;2
23-12-2025;10:00:00;1009.6;13.8;1.2;0;23-12-2025 10:00:00;2
23-12-2025;10:10:00;1009.6;13.8;1.2;0.2;23-12-2025 10:10:00;2
23-12-2025;10:20:00;1009.5;13.7;1.1;0;23-12-2025 10:20:00;2
23-12-2025;10:30:00;1009.5;13.6;2;0;23-12-2025 10:30:00;2
23-12-2025;10:40:00;1009.4;13.8;1.6;0;23-12-2025 10:40:00;2
23-12-2025;10:50:00;1009.3;13.7;1.9;0;23-12-2025 10:50:00;2
23-12-2025;11:00:00;1009.2;13.4;2.4;0;23-12-2025 11:00:00;2
23-12-2025;11:10:00;1009;13.3;2.6;0;23-12-2025 11:10:00;2
23-12-2025;11:20:00;1009;13.4;2.2;0;23-12-2025 11:20:00;2
23-12-2025;11:30:00;1009.2;13.4;2.4;0;23-12-2025 11:30:00;2
23-12-2025;11:40:00;1008.9;13.8;4.9;0;23-12-2025 11:40:00;2
23-12-2025;11:50:00;1009.2;13.9;4.3;0;23-12-2025 11:50:00;2
23-12-2025;12:00:00;1008.9;14.2;4.7;0.2;23-12-2025 12:00:00;2
23-12-2025;12:10:00;1008.8;13.5;4.1;0.4;23-12-2025 12:10:00;2
23-12-2025;12:20:00;1008.8;13.3;3;1;23-12-2025 12:20:00;2
23-12-2025;12:30:00;1008.7;13;2.7;1.2;23-12-2025 12:30:00;2
23-12-2025;12:40:00;1008.4;13.1;2.3;0.6;23-12-2025 12:40:00;2
23-12-2025;12:50:00;1008.4;13.1;1.9;0.2;23-12-2025 12:50:00;2
23-12-2025;13:00:00;1008.5;13;1.1;0.2;23-12-2025 13:00:00;2
23-12-2025;13:10:00;1008.2;12.9;1.5;1.4;23-12-2025 13:10:00;2
23-12-2025;13:20:00;1008.2;12.8;1.5;0.4;23-12-2025 13:20:00;2
23-12-2025;13:30:00;1008.3;12.6;1.7;0.4;23-12-2025 13:30:00;2
23-12-2025;13:40:00;1008.3;12.5;0.6;0.6;23-12-2025 13:40:00;2
23-12-2025;13:50:00;1008.1;12.5;0.1;0.6;23-12-2025 13:50:00;2
23-12-2025;14:00:00;1007.8;12.6;1.1;1;23-12-2025 14:00:00;2
23-12-2025;14:10:00;1007.7;12.5;2.7;0.8;23-12-2025 14:10:00;2
23-12-2025;14:20:00;1007.6;12.4;4.2;0.8;23-12-2025 14:20:00;2
23-12-2025;14:30:00;1007.4;12.3;3.6;0.8;23-12-2025 14:30:00;2
23-12-2025;14:40:00;1007.2;12.3;3.1;0.4;23-12-2025 14:40:00;2
23-12-2025;14:50:00;1007;12.3;3.2;0.4;23-12-2025 14:50:00;2
23-12-2025;15:00:00;1006.8;12.2;3.7;0.4;23-12-2025 15:00:00;2
23-12-2025;15:10:00;1006.8;12.1;4;0;23-12-2025 15:10:00;2
23-12-2025;15:20:00;1007;12.1;4.2;0;23-12-2025 15:20:00;2
23-12-2025;15:30:00;1007;12.1;3.6;0;23-12-2025 15:30:00;2
23-12-2025;15:40:00;1007;12.1;3.5;0.8;23-12-2025 15:40:00;2
23-12-2025;15:50:00;1007;12;3.8;1.2;23-12-2025 15:50:00;2
23-12-2025;16:00:00;1007.1;11.9;3.8;1.2;23-12-2025 16:00:00;2
23-12-2025;16:10:00;1007.1;11.9;3.8;1;23-12-2025 16:10:00;2
23-12-2025;16:20:00;1007;11.9;4.1;0.8;23-12-2025 16:20:00;2
23-12-2025;16:30:00;1007;11.8;4.3;1;23-12-2025 16:30:00;2
23-12-2025;16:40:00;1007.1;11.8;4.4;1.2;23-12-2025 16:40:00;2
23-12-2025;16:50:00;1006.7;11.8;4.9;0.8;23-12-2025 16:50:00;2
23-12-2025;17:00:00;1006;11.8;4.5;0.4;23-12-2025 17:00:00;2
23-12-2025;17:10:00;1006.2;11.7;4.7;0;23-12-2025 17:10:00;2
23-12-2025;17:20:00;1006.2;11.7;4.6;0;23-12-2025 17:20:00;2
23-12-2025;17:30:00;1006.1;11.7;4;0;23-12-2025 17:30:00;2
23-12-2025;17:40:00;1006.1;11.8;4.1;0.2;23-12-2025 17:40:00;2
23-12-2025;17:50:00;1006.1;11.8;4.6;0.2;23-12-2025 17:50:00;2
23-12-2025;18:00:00;1006.5;11.9;4.1;0.6;23-12-2025 18:00:00;2
23-12-2025;18:10:00;1006.7;12;3.7;0.2;23-12-2025 18:10:00;2
23-12-2025;18:20:00;1006.8;12;5;0.4;23-12-2025 18:20:00;2
23-12-2025;18:30:00;1006.7;11.9;4.9;1.2;23-12-2025 18:30:00;2
23-12-2025;18:40:00;1007.1;11.9;4.6;1;23-12-2025 18:40:00;2
23-12-2025;18:50:00;1007;11.8;4.8;0.8;23-12-2025 18:50:00;2
23-12-2025;19:00:00;1006.5;11.7;3.5;0.2;23-12-2025 19:00:00;2
23-12-2025;19:10:00;1006.7;11.6;3.1;0.2;23-12-2025 19:10:00;2
23-12-2025;19:20:00;1006.8;11.6;3;0.4;23-12-2025 19:20:00;2
23-12-2025;19:30:00;1006.2;11.6;3.8;0.2;23-12-2025 19:30:00;2
23-12-2025;19:40:00;1006.2;11.5;4.3;0;23-12-2025 19:40:00;2
23-12-2025;19:50:00;1006.2;11.5;3.7;0;23-12-2025 19:50:00;2
23-12-2025;20:00:00;1006.2;11.3;4;0;23-12-2025 20:00:00;2
23-12-2025;20:10:00;1005.9;11;4.7;0;23-12-2025 20:10:00;2
23-12-2025;20:20:00;1005.9;10.8;3.8;0;23-12-2025 20:20:00;2
23-12-2025;20:30:00;1006;10.7;3.8;0;23-12-2025 20:30:00;2
23-12-2025;20:40:00;1006.2;10.7;4;0;23-12-2025 20:40:00;2
23-12-2025;20:50:00;1006.1;10.8;3.7;0.4;23-12-2025 20:50:00;2
23-12-2025;21:00:00;1006;10.6;3;0.2;23-12-2025 21:00:00;2
23-12-2025;21:10:00;1005.7;10.7;3.2;0.2;23-12-2025 21:10:00;2
23-12-2025;21:20:00;1005.6;11;3.4;0;23-12-2025 21:20:00;2
23-12-2025;21:30:00;1005.4;11.2;3.5;0;23-12-2025 21:30:00;2
23-12-2025;21:40:00;1005.4;11.1;3.3;0;23-12-2025 21:40:00;2
23-12-2025;21:50:00;1005.4;10.9;3;0;23-12-2025 21:50:00;2
23-12-2025;22:00:00;1005.4;10.7;3.3;0.4;23-12-2025 22:00:00;2
23-12-2025;22:10:00;1006.1;10.7;4.1;0.4;23-12-2025 22:10:00;2
23-12-2025;22:20:00;1006.1;11;6.4;0.4;23-12-2025 22:20:00;2
23-12-2025;22:30:00;1006;10.8;4.3;0;23-12-2025 22:30:00;2
23-12-2025;22:40:00;1005.9;11.1;4;0;23-12-2025 22:40:00;2
23-12-2025;22:50:00;1005.7;11.2;4.2;0;23-12-2025 22:50:00;2
23-12-2025;23:00:00;1005.5;11.1;3.8;0;23-12-2025 23:00:00;2
23-12-2025;23:10:00;1005.7;11.1;3.8;0.2;23-12-2025 23:10:00;2
23-12-2025;23:20:00;1005.5;11.1;6;0.8;23-12-2025 23:20:00;2
23-12-2025;23:30:00;1005.5;10.9;5.2;0;23-12-2025 23:30:00;2
23-12-2025;23:40:00;1005.5;11;4.1;0;23-12-2025 23:40:00;2
23-12-2025;23:50:00;1005.5;10.9;3.7;0;23-12-2025 23:50:00;2
