Datetime,BarTrend,Barometer,TempIn,HumIn,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,UV,SolarRad,RainStorm,StormStartDate,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,BatteryStatus,BatteryVolts,ForecastIcon,ForecastRuleNo,SunRise,SunSet,DatetimeWS,place,hum,pm_10_3_hour,pm_10_24_hour,pm_2p5_1_hour,aqi_nowcast_val,aqi_type,heat_index,pm_2p5_nowcast,pm_2p5_24_hour,tz_offset,pm_1,pct_pm_data_nowcast,pct_pm_data_24_hour,wet_bulb,aqi_val,aqi_desc,temp,pm_2p5_3_hour,pct_pm_data_3_hour,last_report_time,aqi_nowcast_desc,aqi_1_hour_val,pm_10_nowcast,aqi_1_hour_desc,pm_10_1_hour,dew_point,pm_10,pct_pm_data_1_hour,ts,pm_2p5
2025-03-09T00:00:04Z,0,29.886,74.1,37,59.1,1,0,21,66,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.0,0.77,4.18,0,1.318359375,6,45,07:24,19:03,2025-03-09 00:00:04.078330,Centro Direzionale,65.5,73.96229,42.695404,75.29931,51.09452,EU EEA Common AQI,59.0,64.78026,36.601273,3600,52.64706,100,100,52.6,56.741177,Medium,60.0,62.807327,100,1741477500,Medium,56.14367,74.9471,Medium,84.160255,48.4,82.42647,100,1741477500,76.54412
2025-03-09T00:00:15Z,0,29.886,74.1,37,59.1,0,0,21,66,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.0,0.77,4.18,0,1.318359375,6,45,07:24,19:03,2025-03-09 00:00:15.171386,Centro Direzionale,65.5,73.96229,42.695404,75.29931,51.09452,EU EEA Common AQI,59.0,64.78026,36.601273,3600,52.64706,100,100,52.6,56.741177,Medium,60.0,62.807327,100,1741477500,Medium,56.14367,74.9471,Medium,84.160255,48.4,82.42647,100,1741477500,76.54412
2025-03-09T00:00:26Z,0,29.886,74.1,37,59.1,2,0,21,66,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.0,0.77,4.18,0,1.318359375,6,45,07:24,19:03,2025-03-09 00:00:26.203366,Centro Direzionale,65.5,75.625465,43.01219,75.77934,51.81372,EU EEA Common AQI,59.0,66.27859,36.935307,3600,53.597015,100,100,52.6,58.50746,Medium,60.1,64.88872,100,1741478400,Medium,56.374084,76.122536,Medium,84.35281,48.5,87.67164,100,1741478400,80.22388
2025-03-09T00:00:37Z,0,29.885,74.1,37,59.1,2,0,21,66,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.77,4.18,0,1.72265625,6,45,07:24,19:03,2025-03-09 00:00:37.256366,Centro Direzionale,65.5,75.625465,43.01219,75.77934,51.81372,EU EEA Common AQI,59.0,66.27859,36.935307,3600,53.597015,100,100,52.6,58.50746,Medium,60.1,64.88872,100,1741478400,Medium,56.374084,76.122536,Medium,84.35281,48.5,87.67164,100,1741478400,80.22388
2025-03-09T00:00:48Z,0,29.885,74.1,37,59.1,1,0,19,66,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.77,4.18,0,1.72265625,6,45,07:24,19:03,2025-03-09 00:00:48.364372,Centro Direzionale,65.5,75.625465,43.01219,75.77934,51.81372,EU EEA Common AQI,59.0,66.27859,36.935307,3600,53.597015,100,100,52.6,58.50746,Medium,60.1,64.88872,100,1741478400,Medium,56.374084,76.122536,Medium,84.35281,48.5,87.67164,100,1741478400,80.22388
2025-03-09T00:00:59Z,0,29.885,74.1,37,59.1,3,0,12,66,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.77,4.18,0,1.72265625,6,45,07:24,19:03,2025-03-09 00:00:59.433370,Centro Direzionale,65.5,75.625465,43.01219,75.77934,51.81372,EU EEA Common AQI,59.0,66.27859,36.935307,3600,53.597015,100,100,52.6,58.50746,Medium,60.1,64.88872,100,1741478400,Medium,56.374084,76.122536,Medium,84.35281,48.5,87.67164,100,1741478400,80.22388
2025-03-09T00:01:10Z,0,29.885,74.1,37,59.0,2,0,13,66,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.77,4.18,0,1.72265625,6,45,07:24,19:03,2025-03-09 00:01:10.552365,Centro Direzionale,65.5,75.625465,43.01219,75.77934,51.81372,EU EEA Common AQI,59.0,66.27859,36.935307,3600,53.597015,100,100,52.6,58.50746,Medium,60.1,64.88872,100,1741478400,Medium,56.374084,76.122536,Medium,84.35281,48.5,87.67164,100,1741478400,80.22388
2025-03-09T00:01:21Z,0,29.885,74.1,37,59.1,2,0,14,66,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.77,4.18,0,1.72265625,6,45,07:24,19:03,2025-03-09 00:01:21.591367,Centro Direzionale,65.5,75.625465,43.01219,75.77934,51.81372,EU EEA Common AQI,59.0,66.27859,36.935307,3600,53.597015,100,100,52.6,58.50746,Medium,60.1,64.88872,100,1741478400,Medium,56.374084,76.122536,Medium,84.35281,48.5,87.67164,100,1741478400,80.22388
2025-03-09T00:01:33Z,0,29.885,74.1,37,59.1,1,0,14,66,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.77,4.18,0,1.32421875,6,45,07:24,19:03,2025-03-09 00:01:32.853365,Centro Direzionale,65.5,75.625465,43.01219,75.77934,51.81372,EU EEA Common AQI,59.0,66.27859,36.935307,3600,53.597015,100,100,52.6,58.50746,Medium,60.1,64.88872,100,1741478400,Medium,56.374084,76.122536,Medium,84.35281,48.5,87.67164,100,1741478400,80.22388
2025-03-09T00:01:44Z,0,29.885,74.1,37,59.0,1,0,15,67,0.0,0,0,0.0,2127-15-31,0.0,0.01,7.36,0.001,0.77,4.18,0,1.32421875,6,45,07:24,19:03,2025-03-09 00:01:43.919378,Centro Direzionale,65.5,75.625465,43.01219,75.77934,51.81372,EU EEA Common AQI,59.0,66.27859,36.935307,3600,53.597015,100,100,52.6,58.50746,Medium,60.1,64.88872,100,1741478400,Medium,56.374084,76.122536,Medium,84.35281,48.5,87.67164,100,1741478400,80.22388
